Location,Ground_Truth,State_List,Coverage_Result,Rank
0,ID . ID = Expr,"[1, 241]",FOUND,2
14,. ID = Expr,[188],FOUND,3
15,ID = Expr,[259],FOUND,2
21,= Expr,[214],FOUND,2
23,NUM,[75],FOUND,2
28,ID . ID = Expr,"[9, 12, 11, 10, 28, 61, 108, 127, 139, 154, 162, 147, 164, 159, 97, 241]",FOUND,4
42,. ID = Expr,[188],FOUND,3
43,ID = Expr,[259],FOUND,2
50,= Expr,[214],FOUND,2
52,NUM,[75],FOUND,2
58,ID . ID = Expr,"[9, 12, 11, 10, 28, 61, 108, 127, 139, 154, 162, 147, 164, 159, 101, 97, 241]",FOUND,4
72,. ID = Expr,[188],FOUND,3
73,ID = Expr,[259],FOUND,2
82,= Expr,[214],FOUND,2
84,STR,[75],FOUND,1
91,ID . ID ( Exprs ),"[9, 12, 11, 10, 28, 61, 108, 127, 139, 154, 162, 147, 164, 159, 101, 97, 241]",FOUND,2
105,. ID ( Exprs ),[188],FOUND,2
106,ID ( Exprs ),[259],FOUND,1
117,( Exprs ),[214],FOUND,1
118,NUM,[25],FOUND,1
120,", MoreThanOneExpr","[51, 29, 38, 50, 65, 91, 128, 167, 183, 195, 217, 242, 240]",FOUND,1
122,NUM,[54],FOUND,1
124,", MoreThanOneExpr","[51, 29, 38, 50, 65, 91, 128, 167, 183, 195, 217, 252, 242, 240]",FOUND,1
126,NUM,[54],FOUND,1
129,", MoreThanOneExpr","[51, 29, 38, 50, 65, 91, 128, 167, 183, 195, 217, 252, 242, 240]",FOUND,1
131,NUM,[54],FOUND,1
133,),"[51, 29, 38, 50, 65, 91, 128, 167, 183, 195, 217, 252, 242, 240]",FOUND,5
137,ID . ID = Expr,"[175, 147, 164, 159, 101, 97, 241]",FOUND,4
151,. ID = Expr,[188],FOUND,3
152,ID = Expr,[259],FOUND,2
163,= Expr,[214],FOUND,2
165,STR,[75],FOUND,1
174,ID . ID ( Exprs ),"[9, 12, 11, 10, 28, 61, 108, 127, 139, 154, 162, 147, 164, 159, 101, 97, 241]",FOUND,2
188,. ID ( Exprs ),[188],FOUND,2
189,ID ( Exprs ),[259],FOUND,1
200,( Exprs ),[214],FOUND,1
201,NUM,[25],FOUND,1
203,", MoreThanOneExpr","[51, 29, 38, 50, 65, 91, 128, 167, 183, 195, 217, 242, 240]",FOUND,1
205,NUM,[54],FOUND,1
208,", MoreThanOneExpr","[51, 29, 38, 50, 65, 91, 128, 167, 183, 195, 217, 252, 242, 240]",FOUND,1
210,NUM,[54],FOUND,1
213,", MoreThanOneExpr","[51, 29, 38, 50, 65, 91, 128, 167, 183, 195, 217, 252, 242, 240]",FOUND,1
215,NUM,[54],FOUND,1
217,),"[51, 29, 38, 50, 65, 91, 128, 167, 183, 195, 217, 252, 242, 240]",FOUND,5
