Location,Ground_Truth,State_List,Coverage_Result,Rank
7,declare ( declare_directive ) _semicolon,"[82, 3155]",FOUND,1
14,( declare_directive ) _semicolon,[3358],FOUND,1
15,strict_types = literal,[2251],FOUND,1
27,= literal,[3334],FOUND,1
28,integer,[1667],FOUND,1
29,) _semicolon,"[1278, 3078, 3226]",FOUND,1
30,;,[39],FOUND,1
33,namespace namespace_name _semicolon,"[672, 675, 574, 572, 157, 3155]",FOUND,4
43,name namespace_name_repeat1,[2219],FOUND,1
47,\ name,"[2168, 2171]",FOUND,2
48,name,[3072],FOUND,1
52,\ name,"[2351, 2157, 2171]",FOUND,2
53,name,[3072],FOUND,1
62,;,"[2351, 2118, 2157, 2171]",FOUND,1
65,use namespace_use_clause _semicolon,"[573, 652, 574, 572, 2, 157, 3155]",FOUND,2
69,name namespace_name_repeat1,[1823],FOUND,1
73,\ name,"[1942, 2221, 3112]",FOUND,1
74,name,"[3290, 2691]",FOUND,1
78,\ name,"[3294, 2986, 3112, 1151, 2315, 2221]",FOUND,1
79,name,"[3290, 2691]",FOUND,1
86,\ name,"[3294, 2933, 2986, 3112, 1151, 2315, 2221]",FOUND,1
87,name,"[3290, 2691]",FOUND,1
104,;,"[3294, 2933, 2986, 3112, 1151, 2315, 2221]",FOUND,2
106,use namespace_use_clause _semicolon,"[573, 659, 574, 572, 2, 157, 3155]",FOUND,2
110,name namespace_name_repeat1,[1823],FOUND,1
114,\ name,"[1942, 2221, 3112]",FOUND,1
115,name,"[3290, 2691]",FOUND,1
119,\ name,"[3294, 2986, 3112, 1151, 2315, 2221]",FOUND,1
120,name,"[3290, 2691]",FOUND,1
127,\ name,"[3294, 2933, 2986, 3112, 1151, 2315, 2221]",FOUND,1
128,name,"[3290, 2691]",FOUND,1
139,;,"[3294, 2933, 2986, 3112, 1151, 2315, 2221]",FOUND,2
142,class name declaration_list,"[573, 659, 574, 572, 2, 157, 3155]",FOUND,10
148,name declaration_list,[3194],FOUND,2
166,{ declaration_list_repeat1 },[1965],FOUND,2
172,public,[1617],FOUND,1
179,function name formal_parameters compound_statement,"[1517, 1597, 1593, 960]",FOUND,2
188,name formal_parameters compound_statement,[2652],FOUND,2
199,( property_promotion_parameter ),[2994],FOUND,7
200,private,[969],FOUND,13
208,name,"[1517, 1430]",FOUND,2
220,$ name,"[1773, 1820, 1979, 2258, 1951, 3243]",FOUND,2
221,name,"[1951, 2258, 3190]",FOUND,1
228,),"[1951, 2258, 843, 2107, 2434]",FOUND,1
234,{ },"[1951, 2258, 2051, 1873]",FOUND,4
240,},"[1951, 2258, 88]",FOUND,14
247,public,"[1951, 2258, 567, 1697, 1757, 1755, 1614]",FOUND,1
254,function name formal_parameters _return_type compound_statement,"[1951, 2258, 1517, 1597, 1593, 960]",FOUND,1
263,name formal_parameters _return_type compound_statement,"[1951, 2258, 2652]",FOUND,1
278,( ),"[1951, 2258, 2994]",FOUND,1
279,),"[1951, 2258, 969]",FOUND,1
280,: type,"[1951, 2258, 2193, 1873]",FOUND,1
282,string,"[1951, 2258, 1590]",FOUND,3
293,{ program_repeat1 },"[1951, 2258, 2079, 2087, 1807, 2656, 2142, 2765]",FOUND,1
303,return expression _semicolon,"[1951, 2258, 2765, 2656, 2142, 88]",FOUND,2
310,$ name,"[1951, 2258, 2765, 2656, 2142, 263]",FOUND,1
311,name,"[1951, 2258, 2765, 2656, 2142, 1997]",FOUND,1
315,-> _member_name,"[1951, 2258, 2765, 2656, 2142, 872, 890, 881, 916, 1336, 1407, 1479, 2314, 3271, 887, 2795]",FOUND,5
317,name,"[1951, 2258, 2765, 2656, 2142, 1913]",FOUND,1
324,-> _member_name arguments,"[1951, 2258, 2765, 2656, 2142, 877, 868, 897, 1336, 1407, 1479, 2314, 3271]",FOUND,2
326,name,"[1951, 2258, 2765, 2656, 2142, 1913]",FOUND,1
332,( ),"[1951, 2258, 2765, 2656, 2142, 877, 868, 897, 1336, 1407, 1479, 2314, 3271]",FOUND,9
333,),"[1951, 2258, 2765, 2656, 2142, 191]",FOUND,4
334,;,"[1951, 2258, 2765, 2656, 2142, 871, 876, 888, 887, 1336, 1407, 1479, 2795, 2314, 3271]",FOUND,1
340,},"[1951, 2258, 2765, 2656, 2142, 573, 551, 574, 572, 75]",FOUND,1
342,},"[1951, 2258, 2765, 2656, 2142, 669, 1700, 1757, 1755, 1611, 1614]",FOUND,6
