Location,Ground_Truth,State_List,Rank
"1,1",#include system_lib_string preproc_include_token2,"[1, 1820]",1
"1,10",system_lib_string preproc_include_token2,[1392],1
"1,19",preproc_include_token2,[1816],1
"3,1",#define identifier preproc_arg preproc_include_token2,"[361, 44, 1820]",5
"3,9",identifier preproc_arg preproc_include_token2,[1879],1
"3,16",preproc_arg preproc_include_token2,[1528],1
"4,1",preproc_include_token2,"[341, 43, 44, 1820]",0
"5,1",#define identifier preproc_arg preproc_include_token2,"[341, 43, 44, 1820]",5
"5,9",identifier preproc_arg preproc_include_token2,[1879],1
"5,14",preproc_arg preproc_include_token2,[1528],1
"6,1",#define identifier preproc_arg preproc_include_token2,"[341, 43, 44, 1820]",5
"6,9",identifier preproc_arg preproc_include_token2,[1879],1
"6,15",preproc_arg preproc_include_token2,[1528],1
"7,1",preproc_include_token2,"[341, 43, 44, 1820]",0
"10,1",primitive_type,"[341, 43, 44, 1820]",2
"10,5",identifier,"[739, 796, 1128]",1
"10,12",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"10,13",primitive_type,[624],1
"10,18",identifier,"[739, 720, 1118, 1598]",2
"10,21",[ ],"[1300, 1321, 1598]",7
"10,22",],[420],2
"10,23",", parameter_declaration","[1297, 1300, 1321, 1598]",1
"10,25",primitive_type,[649],1
"10,29",identifier,"[739, 720, 1118, 1748, 1601]",2
"10,34",),"[1300, 1321, 1748, 1601]",1
"10,35",;,"[1288, 1260, 1511, 1458, 1300, 1356]",4
"11,1",primitive_type,"[225, 43, 44, 1820]",2
"11,6",identifier,"[739, 796, 1128]",1
"11,21",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"11,22",primitive_type,[624],1
"11,27",identifier,"[739, 720, 1118, 1598]",2
"11,30",[ ],"[1300, 1321, 1598]",7
"11,31",],[420],2
"11,32",", parameter_declaration","[1297, 1300, 1321, 1598]",1
"11,34",primitive_type,[649],1
"11,39",identifier,"[739, 720, 1118, 1748, 1601]",2
"11,49",[ ],"[1300, 1321, 1748, 1601]",7
"11,50",],[420],2
"11,51",),"[1297, 1300, 1321, 1748, 1601]",1
"11,52",;,"[1288, 1260, 1511, 1458, 1300, 1356]",4
"13,1",primitive_type,"[225, 43, 44, 1820]",2
"13,5",identifier,"[739, 796, 1128]",1
"13,9",( parameter_declaration ),"[1363, 1458, 1356]",3
"13,10",primitive_type,[624],1
"13,14",),"[739, 720, 1118, 1598]",4
"14,1",{ preproc_if_repeat1 },"[1290, 1260, 1511, 1458, 1300, 1356]",1
"15,5",preproc_if_repeat1 },[555],0
"21,3",primitive_type,[23],1
"21,8",identifier,"[739, 801, 1139]",1
"21,11",[ expression ],"[1363, 1455, 1361]",4
"21,12",identifier,[420],3
"21,18",],"[827, 1071]",1
"21,19",;,"[1303, 1363, 1455, 1361]",1
"22,3",primitive_type,"[220, 25]",6
"22,8",identifier,"[739, 801, 1139]",1
"22,18",[ expression ],"[1363, 1455, 1361]",4
"22,19",identifier,[420],3
"22,25",],"[827, 1071]",1
"22,26",;,"[1303, 1363, 1455, 1361]",1
"24,10",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",3
"24,14",", expression","[754, 1077, 1813, 1300, 1442, 715, 1018]",1
"24,16",identifier,[476],1
"24,22",),"[715, 1025, 1572]",1
"24,23",;,"[698, 668, 837, 1056]",1
"26,18",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",3
"26,22",", expression","[754, 1077, 1813, 1300, 1442, 715, 1018]",1
"26,24",identifier,[476],1
"26,34",),"[715, 1025, 1572]",1
"26,35",;,"[698, 668, 837, 1056]",1
"28,9",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",3
"28,10",""" string_content ""","[988, 1256, 451]",2
"28,11","string_content """,[1531],1
"28,13","""",[1547],1
"28,14",", expression","[627, 663, 684, 1018]",1
"28,16",identifier,[476],1
"28,26",),"[715, 1025, 1572]",1
"28,27",;,"[698, 668, 837, 1056]",1
"30,3",return expression ;,"[248, 244, 31, 25]",5
"30,10",number_literal,[475],2
"30,11",;,"[684, 1070]",1
"31,1",},"[199, 244, 31, 25]",1
"33,1",primitive_type,"[87, 339, 43, 44, 1820]",2
"33,5",identifier,"[739, 796, 1128]",1
"33,12",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"33,13",primitive_type,[624],1
"33,18",identifier,"[739, 720, 1118, 1598]",2
"33,21",[ ],"[1300, 1321, 1598]",7
"33,22",],[420],2
"33,23",", parameter_declaration","[1297, 1300, 1321, 1598]",1
"33,25",primitive_type,[649],1
"33,29",identifier,"[739, 720, 1118, 1748, 1601]",2
"33,34",),"[1300, 1321, 1748, 1601]",1
"34,1",{ preproc_if_repeat1 },"[1288, 1260, 1511, 1458, 1300, 1356]",1
"35,3",primitive_type,[23],1
"35,7",identifier,"[739, 801, 1139]",1
"35,8",", init_declarator","[1363, 1455, 1361]",6
"35,10",identifier,[1148],1
"35,12",= expression,"[1363, 1477, 1617, 1457]",3
"35,14",number_literal,[459],2
"35,15",;,"[684, 1032, 1765, 1617]",2
"37,3",while parenthesized_expression statement,"[229, 25]",10
"37,9",( expression ),[1757],1
"37,10",identifier,[452],1
"37,12",< expression,"[715, 1033]",7
"37,14",identifier,[506],1
"37,20",- expression,"[715, 985, 684, 1033]",18
"37,22",number_literal,[533],2
"37,24",&& expression,"[684, 975, 985, 1033]",3
"37,27",( expression ),[544],2
"37,28",identifier = expression,[378],5
"37,30",= expression,"[527, 1031, 1077, 1856]",11
"37,32",identifier,[559],1
"37,39",( ),"[715, 982, 684, 1031]",17
"37,40",),[451],4
"37,41",),"[696, 668, 837, 982, 684, 1031]",2
"37,43",!= expression,"[664, 837, 976, 684, 1033]",6
"37,46",identifier,[618],1
"37,49",),"[715, 960, 684, 976, 1033]",1
"38,3",{ statement },"[653, 366]",4
"39,5",identifier,[27],2
"39,8",[ expression ],"[405, 801, 1139, 1056]",9
"39,9",identifier,[528],1
"39,10",++,"[827, 1090]",5
"39,12",],"[667, 684, 1090]",1
"39,14",= expression,"[681, 837, 1056]",2
"39,16",identifier,[559],1
"39,17",;,"[715, 982, 684, 1056]",1
"40,3",},"[248, 244, 28]",1
"41,3",identifier,"[173, 244, 198, 31, 25]",3
"41,6",[ expression ],"[405, 801, 1139, 1056]",9
"41,7",identifier,[528],1
"41,8",],"[827, 1090]",1
"41,10",= expression,"[681, 837, 1056]",2
"41,12",' escape_sequence ',[559],8
"41,13",escape_sequence ',[1618],2
"41,15",',[1562],1
"41,16",;,"[690, 684, 982, 1056]",1
"43,3",return expression ;,"[248, 244, 31, 25]",5
"43,10",identifier,[475],1
"43,11",;,"[715, 1070]",1
"44,1",},"[199, 244, 31, 25]",1
"46,1",primitive_type,"[87, 339, 43, 44, 1820]",2
"46,6",identifier,"[739, 796, 1128]",1
"46,21",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"46,22",primitive_type,[624],1
"46,27",identifier,"[739, 720, 1118, 1598]",2
"46,30",[ ],"[1300, 1321, 1598]",7
"46,31",],[420],2
"46,32",", parameter_declaration","[1297, 1300, 1321, 1598]",1
"46,34",primitive_type,[649],1
"46,39",identifier,"[739, 720, 1118, 1748, 1601]",2
"46,49",[ ],"[1300, 1321, 1748, 1601]",7
"46,50",],[420],2
"46,51",),"[1297, 1300, 1321, 1748, 1601]",1
"47,1",{ preproc_if_repeat1 },"[1288, 1260, 1511, 1458, 1300, 1356]",1
"48,3",primitive_type,[23],1
"48,7",identifier,"[739, 801, 1139]",1
"48,16",= expression,"[1363, 1455, 1361]",2
"48,18",false,[459],9
"48,23",;,"[684, 1032, 1592]",1
"49,3",primitive_type,"[221, 25]",6
"49,7",identifier,"[739, 801, 1139]",1
"49,20",= expression,"[1363, 1455, 1361]",2
"49,22",false,[459],9
"49,27",;,"[684, 1032, 1592]",1
"50,3",primitive_type,"[221, 31, 25]",6
"50,7",identifier,"[739, 801, 1139]",1
"50,21",= expression,"[1363, 1455, 1361]",2
"50,23",false,[459],9
"50,28",;,"[684, 1032, 1592]",1
"52,3",primitive_type,"[221, 31, 25]",6
"52,7",identifier,"[739, 801, 1139]",1
"52,9",= expression,"[1363, 1455, 1361]",2
"52,11",number_literal,[459],2
"52,12",", init_declarator","[684, 1032, 1592]",11
"52,14",identifier,[1148],1
"52,16",= expression,"[1363, 1477, 1619, 1457]",1
"52,18",number_literal,[459],2
"52,19",;,"[684, 1032, 1765, 1619]",9
"53,3",while parenthesized_expression statement,"[230, 31, 25]",10
"53,9",( expression ),[1757],1
"53,10",identifier,[452],1
"53,13",[ expression ],"[715, 1033]",12
"53,14",identifier,[528],1
"53,15",],"[827, 1090]",1
"53,17",!= expression,"[681, 837, 1033]",6
"53,20",' escape_sequence ',[618],5
"53,21",escape_sequence ',[1618],2
"53,23",',[1562],1
"53,24",),"[690, 684, 960, 1033]",1
"54,3",{ preproc_if_repeat1 },"[653, 366]",1
"55,5",if parenthesized_expression statement,[27],3
"55,8",( expression ),[1755],1
"55,9",! expression,[452],2
"55,10",identifier,[541],1
"55,23",),"[715, 691, 684, 1033]",1
"56,5",{ statement },"[653, 362]",5
"57,7",if parenthesized_expression statement else_clause,[27],6
"57,10",( expression ),[1755],1
"57,11",! expression,[452],2
"57,12",identifier,[541],1
"57,21",&& expression,"[715, 691, 684, 1033]",3
"57,24",identifier,[544],1
"57,27",[ expression ],"[715, 976, 684, 1033]",9
"57,28",identifier,[528],1
