Location,Ground_Truth,State_List,Rank
"1,1",#include system_lib_string preproc_include_token2,"[1, 1820]",1
"1,10",system_lib_string preproc_include_token2,[1392],1
"1,19",preproc_include_token2,[1816],1
"2,1",#include system_lib_string preproc_include_token2,"[361, 44, 1820]",3
"2,10",system_lib_string preproc_include_token2,[1392],1
"2,19",preproc_include_token2,[1816],1
"3,1",#include system_lib_string preproc_include_token2,"[361, 43, 44, 1820]",3
"3,10",system_lib_string preproc_include_token2,[1392],1
"3,20",preproc_include_token2,[1816],1
"4,1",#include system_lib_string preproc_include_token2,"[361, 43, 44, 1820]",3
"4,10",system_lib_string preproc_include_token2,[1392],1
"4,19",preproc_include_token2,[1816],1
"5,1",#include system_lib_string preproc_include_token2,"[361, 43, 44, 1820]",3
"5,10",system_lib_string preproc_include_token2,[1392],1
"5,18",preproc_include_token2,[1816],1
"7,1",#define identifier preproc_arg preproc_include_token2,"[361, 43, 44, 1820]",6
"7,9",identifier preproc_arg preproc_include_token2,[1879],1
"7,15",preproc_arg preproc_include_token2,[1528],1
"8,1",#define identifier preproc_arg preproc_include_token2,"[341, 43, 44, 1820]",6
"8,9",identifier preproc_arg preproc_include_token2,[1879],1
"8,16",preproc_arg preproc_include_token2,[1528],1
"9,1",#define identifier preproc_arg preproc_include_token2,"[341, 43, 44, 1820]",6
"9,9",identifier preproc_arg preproc_include_token2,[1879],1
"9,18",preproc_arg preproc_include_token2,[1528],1
"10,1",#define identifier preproc_arg preproc_include_token2,"[341, 43, 44, 1820]",6
"10,9",identifier preproc_arg preproc_include_token2,[1879],1
"10,16",preproc_arg preproc_include_token2,[1528],1
"11,1",#define identifier preproc_arg preproc_include_token2,"[341, 43, 44, 1820]",6
"11,9",identifier preproc_arg preproc_include_token2,[1879],1
"11,16",preproc_arg preproc_include_token2,[1528],1
"12,1",preproc_include_token2,"[341, 43, 44, 1820]",0
"13,1",#define identifier preproc_arg preproc_include_token2,"[341, 43, 44, 1820]",6
"13,9",identifier preproc_arg preproc_include_token2,[1879],1
"13,16",preproc_arg preproc_include_token2,[1528],1
"14,1",#define identifier preproc_arg preproc_include_token2,"[341, 43, 44, 1820]",6
"14,9",identifier preproc_arg preproc_include_token2,[1879],1
"14,16",preproc_arg preproc_include_token2,[1528],1
"15,1",#define identifier preproc_arg preproc_include_token2,"[341, 43, 44, 1820]",6
"15,9",identifier preproc_arg preproc_include_token2,[1879],1
"15,16",preproc_arg preproc_include_token2,[1528],1
"16,1",preproc_include_token2,"[341, 43, 44, 1820]",0
"17,1",enum identifier enumerator_list,"[341, 43, 44, 1820]",0
"17,6",identifier enumerator_list,[1674],3
"18,1",{ enumerator_list_repeat1 enumerator },"[824, 770, 796, 1128]",5
"19,3",identifier,[1296],2
"19,8",",","[1640, 1718]",2
"20,3",identifier,"[1485, 1308]",1
"21,1",},"[1640, 1734]",3
"21,2",;,"[771, 874, 770, 796, 1128]",3
"23,1",primitive_type,"[330, 43, 44, 1820]",2
"23,5",identifier,"[739, 796, 1128]",1
"23,13",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"23,14",primitive_type,[624],1
"23,19",identifier,"[739, 720, 1118, 1598]",2
"23,23",[ ],"[1300, 1321, 1598]",9
"23,24",],[420],2
"23,25",", parameter_declaration","[1297, 1300, 1321, 1598]",1
"23,27",unsigned primitive_type,[649],6
"23,36",primitive_type,"[704, 770, 720, 1118, 1748, 1601]",6
"23,40",identifier,"[767, 770, 720, 1118, 1748, 1601]",2
"23,52",),"[1300, 1321, 1748, 1601]",2
"23,53",;,"[1288, 1260, 1511, 1458, 1300, 1356]",4
"24,1",primitive_type,"[225, 43, 44, 1820]",2
"24,5",identifier,"[739, 796, 1128]",1
"24,10",( parameter_declaration ),"[1363, 1458, 1356]",3
"24,11",primitive_type,[624],1
"24,15",[ ],"[739, 720, 1118, 1598]",14
"24,16",],[419],2
"24,17",),"[1459, 1443, 1393, 1598]",2
"24,18",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"26,1",primitive_type,"[225, 43, 44, 1820]",2
"26,6",identifier,"[739, 796, 1128]",1
"26,10",( parameter_declaration ),"[1363, 1458, 1356]",3
"26,11",primitive_type,[624],1
"26,18",identifier,"[739, 720, 1118, 1598]",2
"26,19",),"[1300, 1321, 1598]",2
"26,20",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"27,1",primitive_type,"[225, 43, 44, 1820]",2
"27,8",identifier,"[739, 796, 1128]",1
"27,11",( parameter_declaration ),"[1363, 1458, 1356]",3
"27,12",primitive_type,[624],1
"27,16",),"[739, 720, 1118, 1598]",4
"27,17",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"28,1",primitive_type,"[225, 43, 44, 1820]",2
"28,5",identifier,"[739, 796, 1128]",1
"28,13",( parameter_declaration ),"[1363, 1458, 1356]",3
"28,14",primitive_type,[624],1
"28,18",),"[739, 720, 1118, 1598]",4
"28,19",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"29,1",primitive_type,"[225, 43, 44, 1820]",2
"29,6",identifier,"[739, 796, 1128]",1
"29,15",( parameter_declaration ),"[1363, 1458, 1356]",3
"29,16",primitive_type,[624],1
"29,20",),"[739, 720, 1118, 1598]",4
"29,21",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"30,1",primitive_type,"[225, 43, 44, 1820]",2
"30,6",identifier,"[739, 796, 1128]",1
"30,15",( parameter_declaration ),"[1363, 1458, 1356]",3
"30,16",primitive_type,[624],1
"30,20",),"[739, 720, 1118, 1598]",4
"30,21",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"31,1",primitive_type,"[225, 43, 44, 1820]",2
"31,6",identifier,"[739, 796, 1128]",1
"31,10",( parameter_declaration ),"[1363, 1458, 1356]",3
"31,11",primitive_type,[624],1
"31,15",),"[739, 720, 1118, 1598]",4
"31,16",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"32,1",primitive_type,"[225, 43, 44, 1820]",2
"32,6",identifier,"[739, 796, 1128]",1
"32,11",( parameter_declaration ),"[1363, 1458, 1356]",3
"32,12",primitive_type,[624],1
"32,16",),"[739, 720, 1118, 1598]",4
"32,17",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"34,1",primitive_type,"[225, 43, 44, 1820]",2
"34,6",identifier,"[739, 796, 1128]",1
"34,10",= expression,"[1363, 1458, 1356]",9
"34,12",' character ',[459],0
"34,13",character ',[1618],1
"34,14",',[1562],1
"34,15",;,"[690, 684, 1032, 1606]",5
"35,1",primitive_type,"[226, 43, 44, 1820]",2
"35,6",identifier,"[739, 796, 1128]",1
"35,10",[ expression ],"[1363, 1458, 1356]",16
"35,11",identifier,[420],3
"35,17",],"[827, 1071]",1
"35,18",;,"[1303, 1363, 1458, 1356]",5
"36,1",primitive_type,"[225, 43, 44, 1820]",2
"36,5",identifier,"[739, 796, 1128]",1
"36,12",= expression,"[1363, 1458, 1356]",9
"36,14",number_literal,[459],2
"36,15",;,"[684, 1032, 1606]",5
"38,1",primitive_type,"[226, 43, 44, 1820]",2
"38,5",identifier,"[739, 796, 1128]",1
"38,9",( parameter_declaration ),"[1363, 1458, 1356]",3
"38,10",primitive_type,[624],1
"38,14",),"[739, 720, 1118, 1598]",4
"39,1",{ preproc_if_repeat1 },"[1290, 1260, 1511, 1458, 1300, 1356]",1
"40,3",primitive_type,[23],2
"40,7",identifier,"[739, 801, 1139]",1
"40,11",;,"[1363, 1455, 1361]",1
"41,3",primitive_type,"[220, 25]",6
"41,10",identifier,"[739, 801, 1139]",1
"41,13",;,"[1363, 1455, 1361]",1
"42,3",primitive_type,"[220, 31, 25]",6
"42,8",identifier,"[739, 801, 1139]",1
"42,9",[ expression ],"[1363, 1455, 1361]",5
"42,10",identifier,[420],3
"42,15",],"[827, 1071]",1
"42,16",;,"[1303, 1363, 1455, 1361]",1
"44,3",primitive_type,"[220, 31, 25]",6
"44,7",identifier,"[739, 801, 1139]",1
"44,16",= expression,"[1363, 1455, 1361]",2
"44,18",number_literal,[459],2
"44,19",;,"[684, 1032, 1592]",1
"45,3",primitive_type,"[221, 31, 25]",6
"45,10",identifier,"[739, 801, 1139]",1
"45,18",[ expression ],"[1363, 1455, 1361]",5
"45,19",identifier,[420],3
"45,25",],"[827, 1071]",1
"45,26",;,"[1303, 1363, 1455, 1361]",1
"47,3",while parenthesized_expression statement,"[220, 31, 25]",13
"47,9",( expression ),[1757],1
"47,10",identifier,[452],1
"47,18",( expression argument_list_repeat1 ),"[715, 1033]",7
"47,19",identifier,[451],1
"47,23",", expression","[715, 1018]",1
"47,25",identifier,[476],1
"47,31",),"[715, 1025, 1572]",1
"47,33",!= expression,"[698, 668, 837, 1033]",6
"47,36",number_literal,[618],2
"47,37",),"[684, 960, 1033]",1
"48,3",{ preproc_if_repeat1 },"[653, 366]",1
"49,5",identifier = expression,[27],2
"49,12",= expression,"[405, 801, 1139, 1056]",2
"49,14",number_literal,[559],2
"49,15",;,"[684, 982, 1056]",1
"50,5",while parenthesized_expression statement,"[248, 244, 28]",17
"50,11",( expression ),[1757],1
"50,12",( expression ),[452],4
"50,13",identifier = expression,[378],5
"50,18",= expression,"[527, 1031, 1077, 1856]",12
"50,20",identifier,[559],1
"50,25",( expression ),"[715, 982, 684, 1031]",5
"50,26",identifier,[451],1
"50,27",),"[715, 1018]",2
"50,28",),"[693, 668, 837, 982, 684, 1031]",2
"50,30",!= expression,"[664, 837, 1033]",6
