Location,Ground_Truth,State_List,Rank
"1,1",#include system_lib_string preproc_include_token2,"[1, 1820]",1
"1,10",system_lib_string preproc_include_token2,[1392],1
"1,19",preproc_include_token2,[1816],1
"2,1",#include system_lib_string preproc_include_token2,"[361, 44, 1820]",3
"2,10",system_lib_string preproc_include_token2,[1392],1
"2,19",preproc_include_token2,[1816],1
"4,1",#define identifier preproc_arg preproc_include_token2,"[361, 43, 44, 1820]",5
"4,9",identifier preproc_arg preproc_include_token2,[1879],1
"4,16",preproc_arg preproc_include_token2,[1528],1
"4,20",preproc_include_token2,[1877],1
"5,1",#define identifier preproc_arg preproc_include_token2,"[341, 43, 44, 1820]",5
"5,9",identifier preproc_arg preproc_include_token2,[1879],1
"5,18",preproc_arg preproc_include_token2,[1528],1
"5,21",preproc_include_token2,[1877],1
"7,1",primitive_type,"[341, 43, 44, 1820]",2
"7,6",identifier,"[739, 796, 1128]",1
"7,14",( parameter_declaration ),"[1363, 1458, 1356]",3
"7,15",primitive_type,[624],1
"7,19",),"[739, 720, 1118, 1598]",4
"7,20",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"8,1",primitive_type,"[225, 43, 44, 1820]",2
"8,5",identifier,"[739, 796, 1128]",1
"8,10",( parameter_declaration ),"[1363, 1458, 1356]",3
"8,11",primitive_type,[624],1
"8,15",),"[739, 720, 1118, 1598]",4
"8,16",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"9,1",primitive_type,"[225, 43, 44, 1820]",2
"9,6",identifier,"[739, 796, 1128]",1
"9,13",( parameter_declaration ),"[1363, 1458, 1356]",3
"9,14",primitive_type,[624],1
"9,18",identifier,"[739, 720, 1118, 1598]",2
"9,19",),"[1300, 1321, 1598]",2
"9,20",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"10,1",primitive_type,"[225, 43, 44, 1820]",2
"10,5",identifier,"[739, 796, 1128]",1
"10,11",( parameter_declaration ),"[1363, 1458, 1356]",3
"10,12",primitive_type,[624],1
"10,16",* _declarator,"[739, 720, 1118, 1598]",1
"10,17",identifier,"[788, 1443, 1393, 1598]",1
"10,19",),"[1300, 1366, 1321, 1598]",2
"10,20",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"12,1",primitive_type,"[225, 43, 44, 1820]",2
"12,5",identifier,"[739, 796, 1128]",1
"12,9",( parameter_declaration ),"[1363, 1458, 1356]",3
"12,10",primitive_type,[624],1
"12,14",),"[739, 720, 1118, 1598]",4
"13,1",{ preproc_if_repeat1 },"[1290, 1260, 1511, 1458, 1300, 1356]",1
"14,3",primitive_type,[23],1
"14,7",identifier,"[739, 801, 1139]",1
"14,14",= expression,"[1363, 1455, 1361]",2
"14,16",number_literal,[459],2
"14,17",;,"[684, 1032, 1592]",1
"16,9",( expression ),"[405, 801, 1139, 1056]",6
"16,10",& expression,"[988, 1256, 451]",3
"16,11",identifier,[555],1
"16,17",),"[625, 692, 837, 1018]",2
"16,18",;,"[693, 668, 837, 1056]",1
"17,9",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",3
"17,10",""" string_literal_repeat1 ""","[988, 1256, 451]",5
"17,11",string_content escape_sequence,[1531],2
"17,13",escape_sequence,[1547],2
"17,15","""","[1554, 1547]",1
"17,16",", expression","[627, 663, 684, 1018]",1
"17,18",identifier,[476],1
"17,24",),"[715, 1025, 1572]",1
"17,25",;,"[698, 668, 837, 1056]",1
"19,11",( ),"[405, 801, 1139, 1056]",10
"19,12",),"[988, 1256, 451]",4
"19,13",;,"[696, 668, 837, 1056]",1
"21,3",return expression ;,"[248, 244, 31, 25]",5
"21,10",number_literal,[475],2
"21,11",;,"[684, 1070]",1
"22,1",},"[199, 244, 31, 25]",1
"24,1",primitive_type,"[87, 339, 43, 44, 1820]",2
"24,5",identifier,"[739, 796, 1128]",1
"24,10",= expression,"[1363, 1458, 1356]",6
"24,12",number_literal,[459],2
"24,13",;,"[684, 1032, 1606]",4
"25,1",primitive_type,"[226, 43, 44, 1820]",2
"25,5",identifier,"[739, 796, 1128]",1
"25,8",[ expression ],"[1363, 1458, 1356]",10
"25,9",identifier,[420],3
"25,17",],"[827, 1071]",1
"25,18",;,"[1303, 1363, 1458, 1356]",4
"27,1",primitive_type,"[225, 43, 44, 1820]",2
"27,6",identifier,"[739, 796, 1128]",1
"27,14",( parameter_declaration ),"[1363, 1458, 1356]",3
"27,15",primitive_type,[624],1
"27,19",),"[739, 720, 1118, 1598]",4
"28,1",{ statement },"[1290, 1260, 1511, 1458, 1300, 1356]",5
"29,3",if parenthesized_expression statement,[23],4
"29,6",( expression ),[1755],1
"29,7",identifier,[452],1
"29,11",),"[715, 1033]",1
"30,3",{ preproc_if_repeat1 },"[653, 362]",1
"31,11",( expression ),"[405, 801, 1139, 1056]",6
"31,12",""" string_content ""","[988, 1256, 451]",2
"31,13","string_content """,[1531],1
"31,23","""",[1547],1
"31,24",),"[627, 663, 684, 1018]",2
"31,25",;,"[693, 668, 837, 1056]",1
"33,5",primitive_type,"[248, 244, 28]",9
"33,9",identifier,"[739, 801, 1139]",1
"33,10",;,"[1363, 1455, 1361]",1
"34,5",for ( _for_statement_body ) statement,"[220, 31, 28]",11
"34,9",( _for_statement_body ) statement,[1970],1
"34,10",identifier = expression,[78],1
"34,12",= expression,"[410, 720, 1151, 1042]",1
"34,14",identifier,[559],1
"34,19",- expression,"[715, 982, 684, 1042]",9
"34,21",number_literal,[533],2
"34,22",; expression ; expression,"[684, 975, 982, 1042]",4
"34,24",identifier,[479],1
"34,26",>= expression,"[715, 1034]",13
"34,29",number_literal,[506],2
"34,30",; expression,"[684, 985, 1034]",1
"34,32",-- expression,"[469, 1922]",6
"34,34",identifier,[540],1
"34,35",) statement,"[715, 701, 684, 1027, 1922]",1
"35,5",{ statement },[333],4
"36,7",if parenthesized_expression statement else_clause,[27],6
"36,10",( expression ),[1755],1
"36,11",identifier,[452],1
"36,12",),"[715, 1033]",1
"37,7",{ statement },"[653, 362]",5
"38,15",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",3
"38,16",""" string_content ""","[988, 1256, 451]",2
"38,17","string_content """,[1531],1
"38,23","""",[1547],1
"38,24",", expression","[627, 663, 684, 1018]",1
"38,26",identifier,[476],1
"38,29",[ expression ],"[715, 1025, 1572]",7
"38,30",identifier,[528],1
"38,31",],"[827, 1090]",1
"38,33",!= expression,"[681, 837, 1025, 1572]",0
"38,36",' escape_sequence ',[618],5
"38,37",escape_sequence ',[1618],2
"38,39",',[1562],1
"38,41",? expression : expression,"[690, 684, 960, 1025, 1572]",10
"38,43",identifier,[470],1
"38,46",[ expression ],"[715, 1045]",10
"38,47",identifier,[528],1
"38,48",],"[827, 1090]",1
"38,50",: expression,"[681, 837, 1045]",2
"38,52",' character ',[507],6
"38,53",character ',[1618],1
"38,54",',[1562],1
"38,55",),"[690, 684, 978, 1025, 1572]",1
"38,56",;,"[698, 668, 837, 1056]",1
"39,7",},"[248, 244, 28]",1
"40,7",else statement,"[173, 244, 147, 28]",4
"41,7",{ statement },[373],6
"42,15",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",3
"42,16",""" string_content ""","[988, 1256, 451]",2
"42,17","string_content """,[1531],1
"42,22","""",[1547],1
"42,23",", expression","[627, 663, 684, 1018]",1
"42,25",identifier,[476],1
"42,28",[ expression ],"[715, 1025, 1572]",7
"42,29",identifier,[528],1
"42,30",],"[827, 1090]",1
"42,32",!= expression,"[681, 837, 1025, 1572]",0
"42,35",' escape_sequence ',[618],5
"42,36",escape_sequence ',[1618],2
"42,38",',[1562],1
"42,40",? expression : expression,"[690, 684, 960, 1025, 1572]",10
"42,42",identifier,[470],1
"42,45",[ expression ],"[715, 1045]",10
"42,46",identifier,[528],1
"42,47",],"[827, 1090]",1
"42,49",: expression,"[681, 837, 1045]",2
"42,51",' character ',[507],6
"42,52",character ',[1618],1
"42,53",',[1562],1
"42,54",),"[690, 684, 978, 1025, 1572]",1
"42,55",;,"[698, 668, 837, 1056]",1
"43,7",},"[248, 244, 28]",1
"44,5",},"[173, 244, 234, 224, 28]",1
"46,11",( expression ),"[405, 801, 1139, 1056]",6
"46,12",""" string_literal_repeat1 ""","[988, 1256, 451]",5
"46,13",string_content escape_sequence,[1531],2
"46,14",escape_sequence,[1547],2
"46,16","""","[1554, 1547]",1
"46,17",),"[627, 663, 684, 1018]",2
"46,18",;,"[693, 668, 837, 1056]",1
"47,3",},"[248, 244, 31, 28]",1
"48,1",},"[173, 244, 147, 25]",2
"50,1",primitive_type,"[87, 339, 43, 44, 1820]",2
"50,5",identifier,"[739, 796, 1128]",1
"50,10",( parameter_declaration ),"[1363, 1458, 1356]",3
"50,11",primitive_type,[624],1
"50,15",),"[739, 720, 1118, 1598]",4
"51,1",{ statement },"[1290, 1260, 1511, 1458, 1300, 1356]",5
"52,3",return expression ;,[23],5
"52,10",( expression ),[475],6
"52,11",identifier,[378],1
"52,16",> expression,"[527, 1031, 1077, 1856]",0
"52,18",number_literal,[506],2
"52,19",),"[684, 985, 1031]",1
"52,21",? expression : expression,"[664, 837, 1070]",8
"52,23",identifier,[470],1
"52,26",[ expression ],"[715, 1045]",10
"52,27",-- expression,[528],6
"52,29",identifier,[606],1
"52,33",],"[827, 907, 684, 1090]",1
"52,35",: expression,"[681, 837, 1045]",2
"52,37",identifier,[507],1
"52,44",( ),"[715, 978, 684, 1070]",16
"52,45",),[451],4
"52,46",;,"[696, 668, 837, 978, 684, 1070]",2
