Location,Ground_Truth,State_List,Rank
"1,1",#include system_lib_string preproc_include_token2,"[1, 1820]",1
"1,10",system_lib_string preproc_include_token2,[1392],1
"1,19",preproc_include_token2,[1816],1
"3,1",#define identifier preproc_arg preproc_include_token2,"[361, 44, 1820]",5
"3,9",identifier preproc_arg preproc_include_token2,[1879],1
"3,16",preproc_arg preproc_include_token2,[1528],1
"4,1",preproc_include_token2,"[341, 43, 44, 1820]",0
"5,1",primitive_type,"[341, 43, 44, 1820]",2
"5,6",identifier,"[739, 796, 1128]",1
"5,18",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"5,19",primitive_type,[624],1
"5,23",identifier,"[739, 720, 1118, 1598]",2
"5,24",", parameter_declaration","[1300, 1321, 1598]",1
"5,26",primitive_type,[649],1
"5,31",identifier,"[739, 720, 1118, 1748, 1601]",2
"5,34",[ ],"[1300, 1321, 1748, 1601]",7
"5,35",],[420],2
"5,36",),"[1297, 1300, 1321, 1748, 1601]",1
"5,37",;,"[1288, 1260, 1511, 1458, 1300, 1356]",4
"7,1",primitive_type,"[225, 43, 44, 1820]",2
"7,5",identifier,"[739, 796, 1128]",1
"7,9",( parameter_declaration ),"[1363, 1458, 1356]",3
"7,10",primitive_type,[624],1
"7,14",),"[739, 720, 1118, 1598]",4
"8,1",{ preproc_if_repeat1 },"[1290, 1260, 1511, 1458, 1300, 1356]",1
"9,3",primitive_type,[23],1
"9,7",identifier,"[739, 801, 1139]",1
"9,9",= expression,"[1363, 1455, 1361]",2
"9,11",number_literal,[459],2
"9,16",;,"[684, 1032, 1592]",1
"10,3",primitive_type,"[221, 25]",6
"10,8",identifier,"[739, 801, 1139]",1
"10,11",[ expression ],"[1363, 1455, 1361]",4
"10,12",identifier,[420],3
"10,18",],"[827, 1071]",1
"10,19",;,"[1303, 1363, 1455, 1361]",1
"12,15",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",3
"12,17",", expression","[754, 1077, 1813, 1300, 1442, 715, 1018]",1
"12,19",identifier,[476],1
"12,22",),"[715, 1025, 1572]",1
"12,23",;,"[698, 668, 837, 1056]",1
"13,9",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",3
"13,10",""" string_literal_repeat1 ""","[988, 1256, 451]",5
"13,11",string_content escape_sequence,[1531],2
"13,13",escape_sequence,[1547],2
"13,15","""","[1554, 1547]",1
"13,16",", expression","[627, 663, 684, 1018]",1
"13,18",identifier,[476],1
"13,21",),"[715, 1025, 1572]",1
"13,22",;,"[698, 668, 837, 1056]",1
"15,3",identifier = expression,"[248, 244, 31, 25]",4
"15,5",= expression,"[405, 801, 1139, 1056]",2
"15,7",number_literal,[559],2
"15,12",;,"[684, 982, 1056]",1
"17,15",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",3
"17,17",", expression","[754, 1077, 1813, 1300, 1442, 715, 1018]",1
"17,19",identifier,[476],1
"17,22",),"[715, 1025, 1572]",1
"17,23",;,"[698, 668, 837, 1056]",1
"18,9",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",3
"18,10",""" string_content ""","[988, 1256, 451]",2
"18,11","string_content """,[1531],1
"18,13","""",[1547],1
"18,14",", expression","[627, 663, 684, 1018]",1
"18,16",identifier,[476],1
"18,19",),"[715, 1025, 1572]",1
"18,20",;,"[698, 668, 837, 1056]",1
"20,3",return expression ;,"[248, 244, 31, 25]",5
"20,10",number_literal,[475],2
"20,11",;,"[684, 1070]",1
"21,1",},"[199, 244, 31, 25]",1
"23,1",primitive_type,"[87, 339, 43, 44, 1820]",2
"23,6",identifier,"[739, 796, 1128]",1
"23,18",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"23,19",primitive_type,[624],1
"23,23",identifier,"[739, 720, 1118, 1598]",2
"23,24",", parameter_declaration","[1300, 1321, 1598]",1
"23,26",primitive_type,[649],1
"23,31",identifier,"[739, 720, 1118, 1748, 1601]",2
"23,34",[ ],"[1300, 1321, 1748, 1601]",7
"23,35",],[420],2
"23,36",),"[1297, 1300, 1321, 1748, 1601]",1
"24,1",{ preproc_if_repeat1 },"[1288, 1260, 1511, 1458, 1300, 1356]",1
"25,3",static,[23],10
"25,10",primitive_type,"[722, 695]",1
"25,14",identifier,"[739, 719, 1139]",1
"25,16",= expression,"[1363, 1455, 1361]",2
"25,18",number_literal,[459],2
"25,19",;,"[684, 1032, 1592]",1
"27,3",if parenthesized_expression statement,"[221, 25]",2
"27,6",( expression ),[1755],1
"27,7",identifier,[452],1
"27,8",),"[715, 1033]",1
"28,3",{ preproc_if_repeat1 },"[653, 362]",1
"29,5",if parenthesized_expression statement,[27],3
"29,7",( expression ),[1755],1
"29,8",identifier,[452],1
"29,10",< expression,"[715, 1033]",7
"29,12",number_literal,[506],2
"29,13",),"[684, 985, 1033]",1
"29,14",{ preproc_if_repeat1 },"[653, 362]",1
"30,7",identifier = expression,[27],1
"30,9",= expression,"[405, 801, 1139, 1056]",2
"30,11",number_literal,[559],2
"30,12",;,"[684, 982, 1056]",1
"31,7",identifier,"[248, 244, 28]",4
"31,10",[ expression ],"[405, 801, 1139, 1056]",9
"31,11",identifier,[528],1
"31,12",++,"[827, 1090]",5
"31,14",],"[667, 684, 1090]",1
"31,16",= expression,"[681, 837, 1056]",2
"31,18",' character ',[559],5
"31,19",character ',[1618],1
"31,20",',[1562],1
"31,21",;,"[690, 684, 982, 1056]",1
"32,7",identifier *= expression,"[248, 244, 31, 28]",0
"32,9",*= expression,"[405, 801, 1139, 1056]",18
"32,12",number_literal,[559],2
"32,14",;,"[684, 982, 1056]",1
"33,5",},"[248, 244, 31, 28]",1
"35,5",primitive_type,"[173, 244, 147, 28]",10
"35,9",identifier,"[739, 801, 1139]",1
"35,11",= expression,"[1363, 1455, 1361]",2
"35,13",identifier,[459],1
"35,15",% expression,"[715, 1032, 1592]",0
"35,17",number_literal,[539],2
"35,19",;,"[684, 697, 1032, 1592]",1
"36,5",identifier /= expression,"[221, 31, 28]",0
"36,7",/= expression,"[405, 801, 1139, 1056]",0
"36,10",number_literal,[559],2
"36,12",;,"[684, 982, 1056]",1
"39,17",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",3
"39,19",", expression","[754, 1077, 1813, 1300, 1442, 715, 1018]",1
"39,21",identifier,[476],1
"39,24",),"[715, 1025, 1572]",1
"39,25",;,"[698, 668, 837, 1056]",1
"42,5",identifier,"[248, 244, 31, 28]",4
"42,8",[ expression ],"[405, 801, 1139, 1056]",9
"42,9",identifier,[528],1
"42,10",++,"[827, 1090]",5
"42,12",],"[667, 684, 1090]",1
"42,14",= expression,"[681, 837, 1056]",2
"42,16",identifier,[559],1
"42,18",+ expression,"[715, 982, 684, 1056]",8
"42,20",' character ',[533],4
"42,21",character ',[1618],1
"42,22",',[1562],1
"42,23",;,"[690, 684, 975, 982, 1056]",1
"43,5",identifier,"[248, 244, 31, 28]",4
"43,8",[ expression ],"[405, 801, 1139, 1056]",9
"43,9",identifier,[528],1
"43,10",],"[827, 1090]",1
"43,12",= expression,"[681, 837, 1056]",2
"43,14",' escape_sequence ',[559],8
"43,15",escape_sequence ',[1618],2
"43,17",',[1562],1
"43,18",;,"[690, 684, 982, 1056]",1
"44,3",},"[248, 244, 31, 28]",1
"45,1",},"[173, 244, 147, 31, 25]",2
