Location,Ground_Truth,State_List,Rank
"1,1",#include system_lib_string preproc_include_token2,"[1, 1820]",1
"1,10",system_lib_string preproc_include_token2,[1392],1
"1,19",preproc_include_token2,[1816],1
"2,1",#include system_lib_string preproc_include_token2,"[361, 44, 1820]",3
"2,10",system_lib_string preproc_include_token2,[1392],1
"2,19",preproc_include_token2,[1816],1
"4,1",#define identifier preproc_arg preproc_include_token2,"[361, 43, 44, 1820]",5
"4,9",identifier preproc_arg preproc_include_token2,[1879],1
"4,16",preproc_arg preproc_include_token2,[1528],1
"4,17",preproc_include_token2,[1877],1
"6,1",primitive_type,"[341, 43, 44, 1820]",2
"6,5",identifier,"[739, 796, 1128]",1
"6,10",( parameter_declaration ),"[1363, 1458, 1356]",3
"6,11",primitive_type,[624],1
"6,16",* _declarator,"[739, 720, 1118, 1598]",1
"6,17",identifier,"[788, 1443, 1393, 1598]",1
"6,18",),"[1300, 1366, 1321, 1598]",2
"6,19",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"8,1",primitive_type,"[225, 43, 44, 1820]",2
"8,5",identifier,"[739, 796, 1128]",1
"8,9",( parameter_declaration ),"[1363, 1458, 1356]",3
"8,10",primitive_type,[624],1
"8,14",),"[739, 720, 1118, 1598]",4
"9,1",{ preproc_if_repeat1 },"[1290, 1260, 1511, 1458, 1300, 1356]",1
"10,3",primitive_type,[23],1
"10,8",identifier,"[739, 801, 1139]",1
"10,9",[ expression ],"[1363, 1455, 1361]",3
"10,10",number_literal,[420],2
"10,13",],"[684, 1071]",1
"10,15",= expression,"[1303, 1363, 1455, 1361]",2
"10,17",""" """,[459],19
"10,18","""",[1531],4
"10,19",;,"[636, 663, 684, 1032, 1592]",1
"12,3",primitive_type,"[221, 25]",6
"12,7",identifier,"[739, 801, 1139]",1
"12,12",= expression,"[1363, 1455, 1361]",2
"12,14",identifier,[459],1
"12,19",( expression ),"[715, 1032, 1592]",2
"12,20",identifier,[451],1
"12,21",),"[715, 1018]",1
"12,22",;,"[693, 668, 837, 1032, 1592]",2
"14,3",identifier,"[221, 31, 25]",4
"14,9",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",4
"14,10",""" string_content ""","[988, 1256, 451]",3
"14,11","string_content """,[1531],1
"14,14","""",[1547],1
"14,15",", expression","[627, 663, 684, 1018]",2
"14,17",identifier,[476],1
"14,21",),"[715, 1025, 1572]",1
"14,22",;,"[698, 668, 837, 1056]",1
"15,3",identifier,"[248, 244, 31, 25]",4
"15,7",( expression ),"[405, 801, 1139, 1056]",6
"15,8",identifier,"[988, 1256, 451]",1
"15,9",),"[754, 1077, 1813, 1300, 1442, 715, 1018]",1
"15,10",;,"[761, 770, 801, 1139, 1301, 1363, 1455, 1361, 693, 668, 837, 1056]",1
"17,3",return expression ;,"[248, 244, 31, 25, 310, 220]",5
"17,10",number_literal,[475],2
"17,11",;,"[684, 1070]",1
"18,1",},"[199, 244, 31, 25]",1
"20,1",primitive_type,"[87, 339, 43, 44, 1820]",2
"20,5",identifier,"[739, 796, 1128]",1
"20,10",( parameter_declaration ),"[1363, 1458, 1356]",3
"20,11",primitive_type,[624],1
"20,16",* _declarator,"[739, 720, 1118, 1598]",1
"20,17",identifier,"[788, 1443, 1393, 1598]",1
"20,18",),"[1300, 1366, 1321, 1598]",2
"21,1",{ preproc_if_repeat1 },"[1290, 1260, 1511, 1458, 1300, 1356]",1
"22,3",primitive_type,[23],1
"22,8",identifier,"[739, 801, 1139]",1
"22,9",;,"[1363, 1455, 1361]",1
"24,2",statement,"[220, 25]",12
"25,3",while parenthesized_expression statement,"[220, 25]",9
"25,9",( expression ),[1757],1
"25,10",( expression ),[452],3
"25,11",* expression,[378],4
"25,12",identifier,[555],1
"25,14",= expression,"[625, 692, 837, 1031]",2
"25,16",identifier = expression,[559],12
"25,18",= expression,"[715, 982, 684, 1031]",11
"25,20",identifier,[559],1
"25,27",( ),"[715, 982, 684, 1031]",17
"25,28",),[451],4
"25,29",),"[696, 668, 837, 982, 684, 1031]",1
"25,31",!= expression,"[664, 837, 1033]",5
"25,34",' character ',[618],3
"25,35",character ',[1618],1
"25,36",',[1562],1
"25,38",|| expression,"[690, 684, 960, 1033]",6
"25,41",identifier,[543],1
"25,43",!= expression,"[715, 959, 684, 1033]",4
"25,46",' escape_sequence ',[618],5
"25,47",escape_sequence ',[1618],2
"25,49",',[1562],1
"25,50",),"[690, 684, 960, 959, 1033]",1
"26,5",;,"[653, 366]",6
"28,3",* expression,"[245, 244, 198, 31, 25]",10
"28,4",( expression ),[555],2
"28,5",identifier,[385],1
"28,7",+ expression,"[527, 1031, 1077, 1940]",13
"28,9",number_literal,[533],2
"28,10",),"[684, 975, 1031]",1
"28,12",= expression,"[664, 675, 692, 837, 1056]",2
"28,14",' escape_sequence ',[559],8
"28,15",escape_sequence ',[1618],2
"28,17",',[1562],1
"28,18",;,"[690, 684, 982, 1056]",1
"30,2",statement,"[248, 244, 31, 25]",12
"31,3",if parenthesized_expression statement,"[248, 244, 31, 25]",2
"31,6",( expression ),[1755],1
"31,7",! expression,[452],2
"31,8",identifier,[541],1
"31,15",( expression ),"[715, 691, 684, 1033]",6
"31,16",identifier,[451],1
"31,17",),"[715, 1018]",1
"31,19",&& expression,"[693, 668, 837, 691, 684, 1033]",4
"31,22",identifier,[544],1
"31,24",!= expression,"[715, 976, 684, 1033]",5
"31,27",' character ',[618],3
"31,28",character ',[1618],1
"31,29",',[1562],1
"31,30",),"[690, 684, 960, 976, 1033]",1
"32,5",return expression ;,"[653, 362]",3
"32,12",identifier,[475],1
"32,13",;,"[715, 1070]",1
"34,2",preproc_if_repeat1,"[199, 244, 147, 31, 25]",0
"35,3",if parenthesized_expression statement,"[199, 244, 147, 31, 25]",3
"35,6",( expression ),[1755],1
"35,7",identifier,[452],1
"35,14",( expression ),"[715, 1033]",9
"35,15",identifier,[451],1
"35,16",),"[715, 1018]",1
"35,18",&& expression,"[693, 668, 837, 1033]",4
"35,21",identifier,[544],1
"35,23",!= expression,"[715, 976, 684, 1033]",5
"35,26",' character ',[618],3
"35,27",character ',[1618],1
"35,28",',[1562],1
"35,29",),"[690, 684, 960, 976, 1033]",1
"36,5",while parenthesized_expression statement,"[653, 362]",0
"36,11",( expression ),[1757],1
"36,12",identifier,[452],1
"36,19",( expression ),"[715, 1033]",9
"36,20",* expression,[451],9
"36,21",( expression ),[555],2
"36,22",++ expression,[385],4
"36,24",identifier,[540],1
"36,25",),"[715, 701, 684, 1031]",1
"36,27",= expression,"[664, 675, 692, 837, 1018]",3
"36,29",identifier = expression,[559],12
"36,31",= expression,"[715, 982, 684, 1018]",9
"36,33",identifier,[559],1
"36,40",( ),"[715, 982, 684, 1018]",11
"36,41",),[451],4
"36,42",),"[696, 668, 837, 982, 684, 1018]",1
"36,43",),"[693, 668, 837, 1033]",1
"37,7",;,"[653, 366]",6
"39,2",statement,"[245, 244, 198, 147, 31, 25]",13
"40,3",if parenthesized_expression statement,"[245, 244, 198, 147, 31, 25]",3
"40,6",( expression ),[1755],1
"40,7",identifier,[452],1
"40,9",== expression,"[715, 1033]",2
"40,12",' character ',[618],3
"40,13",character ',[1618],1
"40,14",',[1562],1
"40,15",),"[690, 684, 960, 1033]",1
"41,3",{ statement },"[653, 362]",5
"42,5",while parenthesized_expression statement,[27],0
"42,11",( expression ),[1757],1
"42,12",identifier,[452],1
"42,19",( expression ),"[715, 1033]",9
"42,20",* expression,[451],9
"42,21",( expression ),[555],2
"42,22",++ expression,[385],4
"42,24",identifier,[540],1
"42,25",),"[715, 701, 684, 1031]",1
"42,27",= expression,"[664, 675, 692, 837, 1018]",3
"42,29",identifier = expression,[559],12
"42,31",= expression,"[715, 982, 684, 1018]",9
"42,33",identifier,[559],1
"42,40",( ),"[715, 982, 684, 1018]",11
"42,41",),[451],4
"42,42",),"[696, 668, 837, 982, 684, 1018]",1
"42,43",),"[693, 668, 837, 1033]",1
"43,7",;,"[653, 366]",6
"44,3",},"[245, 244, 198, 28]",1
"46,3",if parenthesized_expression statement,"[173, 244, 147, 31, 25]",3
"46,6",( expression ),[1755],1
"46,7",identifier,[452],1
"46,9",!= expression,"[715, 1033]",4
"46,12",identifier,[618],1
"46,15",),"[715, 960, 684, 1033]",1
"47,5",identifier,"[653, 362]",2
"47,11",( expression argument_list_repeat1 ),"[793, 1056]",2
"47,12",identifier,[451],1
"47,13",", expression","[715, 1018]",2
"47,15",identifier,[476],1
"47,20",),"[715, 1025, 1572]",1
"47,21",;,"[698, 668, 837, 1056]",1
"49,3",* expression,"[248, 244, 147, 31, 25]",11
"49,4",identifier,[555],1
"49,6",= expression,"[625, 692, 837, 1056]",2
"49,8",' escape_sequence ',[559],8
"49,9",escape_sequence ',[1618],2
"49,11",',[1562],1
"49,12",;,"[690, 684, 982, 1056]",1
"51,3",return expression ;,"[248, 244, 31, 25]",5
"51,10",identifier,[475],1
"51,16",;,"[715, 1070]",1
"52,1",},"[199, 244, 31, 25]",1
