Location,Ground_Truth,State_List,Rank
"1,1",#include system_lib_string preproc_include_token2,"[1, 1820]",1
"1,10",system_lib_string preproc_include_token2,[1392],1
"1,19",preproc_include_token2,[1816],1
"2,1",#include system_lib_string preproc_include_token2,"[361, 44, 1820]",3
"2,10",system_lib_string preproc_include_token2,[1392],1
"2,20",preproc_include_token2,[1816],1
"3,1",#include system_lib_string preproc_include_token2,"[361, 43, 44, 1820]",3
"3,10",system_lib_string preproc_include_token2,[1392],1
"3,20",preproc_include_token2,[1816],1
"4,1",#include system_lib_string preproc_include_token2,"[361, 43, 44, 1820]",3
"4,10",system_lib_string preproc_include_token2,[1392],1
"4,19",preproc_include_token2,[1816],1
"6,1",#define identifier preproc_arg preproc_include_token2,"[361, 43, 44, 1820]",5
"6,9",identifier preproc_arg preproc_include_token2,[1879],1
"6,23",preproc_arg preproc_include_token2,[1528],1
"6,26",preproc_include_token2,[1877],1
"7,1",#define identifier preproc_arg preproc_include_token2,"[341, 43, 44, 1820]",5
"7,9",identifier preproc_arg preproc_include_token2,[1879],1
"7,21",preproc_arg preproc_include_token2,[1528],1
"7,25",preproc_include_token2,[1877],1
"9,1",primitive_type,"[341, 43, 44, 1820]",2
"9,6",identifier,"[739, 796, 1128]",1
"9,17",( ),"[1363, 1458, 1356]",13
"9,18",),[624],5
"9,19",;,"[821, 1260, 1511, 1458, 1300, 1356, 940, 651]",4
"10,1",primitive_type,"[225, 43, 44, 1820]",2
"10,6",identifier,"[739, 796, 1128]",1
"10,19",( ),"[1363, 1458, 1356]",13
"10,20",),[624],5
"10,21",;,"[821, 1260, 1511, 1458, 1300, 1356, 940, 651]",4
"12,1",primitive_type,"[225, 43, 44, 1820]",2
"12,6",identifier,"[739, 796, 1128]",1
"12,14",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"12,15",primitive_type,[624],1
"12,20",* _declarator,"[739, 720, 1118, 1598]",1
"12,21",identifier,"[788, 1443, 1393, 1598]",1
"12,25",", parameter_declaration","[1300, 1366, 1321, 1598]",1
"12,27",const,[649],3
"12,33",primitive_type,"[711, 695]",1
"12,40",identifier,"[739, 719, 1118, 1748, 1601]",2
"12,47",),"[1300, 1321, 1748, 1601]",1
"12,48",;,"[1288, 1260, 1511, 1458, 1300, 1356]",4
"13,1",primitive_type,"[225, 43, 44, 1820]",2
"13,5",identifier,"[739, 796, 1128]",1
"13,19",( parameter_declaration ),"[1363, 1458, 1356]",3
"13,20",primitive_type,[624],1
"13,24",),"[739, 720, 1118, 1598]",4
"13,25",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"15,1",primitive_type,"[225, 43, 44, 1820]",2
"15,5",identifier,"[739, 796, 1128]",1
"15,23",( parameter_declaration ),"[1363, 1458, 1356]",3
"15,24",const,[624],4
"15,30",primitive_type,"[711, 695]",1
"15,35",* _declarator,"[739, 719, 1118, 1598]",1
"15,36",identifier,"[788, 1443, 1393, 1598]",1
"15,39",),"[1300, 1366, 1321, 1598]",2
"15,40",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"16,1",primitive_type,"[225, 43, 44, 1820]",2
"16,5",identifier,"[739, 796, 1128]",1
"16,23",( parameter_declaration ),"[1363, 1458, 1356]",3
"16,24",const,[624],4
"16,30",primitive_type,"[711, 695]",1
"16,35",* _declarator,"[739, 719, 1118, 1598]",1
"16,36",identifier,"[788, 1443, 1393, 1598]",1
"16,39",),"[1300, 1366, 1321, 1598]",2
"16,40",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"18,1",primitive_type,"[225, 43, 44, 1820]",2
"18,6",identifier,"[739, 796, 1128]",1
"18,9",( parameter_declaration ),"[1363, 1458, 1356]",3
"18,10",primitive_type,[624],1
"18,14",),"[739, 720, 1118, 1598]",4
"18,15",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"19,1",primitive_type,"[225, 43, 44, 1820]",2
"19,6",identifier,"[739, 796, 1128]",1
"19,13",( parameter_declaration ),"[1363, 1458, 1356]",3
"19,14",primitive_type,[624],1
"19,18",),"[739, 720, 1118, 1598]",4
"19,19",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"20,1",primitive_type,"[225, 43, 44, 1820]",2
"20,6",identifier,"[739, 796, 1128]",1
"20,14",( parameter_declaration ),"[1363, 1458, 1356]",3
"20,15",primitive_type,[624],1
"20,19",),"[739, 720, 1118, 1598]",4
"20,20",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"22,1",enum identifier enumerator_list,"[225, 43, 44, 1820]",19
"22,6",identifier enumerator_list,[1674],2
"23,1",{ enumerator_list_repeat1 enumerator },"[824, 770, 796, 1128]",4
"24,3",identifier,[1296],1
"24,8",",","[1640, 1718]",2
"25,3",identifier,"[1485, 1308]",1
"26,1",},"[1640, 1734]",2
"26,2",;,"[771, 874, 770, 796, 1128]",3
"28,1",enum identifier enumerator_list,"[330, 43, 44, 1820]",19
"28,6",identifier enumerator_list,[1674],2
"29,1",{ enumerator_list_repeat1 enumerator },"[824, 770, 796, 1128]",4
"30,3",identifier,[1296],1
"30,7",",","[1640, 1718]",2
"31,3",identifier,"[1485, 1308]",1
"31,9",",","[1640, 1734]",1
"32,3",identifier,"[1485, 1332, 1308]",1
"32,11",",","[1640, 1734]",1
"33,3",identifier = expression,"[1485, 1332, 1308]",3
"33,14",= expression,"[1640, 1734]",3
"33,16",' character ',[510],0
"33,17",character ',[1618],1
"33,18",',[1562],1
"33,19",",","[690, 684, 1053, 1734]",1
"34,3",identifier = expression,"[1485, 1332, 1308]",3
"34,15",= expression,"[1640, 1734]",3
"34,17",' character ',[510],0
"34,18",character ',[1618],1
"34,19",',[1562],1
"34,20",",","[690, 684, 1053, 1734]",1
"35,3",identifier = expression,"[1485, 1332, 1308]",3
"35,16",= expression,"[1640, 1734]",3
"35,18",' character ',[510],0
"35,19",character ',[1618],1
"35,20",',[1562],1
"35,21",",","[690, 684, 1053, 1734]",1
"36,3",identifier = expression,"[1485, 1332, 1308]",3
"36,17",= expression,"[1640, 1734]",3
"36,19",' character ',[510],0
"36,20",character ',[1618],1
"36,21",',[1562],1
"36,22",",","[690, 684, 1053, 1734]",1
"37,3",identifier = expression,"[1485, 1332, 1308]",3
"37,18",= expression,"[1640, 1734]",3
"37,20",' character ',[510],0
"37,21",character ',[1618],1
"37,22",',[1562],1
"38,1",},"[690, 684, 1053, 1734]",2
"38,2",;,"[771, 874, 770, 796, 1128]",3
"40,1",primitive_type,"[330, 43, 44, 1820]",2
"40,8",identifier,"[739, 796, 1128]",1
"40,16",= expression,"[1363, 1458, 1356]",6
"40,18",number_literal,[459],2
"40,19",;,"[684, 1032, 1606]",4
"41,1",enum identifier,"[226, 43, 44, 1820]",0
"41,6",identifier,[1674],1
"41,14",identifier,"[824, 770, 796, 1128]",1
"41,20",= expression,"[1363, 1458, 1356]",6
"41,22",false,[459],8
"41,27",;,"[684, 1032, 1606]",4
"43,1",primitive_type,"[226, 43, 44, 1820]",2
"43,5",identifier,"[739, 796, 1128]",1
"43,15",;,"[1363, 1458, 1356]",4
"45,1",primitive_type,"[225, 43, 44, 1820]",2
"45,6",identifier,"[739, 796, 1128]",1
"45,11",[ expression ],"[1363, 1458, 1356]",10
"45,12",identifier,[420],1
"45,25",],"[827, 1071]",1
"45,26",;,"[1303, 1363, 1458, 1356]",4
"46,1",primitive_type,"[225, 43, 44, 1820]",2
"46,6",identifier,"[739, 796, 1128]",1
"46,10",[ expression ],"[1363, 1458, 1356]",10
"46,11",identifier,[420],1
"46,24",],"[827, 1071]",1
"46,25",;,"[1303, 1363, 1458, 1356]",4
"47,1",primitive_type,"[225, 43, 44, 1820]",2
"47,6",identifier,"[739, 796, 1128]",1
"47,15",[ expression ],"[1363, 1458, 1356]",10
"47,16",identifier,[420],1
"47,29",],"[827, 1071]",1
"47,30",;,"[1303, 1363, 1458, 1356]",4
"48,1",primitive_type,"[225, 43, 44, 1820]",2
"48,6",identifier,"[739, 796, 1128]",1
"48,9",[ expression ],"[1363, 1458, 1356]",10
"48,10",identifier,[420],1
"48,21",],"[827, 1071]",1
"48,22",;,"[1303, 1363, 1458, 1356]",4
"50,1",primitive_type,"[225, 43, 44, 1820]",2
"50,6",* _declarator,"[739, 796, 1128]",2
"50,7",identifier,[949],1
"50,17",[ ],"[1300, 1291, 1363, 1458, 1356]",7
"50,18",],[420],3
"50,20",= initializer_list,"[1297, 1300, 1291, 1363, 1458, 1356]",8
"50,22","{ expression initializer_list_repeat1 , }",[459],14
"51,5",""" string_content """,[432],2
"51,6","string_content """,[1531],1
"51,10","""",[1547],1
"51,11",", expression","[627, 663, 684, 1015]",1
"52,5",""" string_content """,[442],3
"52,6","string_content """,[1531],1
"52,10","""",[1547],1
"52,11",", expression","[627, 663, 684, 1030, 1660]",1
"53,5",""" string_content """,[441],4
"53,6","string_content """,[1531],1
"53,11","""",[1547],1
"53,12",", expression","[627, 663, 684, 1030, 1597, 1660]",1
"54,5",""" string_content """,[441],4
"54,6","string_content """,[1531],1
"54,9","""",[1547],1
"54,10",", expression","[627, 663, 684, 1030, 1597, 1660]",1
"55,5",""" string_content """,[441],4
"55,6","string_content """,[1531],1
"55,10","""",[1547],1
"55,11",", expression","[627, 663, 684, 1030, 1597, 1660]",1
"56,5",""" string_content """,[441],4
"56,6","string_content """,[1531],1
"56,11","""",[1547],1
"56,12",", expression","[627, 663, 684, 1030, 1597, 1660]",1
"57,5",""" string_content """,[441],4
"57,6","string_content """,[1531],1
