Location,Ground_Truth,State_List,Rank
"1,1",#include system_lib_string preproc_include_token2,"[1, 1820]",1
"1,10",system_lib_string preproc_include_token2,[1392],1
"1,19",preproc_include_token2,[1816],1
"3,1",#define identifier preproc_arg preproc_include_token2,"[361, 44, 1820]",5
"3,9",identifier preproc_arg preproc_include_token2,[1879],1
"3,20",preproc_arg preproc_include_token2,[1528],1
"4,1",preproc_include_token2,"[341, 43, 44, 1820]",0
"5,1",primitive_type,"[341, 43, 44, 1820]",2
"5,5",identifier,"[739, 796, 1128]",1
"5,9",( parameter_declaration ),"[1363, 1458, 1356]",3
"5,10",primitive_type,[624],1
"5,14",),"[739, 720, 1118, 1598]",4
"6,1",{ preproc_if_repeat1 },"[1290, 1260, 1511, 1458, 1300, 1356]",1
"7,3",primitive_type,[23],1
"7,7",identifier,"[739, 801, 1139]",1
"7,8",;,"[1363, 1455, 1361]",1
"8,3",unsigned primitive_type,"[220, 25]",0
"8,12",primitive_type,"[704, 770, 801, 1139]",3
"8,16",identifier,"[767, 770, 801, 1139]",1
"8,28",;,"[1363, 1455, 1361]",1
"10,3",while parenthesized_expression statement,"[220, 31, 25]",10
"10,9",( expression ),[1757],1
"10,10",( expression ),[452],4
"10,11",identifier = expression,[378],5
"10,13",= expression,"[527, 1031, 1077, 1856]",11
"10,15",identifier,[559],1
"10,22",( ),"[715, 982, 684, 1031]",17
"10,23",),[451],4
"10,24",),"[696, 668, 837, 982, 684, 1031]",2
"10,26",!= expression,"[664, 837, 1033]",6
"10,29",identifier,[618],1
"10,32",),"[715, 960, 684, 1033]",1
"11,3",{ statement },"[653, 366]",4
"12,5",if parenthesized_expression statement else_clause,[27],6
"12,8",( expression ),[1755],1
"12,9",identifier,[452],1
"12,11",== expression,"[715, 1033]",2
"12,14",' escape_sequence ',[618],5
"12,15",escape_sequence ',[1618],2
"12,17",',[1562],1
"12,18",),"[690, 684, 960, 1033]",1
"13,5",{ preproc_if_repeat1 },"[653, 362]",1
"14,7",identifier = expression,[27],1
"14,20",= expression,"[405, 801, 1139, 1056]",2
"14,22",identifier,[559],1
"14,32",;,"[715, 982, 684, 1056]",1
"16,7",while parenthesized_expression statement,"[248, 244, 28]",14
"16,13",( expression ),[1757],1
"16,14",identifier,[452],1
"16,26",),"[715, 1033]",1
"17,7",{ preproc_if_repeat1 },"[653, 366]",1
"18,16",( expression ),"[405, 801, 1139, 1056]",6
"18,17",' character ',"[988, 1256, 451]",8
"18,18",character ',[1618],1
"18,19",',[1562],1
"18,20",),"[690, 684, 1018]",2
"18,21",;,"[693, 668, 837, 1056]",1
"19,9",-- expression,"[248, 244, 28]",0
"19,11",identifier,[540],1
"19,23",;,"[715, 701, 684, 1056]",1
"20,7",},"[248, 244, 31, 28]",1
"21,5",},"[173, 244, 198, 31, 28]",1
"22,5",else statement,"[173, 244, 147, 28]",4
"26,3",},"[173, 244, 234, 224, 28]",1
"28,3",return expression ;,"[173, 244, 198, 31, 25]",5
"28,10",number_literal,[475],2
"28,11",;,"[684, 1070]",1
"29,1",},"[199, 244, 31, 25]",1
