Location,Ground_Truth,State_List,Rank
"1,1",#include system_lib_string preproc_include_token2,"[1, 1820]",1
"1,10",system_lib_string preproc_include_token2,[1392],1
"1,19",preproc_include_token2,[1816],1
"2,1",#include system_lib_string preproc_include_token2,"[361, 44, 1820]",3
"2,10",system_lib_string preproc_include_token2,[1392],1
"2,20",preproc_include_token2,[1816],1
"3,1",#include system_lib_string preproc_include_token2,"[361, 43, 44, 1820]",3
"3,10",system_lib_string preproc_include_token2,[1392],1
"3,20",preproc_include_token2,[1816],1
"4,1",#include system_lib_string preproc_include_token2,"[361, 43, 44, 1820]",3
"4,10",system_lib_string preproc_include_token2,[1392],1
"4,19",preproc_include_token2,[1816],1
"6,1",#define identifier preproc_arg preproc_include_token2,"[361, 43, 44, 1820]",6
"6,9",identifier preproc_arg preproc_include_token2,[1879],1
"6,28",preproc_arg preproc_include_token2,[1528],1
"6,29",preproc_include_token2,[1877],1
"8,1",primitive_type,"[341, 43, 44, 1820]",2
"8,5",identifier,"[739, 796, 1128]",1
"8,16",( parameter_declaration ),"[1363, 1458, 1356]",3
"8,17",primitive_type,[624],1
"8,22",* _declarator,"[739, 720, 1118, 1598]",1
"8,23",identifier,"[788, 1443, 1393, 1598]",1
"8,26",),"[1300, 1366, 1321, 1598]",2
"8,27",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"9,1",primitive_type,"[225, 43, 44, 1820]",2
"9,5",identifier,"[739, 796, 1128]",1
"9,31",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"9,32",primitive_type,[624],1
"9,36",identifier,"[739, 720, 1118, 1598]",2
"9,40",", parameter_declaration","[1300, 1321, 1598]",1
"9,42",primitive_type,[649],1
"9,47",* _declarator,"[739, 720, 1118, 1748, 1601]",1
"9,48",identifier,"[788, 1443, 1393, 1748, 1601]",1
"9,52",[ ],"[1300, 1366, 1321, 1748, 1601]",8
"9,53",],[420],2
"9,54",),"[1297, 1300, 1366, 1321, 1748, 1601]",2
"9,55",;,"[1288, 1260, 1511, 1458, 1300, 1356]",4
"11,1",primitive_type,"[225, 43, 44, 1820]",2
"11,5",identifier,"[739, 796, 1128]",1
"11,9",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"11,10",primitive_type,[624],1
"11,14",identifier,"[739, 720, 1118, 1598]",2
"11,18",", parameter_declaration","[1300, 1321, 1598]",1
"11,20",primitive_type,[649],1
"11,25",* _declarator,"[739, 720, 1118, 1748, 1601]",1
"11,26",identifier,"[788, 1443, 1393, 1748, 1601]",1
"11,30",[ ],"[1300, 1366, 1321, 1748, 1601]",8
"11,31",],[420],2
"11,32",),"[1297, 1300, 1366, 1321, 1748, 1601]",2
"12,1",{ preproc_if_repeat1 },"[1288, 1260, 1511, 1458, 1300, 1356]",1
"13,3",if parenthesized_expression statement,[23],4
"13,6",( expression ),[1755],1
"13,7",! expression,[452],2
"13,8",identifier,[541],1
"13,34",( expression argument_list_repeat1 ),"[715, 691, 684, 1033]",7
"13,35",identifier,[451],1
"13,39",", expression","[715, 1018]",1
"13,41",identifier,[476],1
"13,45",),"[715, 1025, 1572]",1
"13,46",),"[698, 668, 837, 691, 684, 1033]",1
"14,3",{ preproc_if_repeat1 },"[653, 362]",1
"15,5",identifier,[27],1
"15,9",( expression ),"[405, 801, 1139, 1056]",5
"15,10",""" string_literal_repeat1 ""","[988, 1256, 451]",5
"15,11",string_content escape_sequence,[1531],2
"15,40",escape_sequence,[1547],2
"15,42","""","[1554, 1547]",1
"15,43",),"[627, 663, 684, 1018]",2
"15,44",;,"[693, 668, 837, 1056]",1
"16,5",return expression ;,"[248, 244, 28]",7
"16,12",identifier,[475],1
"16,24",;,"[715, 1070]",1
"17,3",},"[199, 244, 31, 28]",1
"19,3",primitive_type,"[173, 244, 147, 25]",7
"19,7",identifier,"[739, 801, 1139]",1
"19,8",;,"[1363, 1455, 1361]",1
"20,3",primitive_type,"[220, 31, 25]",6
"20,10",identifier,"[739, 801, 1139]",1
"20,18",= expression,"[1363, 1455, 1361]",2
"20,20",number_literal,[459],2
"20,21",;,"[684, 1032, 1592]",1
"21,3",primitive_type,"[221, 31, 25]",6
"21,10",identifier,"[739, 801, 1139]",1
"21,19",= expression,"[1363, 1455, 1361]",2
"21,21",number_literal,[459],2
"21,22",;,"[684, 1032, 1592]",1
"22,3",primitive_type,"[221, 31, 25]",6
"22,10",identifier,"[739, 801, 1139]",1
"22,19",= expression,"[1363, 1455, 1361]",2
"22,21",identifier,[459],1
"22,39",;,"[715, 1032, 1592]",1
"23,3",primitive_type,"[221, 31, 25]",6
"23,10",identifier,"[739, 801, 1139]",1
"23,22",;,"[1363, 1455, 1361]",1
"24,3",primitive_type,"[220, 31, 25]",6
"24,10",identifier,"[739, 801, 1139]",1
"24,33",= expression,"[1363, 1455, 1361]",2
"24,35",identifier,[459],1
"24,40",- expression,"[715, 1032, 1592]",11
"24,42",number_literal,[533],2
"24,43",;,"[684, 975, 1032, 1592]",1
"26,3",while parenthesized_expression statement,"[221, 31, 25]",12
"26,9",( expression ),[1757],1
"26,10",( expression ),[452],4
"26,11",identifier = expression,[378],5
"26,13",= expression,"[527, 1031, 1077, 1856]",12
"26,15",identifier,[559],1
"26,22",( ),"[715, 982, 684, 1031]",17
"26,23",),[451],4
"26,24",),"[696, 668, 837, 982, 684, 1031]",2
"26,26",!= expression,"[664, 837, 1033]",6
"26,29",identifier,[618],1
"26,32",),"[715, 960, 684, 1033]",1
"27,3",{ statement },"[653, 366]",8
"28,5",if parenthesized_expression statement else_clause,[27],6
"28,8",( expression ),[1755],1
"28,9",identifier,[452],1
"28,11",== expression,"[715, 1033]",2
"28,14",' escape_sequence ',[618],5
"28,15",escape_sequence ',[1618],2
"28,17",',[1562],1
"28,18",),"[690, 684, 960, 1033]",1
"29,5",{ preproc_if_repeat1 },"[653, 362]",1
"30,7",if parenthesized_expression statement else_clause,[27],6
"30,10",( expression ),[1755],1
"30,11",identifier,[452],1
"30,33",),"[715, 1033]",1
"31,7",{ preproc_if_repeat1 },"[653, 362]",1
"32,9",identifier = expression,[27],2
"32,18",= expression,"[405, 801, 1139, 1056]",2
"32,20",identifier,[559],1
"32,24",( expression ),"[715, 982, 684, 1056]",4
"32,25",identifier,[451],1
"32,29",[ expression ],"[715, 1018]",5
"32,30",identifier,[528],1
"32,37",++,"[827, 1090]",5
"32,39",],"[667, 684, 1090]",1
"32,40",),"[681, 837, 1018]",2
"32,41",;,"[693, 668, 837, 982, 684, 1056]",1
"33,9",-- expression,"[248, 244, 28]",0
"33,11",identifier,[540],1
"33,33",;,"[715, 701, 684, 1056]",1
"34,7",},"[248, 244, 31, 28]",1
"35,7",else statement,"[173, 244, 147, 28]",5
"35,12",if parenthesized_expression statement,[373],4
"35,15",( expression ),[1755],1
"35,16",identifier,[452],1
"35,21",> expression,"[715, 1033]",11
"35,23",number_literal,[506],2
"35,24",),"[684, 985, 1033]",1
"36,7",{ statement },"[653, 362]",5
"37,9",identifier = expression,[27],2
"37,18",= expression,"[405, 801, 1139, 1056]",2
"37,20",number_literal,[559],2
"37,21",;,"[684, 982, 1056]",1
"38,7",},"[248, 244, 28]",1
"40,7",identifier = expression,"[173, 244, 147, 234, 224, 28]",4
"40,20",= expression,"[405, 801, 1139, 1056]",2
"40,22",identifier,[559],1
"40,31",- expression,"[715, 982, 684, 1056]",13
"40,33",identifier,[533],1
"40,42",% expression,"[715, 975, 684, 982, 1056]",0
"40,44",identifier,[539],1
"40,52",;,"[715, 697, 684, 975, 982, 1056]",1
"42,7",while parenthesized_expression statement,"[248, 244, 31, 28]",17
"42,13",( expression ),[1757],1
"42,14",identifier,[452],1
"42,26",),"[715, 1033]",1
"43,7",{ preproc_if_repeat1 },"[653, 366]",1
"44,9",identifier,[27],1
"44,16",( expression ),"[405, 801, 1139, 1056]",5
"44,17",' character ',"[988, 1256, 451]",9
"44,18",character ',[1618],1
"44,19",',[1562],1
"44,20",),"[690, 684, 1018]",2
"44,21",;,"[693, 668, 837, 1056]",1
"45,9",++ expression,"[248, 244, 28]",0
"45,11",identifier,[540],1
"45,19",;,"[715, 701, 684, 1056]",1
"46,9",-- expression,"[248, 244, 31, 28]",0
"46,11",identifier,[540],1
"46,23",;,"[715, 701, 684, 1056]",1
"47,7",},"[248, 244, 31, 28]",1
"48,5",},"[173, 244, 198, 31, 28]",1
"49,5",else statement,"[173, 244, 147, 28]",5
"50,5",{ preproc_if_repeat1 },[373],1
"51,7",identifier,[27],1
"51,14",( expression ),"[405, 801, 1139, 1056]",5
"51,15",identifier,"[988, 1256, 451]",1
"51,16",),"[754, 1077, 1813, 1300, 1442, 715, 1018]",2
"51,17",;,"[761, 770, 801, 1139, 1301, 1363, 1455, 1361, 693, 668, 837, 1056]",1
"52,7",++ expression,"[248, 244, 28, 310, 220]",0
"52,9",identifier,[540],1
"52,17",;,"[715, 701, 684, 1056]",1
"54,7",if parenthesized_expression statement,"[248, 244, 31, 28]",3
"54,10",( expression ),[1755],1
"54,11",identifier,[452],1
"54,13",== expression,"[715, 1033]",2
"54,16",' escape_sequence ',[618],5
"54,17",escape_sequence ',[1618],2
"54,19",',[1562],1
"54,20",),"[690, 684, 960, 1033]",1
"55,7",{ preproc_if_repeat1 },"[653, 362]",1
"56,9",identifier = expression,[27],2
"56,17",= expression,"[405, 801, 1139, 1056]",2
"56,19",number_literal,[559],2
"56,20",;,"[684, 982, 1056]",1
"57,9",identifier = expression,"[248, 244, 28]",4
