Location,Ground_Truth,State_List,Rank
"1,1",#include system_lib_string preproc_include_token2,"[1, 1820]",2
"1,10",system_lib_string preproc_include_token2,[1392],1
"1,19",preproc_include_token2,[1816],1
"3,1",primitive_type,"[361, 44, 1820]",2
"3,5",identifier,"[739, 796, 1128]",1
"3,9",( parameter_declaration ),"[1363, 1458, 1356]",3
"3,10",primitive_type,[624],1
"3,14",),"[739, 720, 1118, 1598]",4
"4,1",{ preproc_if_repeat1 },"[1290, 1260, 1511, 1458, 1300, 1356]",1
"5,3",identifier,[23],1
"5,9",( expression ),"[405, 801, 1139, 1056]",3
"5,10",""" string_literal_repeat1 ""","[988, 1256, 451]",5
"5,11",string_content escape_sequence,[1531],2
"5,23",escape_sequence,[1547],2
"5,25","""","[1554, 1547]",1
"5,26",),"[627, 663, 684, 1018]",1
"5,27",;,"[693, 668, 837, 1056]",1
"6,3",return expression ;,"[248, 244, 25]",5
"6,10",number_literal,[475],2
"6,11",;,"[684, 1070]",1
"7,1",},"[199, 244, 31, 25]",2
