Location,Ground_Truth,State_List,Rank
"1,1",#include system_lib_string preproc_include_token2,"[1, 1820]",2
"1,10",system_lib_string preproc_include_token2,[1392],1
"1,19",preproc_include_token2,[1816],1
"2,1",#include system_lib_string preproc_include_token2,"[361, 44, 1820]",3
"2,10",system_lib_string preproc_include_token2,[1392],1
"2,20",preproc_include_token2,[1816],1
"3,1",#include system_lib_string preproc_include_token2,"[361, 43, 44, 1820]",3
"3,10",system_lib_string preproc_include_token2,[1392],1
"3,20",preproc_include_token2,[1816],1
"4,1",#include system_lib_string preproc_include_token2,"[361, 43, 44, 1820]",3
"4,10",system_lib_string preproc_include_token2,[1392],1
"4,19",preproc_include_token2,[1816],1
"6,1",#define identifier preproc_arg preproc_include_token2,"[361, 43, 44, 1820]",7
"6,9",identifier preproc_arg preproc_include_token2,[1879],1
"6,25",preproc_arg preproc_include_token2,[1528],1
"6,29",preproc_include_token2,[1877],1
"7,1",#define identifier preproc_arg preproc_include_token2,"[341, 43, 44, 1820]",7
"7,9",identifier preproc_arg preproc_include_token2,[1879],1
"7,38",preproc_arg preproc_include_token2,[1528],1
"7,40",preproc_include_token2,[1877],1
"9,1",#define identifier preproc_arg preproc_include_token2,"[341, 43, 44, 1820]",7
"9,9",identifier preproc_arg preproc_include_token2,[1879],1
"9,22",preproc_arg preproc_include_token2,[1528],1
"9,26",preproc_include_token2,[1877],1
"10,1",#define identifier preproc_arg preproc_include_token2,"[341, 43, 44, 1820]",7
"10,9",identifier preproc_arg preproc_include_token2,[1879],1
"10,20",preproc_arg preproc_include_token2,[1528],1
"10,25",preproc_include_token2,[1877],1
"12,1",static,"[341, 43, 44, 1820]",1
"12,8",primitive_type,"[722, 695]",1
"12,13",identifier,"[739, 719, 1128]",1
"12,22",[ expression ],"[1363, 1458, 1356]",10
"12,23",identifier,[420],1
"12,33",],"[827, 1071]",1
"12,34",;,"[1303, 1363, 1458, 1356]",4
"13,1",static,"[225, 43, 44, 1820]",1
"13,8",primitive_type,"[722, 695]",1
"13,13",* _declarator,"[739, 719, 1128]",2
"13,14",identifier,[949],1
"13,22",= expression,"[1300, 1291, 1363, 1458, 1356]",6
"13,24",identifier,[459],1
"13,33",;,"[715, 1032, 1606]",5
"15,1",primitive_type,"[226, 43, 44, 1820]",2
"15,6",* _declarator,"[739, 796, 1128]",2
"15,7",identifier,[949],1
"15,12",( parameter_declaration ),"[1300, 1291, 1363, 1458, 1356]",3
"15,13",primitive_type,[623],1
"15,20",identifier,"[739, 720, 1118, 1598]",2
"15,24",),"[1300, 1321, 1598]",2
"15,25",;,"[1290, 1254, 1300, 1291, 1363, 1458, 1356]",4
"16,1",primitive_type,"[225, 43, 44, 1820]",2
"16,6",identifier,"[739, 796, 1128]",1
"16,11",( parameter_declaration ),"[1363, 1458, 1356]",3
"16,12",primitive_type,[624],1
"16,17",* _declarator,"[739, 720, 1118, 1598]",1
"16,18",identifier,"[788, 1443, 1393, 1598]",1
"16,21",),"[1300, 1366, 1321, 1598]",2
"16,22",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"18,1",primitive_type,"[225, 43, 44, 1820]",2
"18,8",identifier,"[739, 796, 1128]",1
"18,16",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"18,17",primitive_type,[624],1
"18,22",identifier,"[739, 720, 1118, 1598]",2
"18,26",[ ],"[1300, 1321, 1598]",5
