Location,Ground_Truth,State_List,Rank
"1,1",#include system_lib_string preproc_include_token2,"[1, 1820]",2
"1,10",system_lib_string preproc_include_token2,[1392],1
"1,19",preproc_include_token2,[1816],1
"3,1",#define identifier preproc_arg preproc_include_token2,"[361, 44, 1820]",5
"3,9",identifier preproc_arg preproc_include_token2,[1879],1
"3,16",preproc_arg preproc_include_token2,[1528],1
"3,20",preproc_include_token2,[1877],1
"5,1",primitive_type,"[341, 43, 44, 1820]",2
"5,6",identifier,"[739, 796, 1128]",1
"5,13",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"5,14",primitive_type,[624],1
"5,19",identifier,"[739, 720, 1118, 1598]",2
"5,23",[ ],"[1300, 1321, 1598]",5
"5,24",],[420],3
"5,25",", parameter_declaration","[1297, 1300, 1321, 1598]",1
"5,27",primitive_type,[649],1
"5,32",identifier,"[739, 720, 1118, 1748, 1601]",2
"5,36",[ ],"[1300, 1321, 1748, 1601]",6
"5,37",],[420],3
"5,38",),"[1297, 1300, 1321, 1748, 1601]",1
"5,39",;,"[1288, 1260, 1511, 1458, 1300, 1356]",4
"7,1",primitive_type,"[225, 43, 44, 1820]",2
"7,5",identifier,"[739, 796, 1128]",1
"7,9",( parameter_declaration ),"[1363, 1458, 1356]",3
"7,10",primitive_type,[624],1
"7,14",),"[739, 720, 1118, 1598]",4
"8,1",{ preproc_if_repeat1 },"[1290, 1260, 1511, 1458, 1300, 1356]",1
"9,3",primitive_type,[23],2
"9,8",identifier,"[739, 801, 1139]",1
"9,12",[ expression ],"[1363, 1455, 1361]",3
"9,13",identifier,[420],1
"9,19",],"[827, 1071]",1
"9,21",= expression,"[1303, 1363, 1455, 1361]",2
"9,23",""" string_content """,[459],7
"9,24","string_content """,[1531],1
"9,31","""",[1547],1
"9,32",;,"[627, 663, 684, 1032, 1592]",1
"10,3",primitive_type,"[221, 25]",6
"10,8",identifier,"[739, 801, 1139]",1
"10,12",[ expression ],"[1363, 1455, 1361]",3
"10,13",identifier,[420],1
"10,19",],"[827, 1071]",1
"10,21",= expression,"[1303, 1363, 1455, 1361]",2
"10,23",""" string_content """,[459],7
"10,24","string_content """,[1531],1
"10,28","""",[1547],1
"10,29",;,"[627, 663, 684, 1032, 1592]",1
"12,3",identifier,"[221, 31, 25]",1
"12,10",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",5
"12,11",identifier,"[988, 1256, 451]",1
"12,15",", expression","[754, 1077, 1813, 1300, 1442, 715, 1018]",2
"12,17",identifier,[476],1
"12,21",),"[715, 1025, 1572]",1
"12,22",;,"[698, 668, 837, 1056]",1
"14,3",identifier,"[248, 244, 31, 25]",1
"14,9",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",5
"14,10",""" string_content ""","[988, 1256, 451]",3
"14,11","string_content """,[1531],1
"14,13","""",[1547],1
"14,14",", expression","[627, 663, 684, 1018]",2
"14,16",identifier,[476],1
"14,20",),"[715, 1025, 1572]",1
"14,21",;,"[698, 668, 837, 1056]",1
"16,3",return expression ;,"[248, 244, 31, 25]",5
"16,10",number_literal,[475],2
"16,11",;,"[684, 1070]",1
"17,1",},"[199, 244, 31, 25]",2
"19,1",primitive_type,"[87, 339, 43, 44, 1820]",2
"19,6",identifier,"[739, 796, 1128]",1
"19,13",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
