Location,Ground_Truth,State_List,Rank
"1,1",#include system_lib_string preproc_include_token2,"[1, 1820]",1
"1,10",system_lib_string preproc_include_token2,[1392],1
"1,19",preproc_include_token2,[1816],1
"2,1",#include system_lib_string preproc_include_token2,"[361, 44, 1820]",3
"2,10",system_lib_string preproc_include_token2,[1392],1
"2,20",preproc_include_token2,[1816],1
"3,1",#include system_lib_string preproc_include_token2,"[361, 43, 44, 1820]",3
"3,10",system_lib_string preproc_include_token2,[1392],1
"3,20",preproc_include_token2,[1816],1
"4,1",#include system_lib_string preproc_include_token2,"[361, 43, 44, 1820]",3
"4,10",system_lib_string preproc_include_token2,[1392],1
"4,19",preproc_include_token2,[1816],1
"6,1",#define identifier preproc_arg preproc_include_token2,"[361, 43, 44, 1820]",5
"6,9",identifier preproc_arg preproc_include_token2,[1879],1
"6,19",preproc_arg preproc_include_token2,[1528],1
"6,22",preproc_include_token2,[1877],1
"7,1",#define identifier preproc_arg preproc_include_token2,"[341, 43, 44, 1820]",5
"7,9",identifier preproc_arg preproc_include_token2,[1879],1
"7,22",preproc_arg preproc_include_token2,[1528],1
"7,26",preproc_include_token2,[1877],1
"8,1",#define identifier preproc_arg preproc_include_token2,"[341, 43, 44, 1820]",5
"8,9",identifier preproc_arg preproc_include_token2,[1879],1
"8,22",preproc_arg preproc_include_token2,[1528],1
"8,25",preproc_include_token2,[1877],1
"10,1",enum identifier enumerator_list,"[341, 43, 44, 1820]",19
"10,6",identifier enumerator_list,[1674],2
"11,1",{ enumerator_list_repeat1 enumerator },"[824, 770, 796, 1128]",4
"12,3",identifier,[1296],1
"12,8",",","[1640, 1718]",2
"13,3",identifier,"[1485, 1308]",1
"14,1",},"[1640, 1734]",2
"14,2",;,"[771, 874, 770, 796, 1128]",3
"16,1",enum identifier enumerator_list,"[330, 43, 44, 1820]",19
"16,6",identifier enumerator_list,[1674],2
"17,1",{ enumerator_list_repeat1 enumerator },"[824, 770, 796, 1128]",4
"18,3",identifier = expression,[1296],2
"18,8",= expression,"[1640, 1718]",1
"18,10",number_literal,[510],1
"18,11",",","[684, 1053, 1718]",1
"19,3",identifier = expression,"[1485, 1308]",3
"19,10",= expression,"[1640, 1734]",3
"19,12",number_literal,[510],1
"19,13",",","[684, 1053, 1734]",1
"20,3",identifier = expression,"[1485, 1332, 1308]",3
"20,9",= expression,"[1640, 1734]",3
"20,11",number_literal,[510],1
"21,1",},"[684, 1053, 1734]",2
"21,2",;,"[771, 874, 770, 796, 1128]",3
"23,1",struct identifier field_declaration_list,"[330, 43, 44, 1820]",8
"23,8",identifier field_declaration_list,[1408],2
"24,1",{ preproc_if_in_field_declaration_list_repeat1 },"[703, 770, 796, 1128]",4
"25,3",primitive_type,[447],2
"25,8",* _field_declarator,"[739, 720, 1275]",3
"25,9",identifier,[953],1
"25,13",;,"[1378, 1318, 1382, 1304, 1536]",1
"26,3",primitive_type,"[880, 450]",1
"26,8",* _field_declarator,"[739, 720, 1275]",3
"26,9",identifier,[953],1
"26,19",;,"[1378, 1318, 1382, 1304, 1536]",1
"27,3",struct identifier,"[880, 445, 450]",4
"27,10",identifier,[1408],1
"27,20",* _field_declarator,"[703, 770, 720, 1275]",3
"27,21",identifier,[953],1
"27,25",;,"[1378, 1318, 1382, 1304, 1536]",1
"28,1",},"[880, 445, 450]",2
"28,2",;,"[774, 728, 770, 796, 1128]",3
"29,1",declaration,"[330, 43, 44, 1820]",0
"31,1",primitive_type,"[330, 43, 44, 1820]",2
"31,6",* _declarator,"[739, 796, 1128]",2
"31,7",identifier,[949],1
"31,14",( parameter_declaration ),"[1300, 1291, 1363, 1458, 1356]",3
"31,15",primitive_type,[623],1
"31,20",* _declarator,"[739, 720, 1118, 1598]",1
"31,21",identifier,"[788, 1443, 1393, 1598]",1
"31,24",),"[1300, 1366, 1321, 1598]",2
"31,25",;,"[1290, 1254, 1300, 1291, 1363, 1458, 1356]",4
"33,1",primitive_type,"[225, 43, 44, 1820]",2
"33,8",identifier,"[739, 796, 1128]",1
"33,12",( parameter_declaration ),"[1363, 1458, 1356]",3
"33,13",primitive_type,[624],1
"33,18",* _declarator,"[739, 720, 1118, 1598]",1
"33,19",identifier,"[788, 1443, 1393, 1598]",1
"33,22",),"[1300, 1366, 1321, 1598]",2
"33,23",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"34,1",struct identifier,"[225, 43, 44, 1820]",14
"34,8",identifier,[1408],1
"34,18",* _declarator,"[703, 770, 796, 1128]",2
"34,19",identifier,[949],1
"34,25",( parameter_declaration ),"[1300, 1291, 1363, 1458, 1356]",3
"34,26",primitive_type,[623],1
"34,31",* _declarator,"[739, 720, 1118, 1598]",1
"34,32",identifier,"[788, 1443, 1393, 1598]",1
"34,35",),"[1300, 1366, 1321, 1598]",2
"34,36",;,"[1290, 1254, 1300, 1291, 1363, 1458, 1356]",4
"35,1",struct identifier,"[225, 43, 44, 1820]",14
"35,8",identifier,[1408],1
"35,18",* _declarator,"[703, 770, 796, 1128]",2
"35,19",identifier,[949],1
"35,26",( parameter_declaration parameter_list_repeat1 ),"[1300, 1291, 1363, 1458, 1356]",2
"35,27",primitive_type,[623],1
"35,32",* _declarator,"[739, 720, 1118, 1598]",1
"35,33",identifier,"[788, 1443, 1393, 1598]",1
"35,37",", parameter_declaration","[1300, 1366, 1321, 1598]",1
"35,39",primitive_type,[649],1
"35,44",* _declarator,"[739, 720, 1118, 1748, 1601]",1
"35,45",identifier,"[788, 1443, 1393, 1748, 1601]",1
"35,55",),"[1300, 1366, 1321, 1748, 1601]",1
"35,56",;,"[1288, 1254, 1300, 1291, 1363, 1458, 1356]",4
"36,1",enum identifier,"[225, 43, 44, 1820]",0
"36,6",identifier,[1674],1
"36,14",identifier,"[824, 770, 796, 1128]",1
"36,19",( parameter_declaration ),"[1363, 1458, 1356]",3
"36,20",primitive_type,[624],1
"36,25",* _declarator,"[739, 720, 1118, 1598]",1
"36,26",identifier,"[788, 1443, 1393, 1598]",1
"36,30",),"[1300, 1366, 1321, 1598]",2
"36,31",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"38,1",primitive_type,"[225, 43, 44, 1820]",2
"38,5",identifier,"[739, 796, 1128]",1
"38,13",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"38,14",primitive_type,[624],1
"38,19",* _declarator,"[739, 720, 1118, 1598]",1
"38,20",identifier,"[788, 1443, 1393, 1598]",1
"38,24",", parameter_declaration","[1300, 1366, 1321, 1598]",1
"38,26",primitive_type,[649],1
"38,33",identifier,"[739, 720, 1118, 1748, 1601]",2
"38,45",),"[1300, 1321, 1748, 1601]",1
"38,46",;,"[1288, 1260, 1511, 1458, 1300, 1356]",4
"39,1",primitive_type,"[225, 43, 44, 1820]",2
"39,8",identifier,"[739, 796, 1128]",1
"39,21",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"39,22",primitive_type,[624],1
"39,27",* _declarator,"[739, 720, 1118, 1598]",1
"39,28",identifier,"[788, 1443, 1393, 1598]",1
"39,31",", parameter_declaration","[1300, 1366, 1321, 1598]",1
"39,33",primitive_type,[649],1
"39,40",identifier,"[739, 720, 1118, 1748, 1601]",2
"39,51",),"[1300, 1321, 1748, 1601]",1
"39,52",;,"[1288, 1260, 1511, 1458, 1300, 1356]",4
"41,1",primitive_type,"[225, 43, 44, 1820]",2
"41,6",identifier,"[739, 796, 1128]",1
"41,18",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"41,19",primitive_type,[624],1
"41,24",* _declarator,"[739, 720, 1118, 1598]",1
"41,25",identifier,"[788, 1443, 1393, 1598]",1
"41,29",", parameter_declaration","[1300, 1366, 1321, 1598]",1
"41,31",primitive_type,[649],1
"41,36",* _declarator,"[739, 720, 1118, 1748, 1601]",1
"41,37",identifier,"[788, 1443, 1393, 1748, 1601]",1
"41,46",),"[1300, 1366, 1321, 1748, 1601]",1
"41,47",;,"[1288, 1260, 1511, 1458, 1300, 1356]",4
"42,1",primitive_type,"[225, 43, 44, 1820]",2
"42,6",identifier,"[739, 796, 1128]",1
"42,20",( parameter_declaration ),"[1363, 1458, 1356]",3
"42,21",primitive_type,[624],1
"42,25",),"[739, 720, 1118, 1598]",4
"42,26",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"43,1",primitive_type,"[225, 43, 44, 1820]",2
"43,6",identifier,"[739, 796, 1128]",1
"43,22",( parameter_declaration ),"[1363, 1458, 1356]",3
"43,23",primitive_type,[624],1
"43,27",),"[739, 720, 1118, 1598]",4
"43,28",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"44,1",primitive_type,"[225, 43, 44, 1820]",2
"44,6",identifier,"[739, 796, 1128]",1
"44,27",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"44,28",primitive_type,[624],1
"44,33",identifier,"[739, 720, 1118, 1598]",2
"44,38",", parameter_declaration","[1300, 1321, 1598]",1
"44,40",primitive_type,[649],1
"44,45",identifier,"[739, 720, 1118, 1748, 1601]",2
"44,48",),"[1300, 1321, 1748, 1601]",1
"44,49",;,"[1288, 1260, 1511, 1458, 1300, 1356]",4
"45,1",primitive_type,"[225, 43, 44, 1820]",2
"45,6",identifier,"[739, 796, 1128]",1
"45,26",( parameter_declaration ),"[1363, 1458, 1356]",3
"45,27",primitive_type,[624],1
"45,31",),"[739, 720, 1118, 1598]",4
"45,32",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
