Location,Ground_Truth,State_List,Rank
"1,1",#include system_lib_string preproc_include_token2,"[1, 1820]",2
"1,10",system_lib_string preproc_include_token2,[1392],1
"1,19",preproc_include_token2,[1816],1
"2,1",#include system_lib_string preproc_include_token2,"[361, 44, 1820]",3
"2,10",system_lib_string preproc_include_token2,[1392],1
"2,18",preproc_include_token2,[1816],1
"4,1",#define identifier preproc_arg preproc_include_token2,"[361, 43, 44, 1820]",7
"4,9",identifier preproc_arg preproc_include_token2,[1879],1
"4,16",preproc_arg preproc_include_token2,[1528],1
"5,1",#define identifier preproc_arg preproc_include_token2,"[341, 43, 44, 1820]",7
"5,9",identifier preproc_arg preproc_include_token2,[1879],1
"5,20",preproc_arg preproc_include_token2,[1528],1
"6,1",preproc_include_token2,"[341, 43, 44, 1820]",0
"7,1",primitive_type,"[341, 43, 44, 1820]",2
"7,6",identifier,"[739, 796, 1128]",1
"7,16",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"7,17",primitive_type,[624],1
"7,21",identifier,"[739, 720, 1118, 1598]",2
"7,22",[ ],"[1300, 1321, 1598]",5
"7,23",],[420],3
"7,24",", parameter_declaration","[1297, 1300, 1321, 1598]",1
"7,26",primitive_type,[649],1
"7,30",identifier,"[739, 720, 1118, 1748, 1601]",2
"7,31",),"[1300, 1321, 1748, 1601]",1
"7,32",;,"[1288, 1260, 1511, 1458, 1300, 1356]",4
"8,1",primitive_type,"[225, 43, 44, 1820]",2
"8,6",identifier,"[739, 796, 1128]",1
"8,17",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"8,18",primitive_type,[624],1
"8,22",identifier,"[739, 720, 1118, 1598]",2
"8,23",[ ],"[1300, 1321, 1598]",5
"8,24",],[420],3
"8,25",", parameter_declaration","[1297, 1300, 1321, 1598]",1
"8,27",primitive_type,[649],1
"8,31",identifier,"[739, 720, 1118, 1748, 1601]",2
"8,32",),"[1300, 1321, 1748, 1601]",1
"8,33",;,"[1288, 1260, 1511, 1458, 1300, 1356]",4
"10,1",primitive_type,"[225, 43, 44, 1820]",2
"10,5",identifier,"[739, 796, 1128]",1
"10,17",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"10,18",primitive_type,[624],1
"10,22",identifier,"[739, 720, 1118, 1598]",2
"10,23",", parameter_declaration","[1300, 1321, 1598]",1
"10,25",primitive_type,[649],1
"10,29",identifier,"[739, 720, 1118, 1748, 1601]",2
"10,30",[ ],"[1300, 1321, 1748, 1601]",6
"10,31",],[420],3
"10,32",", parameter_declaration","[1297, 1300, 1321, 1748, 1601]",2
"10,34",primitive_type,[649],1
"10,38",identifier,"[739, 720, 1118, 1748, 1669, 1601]",2
"10,39",),"[1300, 1321, 1748, 1669, 1601]",1
"10,40",;,"[1288, 1260, 1511, 1458, 1300, 1356]",4
"11,1",primitive_type,"[225, 43, 44, 1820]",2
"11,5",identifier,"[739, 796, 1128]",1
"11,14",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"11,15",primitive_type,[624],1
"11,19",identifier,"[739, 720, 1118, 1598]",2
"11,20",", parameter_declaration","[1300, 1321, 1598]",1
"11,22",primitive_type,[649],1
"11,26",identifier,"[739, 720, 1118, 1748, 1601]",2
"11,27",[ ],"[1300, 1321, 1748, 1601]",6
"11,28",],[420],3
