Location,Ground_Truth,State_List,Rank
"1,1",#include system_lib_string preproc_include_token2,"[1, 1820]",1
"1,10",system_lib_string preproc_include_token2,[1392],1
"1,19",preproc_include_token2,[1816],1
"2,1",#include system_lib_string preproc_include_token2,"[361, 44, 1820]",3
"2,10",system_lib_string preproc_include_token2,[1392],1
"2,20",preproc_include_token2,[1816],1
"3,1",#include system_lib_string preproc_include_token2,"[361, 43, 44, 1820]",3
"3,10",system_lib_string preproc_include_token2,[1392],1
"3,19",preproc_include_token2,[1816],1
"4,1",#include system_lib_string preproc_include_token2,"[361, 43, 44, 1820]",3
"4,10",system_lib_string preproc_include_token2,[1392],1
"4,23",preproc_include_token2,[1816],1
"5,1",#include system_lib_string preproc_include_token2,"[361, 43, 44, 1820]",3
"5,10",system_lib_string preproc_include_token2,[1392],1
"5,22",preproc_include_token2,[1816],1
"6,1",#include system_lib_string preproc_include_token2,"[361, 43, 44, 1820]",3
"6,10",system_lib_string preproc_include_token2,[1392],1
"6,20",preproc_include_token2,[1816],1
"7,1",#include system_lib_string preproc_include_token2,"[361, 43, 44, 1820]",3
"7,10",system_lib_string preproc_include_token2,[1392],1
"7,18",preproc_include_token2,[1816],1
"8,1",#include system_lib_string preproc_include_token2,"[361, 43, 44, 1820]",3
"8,10",system_lib_string preproc_include_token2,[1392],1
"8,17",preproc_include_token2,[1816],1
"9,1",#include system_lib_string preproc_include_token2,"[361, 43, 44, 1820]",3
"9,10",system_lib_string preproc_include_token2,[1392],1
"9,17",preproc_include_token2,[1816],1
"11,1",#define identifier preproc_arg preproc_include_token2,"[361, 43, 44, 1820]",5
"11,9",identifier preproc_arg preproc_include_token2,[1879],1
"11,22",preproc_arg preproc_include_token2,[1528],1
"11,26",preproc_include_token2,[1877],1
"13,1",primitive_type,"[341, 43, 44, 1820]",2
"13,6",identifier,"[739, 796, 1128]",1
"13,11",( parameter_declaration ),"[1363, 1458, 1356]",3
"13,12",primitive_type,[624],1
"13,17",* _declarator,"[739, 720, 1118, 1598]",1
"13,18",identifier,"[788, 1443, 1393, 1598]",1
"13,22",),"[1300, 1366, 1321, 1598]",2
"13,23",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"14,1",primitive_type,"[225, 43, 44, 1820]",2
"14,6",identifier,"[739, 796, 1128]",1
"14,14",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"14,15",primitive_type,[624],1
"14,20",* _declarator,"[739, 720, 1118, 1598]",1
"14,21",identifier,"[788, 1443, 1393, 1598]",1
"14,29",", parameter_declaration","[1300, 1366, 1321, 1598]",1
"14,31",primitive_type,[649],1
"14,36",( _declarator ),"[739, 720, 1118, 1748, 1601]",8
"14,37",* _declarator,[411],1
"14,38",identifier,"[838, 1443, 1527]",1
"14,42",),"[1300, 1291, 1442]",3
"14,43",( parameter_declaration ),"[1301, 1300, 1321, 1748, 1601]",8
"14,44",primitive_type,[623],1
"14,49",*,"[739, 720, 1118, 1598]",7
"14,50",),"[788, 1443, 1393, 1598]",3
"14,51",),"[1290, 1281, 1300, 1321, 1748, 1601]",1
"14,52",;,"[1288, 1260, 1511, 1458, 1300, 1356]",4
"16,1",primitive_type,"[225, 43, 44, 1820]",2
"16,6",identifier,"[739, 796, 1128]",1
"16,22",( parameter_declaration ),"[1363, 1458, 1356]",3
"16,23",identifier,[624],2
"16,30",identifier,"[890, 720, 1118, 1598]",2
"16,37",),"[1300, 1321, 1598]",2
"16,38",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"17,1",primitive_type,"[225, 43, 44, 1820]",2
"17,6",identifier,"[739, 796, 1128]",1
"17,21",( parameter_declaration ),"[1363, 1458, 1356]",3
"17,22",identifier,[624],2
"17,28",identifier,"[890, 720, 1118, 1598]",2
"17,34",),"[1300, 1321, 1598]",2
"17,35",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"18,1",primitive_type,"[225, 43, 44, 1820]",2
"18,6",identifier,"[739, 796, 1128]",1
"18,22",( parameter_declaration ),"[1363, 1458, 1356]",3
"18,23",identifier,[624],2
"18,29",identifier,"[890, 720, 1118, 1598]",2
"18,35",),"[1300, 1321, 1598]",2
"18,36",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"19,1",primitive_type,"[225, 43, 44, 1820]",2
"19,6",identifier,"[739, 796, 1128]",1
"19,21",( parameter_declaration ),"[1363, 1458, 1356]",3
"19,22",primitive_type,[624],1
"19,29",identifier,"[739, 720, 1118, 1598]",2
"19,33",),"[1300, 1321, 1598]",2
"19,34",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"20,1",primitive_type,"[225, 43, 44, 1820]",2
"20,6",identifier,"[739, 796, 1128]",1
"20,21",( parameter_declaration ),"[1363, 1458, 1356]",3
"20,22",identifier,[624],2
"20,29",identifier,"[890, 720, 1118, 1598]",2
"20,33",),"[1300, 1321, 1598]",2
"20,34",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"22,1",primitive_type,"[225, 43, 44, 1820]",2
"22,5",identifier,"[739, 796, 1128]",1
"22,9",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"22,10",primitive_type,[624],1
"22,14",identifier,"[739, 720, 1118, 1598]",2
"22,18",", parameter_declaration","[1300, 1321, 1598]",1
"22,20",primitive_type,[649],1
"22,25",* _declarator,"[739, 720, 1118, 1748, 1601]",1
"22,26",identifier,"[788, 1443, 1393, 1748, 1601]",1
"22,30",[ ],"[1300, 1366, 1321, 1748, 1601]",5
"22,31",],[420],2
"22,32",),"[1297, 1300, 1366, 1321, 1748, 1601]",1
"23,1",{ preproc_if_repeat1 },"[1288, 1260, 1511, 1458, 1300, 1356]",1
"24,3",if parenthesized_expression statement else_clause,[23],6
"24,6",( expression ),[1755],1
"24,7",identifier,[452],1
"24,12",== expression,"[715, 1033]",2
"24,15",number_literal,[618],2
"24,16",),"[684, 960, 1033]",1
"25,3",{ statement },"[653, 362]",5
"26,10",( expression ),"[405, 801, 1139, 1056]",6
"26,11",""" string_content ""","[988, 1256, 451]",2
"26,12","string_content """,[1531],1
"26,13","""",[1547],1
"26,14",),"[627, 663, 684, 1018]",2
"26,15",;,"[693, 668, 837, 1056]",1
"27,3",},"[248, 244, 28]",1
"28,3",else statement,"[173, 244, 147, 25]",1
"29,3",{ statement },[373],6
"30,5",while parenthesized_expression statement,[27],19
"30,11",( expression ),[1757],1
"30,12",-- expression,[452],7
"30,14",identifier,[540],1
"30,19",> expression,"[715, 701, 684, 1033]",9
"30,21",number_literal,[506],2
"30,22",),"[684, 985, 1033]",1
"31,5",{ statement },"[653, 366]",4
"32,12",( expression ),"[405, 801, 1139, 1056]",6
"32,13",* expression,"[988, 1256, 451]",9
"32,14",++ expression,"[949, 555]",5
"32,16",identifier,[557],1
"32,20",),"[625, 701, 684, 692, 837, 1018]",2
"32,21",;,"[693, 668, 837, 1056]",1
"33,5",},"[248, 244, 28]",1
"34,3",},"[173, 244, 198, 28]",1
"36,3",return expression ;,"[173, 244, 234, 224, 25]",5
"36,10",number_literal,[475],2
"36,11",;,"[684, 1070]",1
"37,1",},"[199, 244, 31, 25]",1
"39,1",primitive_type,"[87, 339, 43, 44, 1820]",2
"39,6",identifier,"[739, 796, 1128]",1
"39,11",( parameter_declaration ),"[1363, 1458, 1356]",3
"39,12",primitive_type,[624],1
"39,17",* _declarator,"[739, 720, 1118, 1598]",1
"39,18",identifier,"[788, 1443, 1393, 1598]",1
"39,22",),"[1300, 1366, 1321, 1598]",2
"40,1",{ preproc_if_repeat1 },"[1290, 1260, 1511, 1458, 1300, 1356]",1
"41,3",struct identifier,[23],2
"41,10",identifier,[1408],1
"41,15",identifier,"[703, 770, 801, 1139]",1
"41,21",;,"[1363, 1455, 1361]",1
"43,3",if parenthesized_expression statement,"[220, 25]",2
"43,6",( expression ),[1755],1
"43,7",identifier,[452],1
"43,11",( expression argument_list_repeat1 ),"[715, 1033]",10
"43,12",identifier,[451],1
"43,16",", expression","[715, 1018]",1
"43,18",& expression,[476],4
"43,19",identifier,[555],1
"43,25",),"[625, 692, 837, 1025, 1572]",1
"43,27",== expression,"[698, 668, 837, 1033]",3
"43,30",number_literal,[618],2
"43,32",),"[684, 960, 1033]",1
"44,3",{ preproc_if_repeat1 },"[653, 362]",1
"45,12",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",3
"45,19",", expression","[754, 1077, 1813, 1300, 1442, 715, 1018]",1
"45,21",""" string_literal_repeat1 """,[476],8
"45,22",string_content escape_sequence,[1531],2
"45,45",escape_sequence,[1547],2
"45,47","""","[1554, 1547]",1
"45,48",", expression","[627, 663, 684, 1025, 1572]",2
"45,50",identifier,[476],1
"45,54",),"[715, 1025, 1668, 1572]",1
"45,55",;,"[698, 668, 837, 1056]",1
"46,5",return ;,"[248, 244, 28]",17
"46,11",;,[475],3
"47,3",},"[163, 244, 31, 28]",1
"49,3",if parenthesized_expression statement,"[173, 244, 147, 31, 25]",3
"49,6",( expression ),[1755],1
"49,7",( expression ),[452],4
"49,8",identifier,[378],1
"49,14",. identifier,"[527, 1031, 1077, 1856]",7
"49,15",identifier,[1994],1
"49,23",& expression,"[677, 837, 1031]",4
"49,25",identifier,[595],1
"49,31",),"[715, 984, 684, 1031]",1
"49,33",== expression,"[664, 837, 1033]",3
"49,36",identifier,[618],1
"49,43",),"[715, 960, 684, 1033]",1
"50,3",{ statement },"[653, 362]",5
"51,13",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",3
