Location,Ground_Truth,State_List,Rank
"1,1",#include system_lib_string preproc_include_token2,"[1, 1820]",2
"1,10",system_lib_string preproc_include_token2,[1392],1
"1,19",preproc_include_token2,[1816],1
"3,1",#define identifier preproc_arg preproc_include_token2,"[361, 44, 1820]",5
"3,9",identifier preproc_arg preproc_include_token2,[1879],1
"3,17",preproc_arg preproc_include_token2,[1528],1
"3,21",preproc_include_token2,[1877],1
"5,1",primitive_type,"[341, 43, 44, 1820]",2
"5,5",identifier,"[739, 796, 1128]",1
"5,9",( parameter_declaration ),"[1363, 1458, 1356]",3
"5,10",primitive_type,[624],1
"5,14",),"[739, 720, 1118, 1598]",4
"6,1",{ preproc_if_repeat1 },"[1290, 1260, 1511, 1458, 1300, 1356]",1
"7,3",primitive_type,[23],2
"7,8",identifier,"[739, 801, 1139]",1
"7,9",[ expression ],"[1363, 1455, 1361]",3
"7,10",identifier,[420],1
"7,17",],"[827, 1071]",1
"7,18",;,"[1303, 1363, 1455, 1361]",1
"9,3",declaration,"[220, 25]",0
"10,4",declaration,"[0, 539]",0
"11,4",declaration,"[0, 539]",0
"12,4",declaration,"[0, 539]",0
"13,4",declaration,"[0, 539]",0
"14,4",declaration,"[0, 539]",0
"16,3",primitive_type,"[220, 25]",6
"16,7",identifier,"[739, 801, 1139]",1
"16,9",= expression,"[1363, 1455, 1361]",2
"16,11",number_literal,[459],2
"16,12",;,"[684, 1032, 1592]",1
"17,3",primitive_type,"[221, 31, 25]",6
"17,7",identifier,"[739, 801, 1139]",1
"17,12",= expression,"[1363, 1455, 1361]",2
"17,14",number_literal,[459],2
"17,15",;,"[684, 1032, 1592]",1
"18,3",while parenthesized_expression statement,"[221, 31, 25]",11
"18,9",( expression ),[1757],1
"18,10",identifier,[452],1
"18,14",),"[715, 1033]",1
"19,3",{ preproc_if_repeat1 },"[653, 366]",1
"20,5",primitive_type,[27],4
"20,10",identifier,"[739, 801, 1139]",1
"20,12",= expression,"[1363, 1455, 1361]",2
"20,14",identifier,[459],1
"20,21",( ),"[715, 1032, 1592]",9
"20,22",),[451],4
"20,23",;,"[696, 668, 837, 1032, 1592]",2
"22,5",if parenthesized_expression statement else_clause,"[221, 28]",8
"22,8",( expression ),[1755],1
"22,9",identifier,[452],1
"22,11",>= expression,"[715, 1033]",14
"22,14",( expression ),[506],4
"22,15",identifier,[378],1
"22,23",- expression,"[527, 1031, 1077, 1856]",10
"22,25",number_literal,[533],2
"22,26",),"[684, 975, 1031]",1
"22,27",),"[664, 837, 985, 684, 1033]",1
"23,5",{ statement },"[653, 362]",5
"24,7",identifier = expression,[27],2
"24,12",= expression,"[405, 801, 1139, 1056]",2
"24,14",number_literal,[559],2
"24,15",;,"[684, 982, 1056]",1
"25,5",},"[248, 244, 28]",1
"26,5",else statement,"[173, 244, 147, 31, 28]",4
"26,10",if parenthesized_expression statement else_clause,[373],2
"26,13",( expression ),[1755],1
"26,14",identifier,[452],1
"26,16",== expression,"[715, 1033]",2
"26,19",' escape_sequence ',[618],5
"26,20",escape_sequence ',[1618],2
"26,22",',[1562],1
"26,23",),"[690, 684, 960, 1033]",1
"27,5",{ statement },"[653, 362]",5
"28,7",identifier = expression,[27],2
"28,12",= expression,"[405, 801, 1139, 1056]",2
"28,14",number_literal,[559],2
"28,15",;,"[684, 982, 1056]",1
"29,5",},"[248, 244, 28]",1
"30,5",else statement,"[173, 244, 147, 234, 224, 31, 28]",4
"30,10",if parenthesized_expression statement,[373],5
"30,13",( expression ),[1755],1
"30,14",identifier,[452],1
"30,16",== expression,"[715, 1033]",2
"30,19",identifier,[618],1
"30,22",),"[715, 960, 684, 1033]",1
"31,5",{ statement },"[653, 362]",5
"32,7",identifier = expression,[27],2
"32,12",= expression,"[405, 801, 1139, 1056]",2
"32,14",number_literal,[559],2
"32,15",;,"[684, 982, 1056]",1
"33,5",},"[248, 244, 28]",1
"35,5",identifier,"[173, 244, 147, 234, 224, 31, 28]",2
"35,6",[ expression ],"[405, 801, 1139, 1056]",9
"35,7",identifier,[528],2
"35,8",++,"[827, 1090]",6
"35,10",],"[667, 684, 1090]",1
"35,12",= expression,"[681, 837, 1056]",2
"35,14",identifier,[559],1
"35,15",;,"[715, 982, 684, 1056]",1
"36,3",},"[248, 244, 31, 28]",1
"38,3",identifier,"[173, 244, 198, 31, 25]",1
"38,4",[ expression ],"[405, 801, 1139, 1056]",9
"38,5",identifier,[528],2
"38,6",],"[827, 1090]",1
"38,8",= expression,"[681, 837, 1056]",2
"38,10",' escape_sequence ',[559],8
"38,11",escape_sequence ',[1618],2
"38,13",',[1562],1
"38,14",;,"[690, 684, 982, 1056]",1
"40,3",identifier,"[248, 244, 31, 25]",1
"40,9",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",5
"40,10",""" string_content ""","[988, 1256, 451]",3
"40,11","string_content """,[1531],1
"40,13","""",[1547],1
"40,14",", expression","[627, 663, 684, 1018]",2
"40,16",identifier,[476],1
"40,17",),"[715, 1025, 1572]",1
"40,18",;,"[698, 668, 837, 1056]",1
"42,3",return expression ;,"[248, 244, 31, 25]",5
"42,10",number_literal,[475],2
"42,11",;,"[684, 1070]",1
"43,1",},"[199, 244, 31, 25]",2
