Location,Ground_Truth,State_List,Rank
"1,1",#include system_lib_string preproc_include_token2,"[1, 1820]",1
"1,10",system_lib_string preproc_include_token2,[1392],1
"1,19",preproc_include_token2,[1816],1
"2,1",#include system_lib_string preproc_include_token2,"[361, 44, 1820]",3
"2,10",system_lib_string preproc_include_token2,[1392],1
"2,20",preproc_include_token2,[1816],1
"3,1",#include system_lib_string preproc_include_token2,"[361, 43, 44, 1820]",3
"3,10",system_lib_string preproc_include_token2,[1392],1
"3,20",preproc_include_token2,[1816],1
"5,1",primitive_type,"[361, 43, 44, 1820]",2
"5,6",identifier,"[739, 796, 1128]",1
"5,14",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"5,15",const,[624],4
"5,21",primitive_type,"[711, 695]",1
"5,26",* _declarator,"[739, 719, 1118, 1598]",1
"5,27",identifier,"[788, 1443, 1393, 1598]",1
"5,33",", variadic_parameter","[1300, 1366, 1321, 1598]",9
"5,35",...,[649],5
"5,38",),"[1732, 1748, 1601]",1
"5,39",;,"[1288, 1260, 1511, 1458, 1300, 1356]",4
"7,1",primitive_type,"[225, 43, 44, 1820]",2
"7,5",identifier,"[739, 796, 1128]",1
"7,9",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"7,10",primitive_type,[624],1
"7,14",identifier,"[739, 720, 1118, 1598]",2
"7,18",", parameter_declaration","[1300, 1321, 1598]",1
"7,20",primitive_type,[649],1
"7,25",* _declarator,"[739, 720, 1118, 1748, 1601]",1
"7,26",identifier,"[788, 1443, 1393, 1748, 1601]",1
"7,30",[ ],"[1300, 1366, 1321, 1748, 1601]",8
"7,31",],[420],2
"7,32",),"[1297, 1300, 1366, 1321, 1748, 1601]",2
"8,1",{ preproc_if_repeat1 },"[1288, 1260, 1511, 1458, 1300, 1356]",1
"9,3",primitive_type,[23],2
"9,7",identifier,"[739, 801, 1139]",1
"9,14",;,"[1363, 1455, 1361]",1
"10,3",primitive_type,"[220, 25]",6
"10,7",identifier,"[739, 801, 1139]",1
"10,14",;,"[1363, 1455, 1361]",1
"11,3",primitive_type,"[220, 31, 25]",6
"11,7",identifier,"[739, 801, 1139]",1
"11,12",;,"[1363, 1455, 1361]",1
"12,3",primitive_type,"[220, 31, 25]",6
"12,7",identifier,"[739, 801, 1139]",1
"12,23",;,"[1363, 1455, 1361]",1
"13,3",primitive_type,"[220, 31, 25]",6
"13,7",identifier,"[739, 801, 1139]",1
"13,26",;,"[1363, 1455, 1361]",1
"14,3",primitive_type,"[220, 31, 25]",6
"14,8",identifier,"[739, 801, 1139]",1
"14,17",;,"[1363, 1455, 1361]",1
"15,3",primitive_type,"[220, 31, 25]",6
"15,8",identifier,"[739, 801, 1139]",1
"15,11",[ expression ],"[1363, 1455, 1361]",5
"15,12",number_literal,[420],1
"15,15",],"[684, 1071]",2
"15,16",;,"[1303, 1363, 1455, 1361]",1
"16,3",primitive_type,"[220, 31, 25]",6
"16,9",identifier,"[739, 801, 1139]",1
"16,27",;,"[1363, 1455, 1361]",1
"18,3",identifier,"[220, 31, 25]",3
"18,11",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",3
"18,12",""" string_content ""","[988, 1256, 451]",3
"18,13","string_content """,[1531],1
"18,15","""",[1547],1
"18,16",", expression","[627, 663, 684, 1018]",1
"18,18",& expression,[476],4
"18,19",identifier,[555],1
"18,26",),"[625, 692, 837, 1025, 1572]",1
"18,27",;,"[698, 668, 837, 1056]",1
"19,3",identifier,"[248, 244, 31, 25]",1
"19,11",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",3
"19,12",""" string_content ""","[988, 1256, 451]",3
"19,13","string_content """,[1531],1
"19,15","""",[1547],1
"19,16",", expression","[627, 663, 684, 1018]",1
"19,18",& expression,[476],4
"19,19",identifier,[555],1
"19,26",),"[625, 692, 837, 1025, 1572]",1
"19,27",;,"[698, 668, 837, 1056]",1
"20,3",identifier,"[248, 244, 31, 25]",1
"20,11",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",3
"20,12",""" string_content ""","[988, 1256, 451]",3
"20,13","string_content """,[1531],1
"20,15","""",[1547],1
"20,16",", expression","[627, 663, 684, 1018]",1
"20,18",& expression,[476],4
"20,19",identifier,[555],1
"20,24",),"[625, 692, 837, 1025, 1572]",1
"20,25",;,"[698, 668, 837, 1056]",1
"21,3",identifier,"[248, 244, 31, 25]",1
"21,11",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",3
"21,12",""" string_content ""","[988, 1256, 451]",3
"21,13","string_content """,[1531],1
"21,15","""",[1547],1
"21,16",", expression","[627, 663, 684, 1018]",1
"21,18",& expression,[476],4
"21,19",identifier,[555],1
"21,35",),"[625, 692, 837, 1025, 1572]",1
"21,36",;,"[698, 668, 837, 1056]",1
"22,3",identifier,"[248, 244, 31, 25]",1
"22,11",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",3
"22,12",""" string_content ""","[988, 1256, 451]",3
"22,13","string_content """,[1531],1
"22,15","""",[1547],1
"22,16",", expression","[627, 663, 684, 1018]",1
"22,18",& expression,[476],4
"22,19",identifier,[555],1
"22,38",),"[625, 692, 837, 1025, 1572]",1
"22,39",;,"[698, 668, 837, 1056]",1
"23,3",identifier,"[248, 244, 31, 25]",1
"23,11",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",3
"23,12",""" string_content ""","[988, 1256, 451]",3
"23,13","string_content """,[1531],1
"23,15","""",[1547],1
"23,16",", expression","[627, 663, 684, 1018]",1
"23,18",& expression,[476],4
"23,19",identifier,[555],1
"23,28",),"[625, 692, 837, 1025, 1572]",1
"23,29",;,"[698, 668, 837, 1056]",1
"24,3",identifier,"[248, 244, 31, 25]",1
"24,11",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",3
"24,12",""" string_content ""","[988, 1256, 451]",3
"24,13","string_content """,[1531],1
"24,15","""",[1547],1
"24,16",", expression","[627, 663, 684, 1018]",1
"24,18",identifier,[476],1
"24,21",),"[715, 1025, 1572]",1
"24,22",;,"[698, 668, 837, 1056]",1
"25,3",identifier,"[248, 244, 31, 25]",1
"25,11",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",3
"25,12",""" string_content ""","[988, 1256, 451]",3
"25,13","string_content """,[1531],1
"25,15","""",[1547],1
"25,16",", expression","[627, 663, 684, 1018]",1
"25,18",& expression,[476],4
"25,19",identifier,[555],1
"25,37",),"[625, 692, 837, 1025, 1572]",1
"25,38",;,"[698, 668, 837, 1056]",1
"27,3",identifier,"[248, 244, 31, 25]",1
"27,9",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",3
"27,10",""" string_literal_repeat1 ""","[988, 1256, 451]",5
"27,11",string_content escape_sequence,[1531],2
"27,22",escape_sequence,[1547],2
"27,24","""","[1554, 1547]",1
"27,25",", expression","[627, 663, 684, 1018]",1
"27,27",identifier,[476],1
"27,34",),"[715, 1025, 1572]",1
"27,35",;,"[698, 668, 837, 1056]",1
"28,3",identifier,"[248, 244, 31, 25]",1
"28,9",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",3
"28,10",""" string_literal_repeat1 ""","[988, 1256, 451]",5
"28,11",string_content escape_sequence,[1531],2
"28,22",escape_sequence,[1547],2
"28,24","""","[1554, 1547]",1
"28,25",", expression","[627, 663, 684, 1018]",1
"28,27",identifier,[476],1
"28,34",),"[715, 1025, 1572]",1
"28,35",;,"[698, 668, 837, 1056]",1
"29,3",identifier,"[248, 244, 31, 25]",1
"29,9",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",3
"29,10",""" string_literal_repeat1 ""","[988, 1256, 451]",5
"29,11",string_content escape_sequence,[1531],2
"29,20",escape_sequence,[1547],2
"29,22","""","[1554, 1547]",1
"29,23",", expression","[627, 663, 684, 1018]",1
"29,25",identifier,[476],1
"29,30",),"[715, 1025, 1572]",1
"29,31",;,"[698, 668, 837, 1056]",1
"30,3",identifier,"[248, 244, 31, 25]",1
"30,9",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",3
"30,10",""" string_literal_repeat1 ""","[988, 1256, 451]",5
"30,11",string_content escape_sequence,[1531],2
"30,31",escape_sequence,[1547],2
"30,33","""","[1554, 1547]",1
"30,34",", expression","[627, 663, 684, 1018]",1
"30,36",identifier,[476],1
"30,52",),"[715, 1025, 1572]",1
"30,53",;,"[698, 668, 837, 1056]",1
"31,3",identifier,"[248, 244, 31, 25]",1
"31,9",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",3
"31,10",""" string_literal_repeat1 ""","[988, 1256, 451]",5
"31,11",string_content escape_sequence,[1531],2
"31,34",escape_sequence,[1547],2
"31,36","""","[1554, 1547]",1
"31,37",", expression","[627, 663, 684, 1018]",1
"31,39",identifier,[476],1
"31,58",),"[715, 1025, 1572]",1
"31,59",;,"[698, 668, 837, 1056]",1
"32,3",identifier,"[248, 244, 31, 25]",1
"32,9",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",3
"32,10",""" string_literal_repeat1 ""","[988, 1256, 451]",5
"32,11",string_content escape_sequence,[1531],2
"32,24",escape_sequence,[1547],2
"32,26","""","[1554, 1547]",1
"32,27",", expression","[627, 663, 684, 1018]",1
"32,29",identifier,[476],1
"32,38",),"[715, 1025, 1572]",1
"32,39",;,"[698, 668, 837, 1056]",1
"33,3",identifier,"[248, 244, 31, 25]",1
"33,9",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",3
