Location,Ground_Truth,State_List,Rank
"1,1",#include system_lib_string preproc_include_token2,"[1, 1820]",1
"1,10",system_lib_string preproc_include_token2,[1392],1
"1,19",preproc_include_token2,[1816],1
"2,1",#include system_lib_string preproc_include_token2,"[361, 44, 1820]",3
"2,10",system_lib_string preproc_include_token2,[1392],1
"2,20",preproc_include_token2,[1816],1
"4,1",#define identifier preproc_arg preproc_include_token2,"[361, 43, 44, 1820]",6
"4,9",identifier preproc_arg preproc_include_token2,[1879],1
"4,16",preproc_arg preproc_include_token2,[1528],1
"4,20",preproc_include_token2,[1877],1
"5,1",#define identifier preproc_arg preproc_include_token2,"[341, 43, 44, 1820]",6
"5,9",identifier preproc_arg preproc_include_token2,[1879],1
"5,18",preproc_arg preproc_include_token2,[1528],1
"5,22",preproc_include_token2,[1877],1
"7,1",primitive_type,"[341, 43, 44, 1820]",2
"7,5",identifier,"[739, 796, 1128]",1
"7,11",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"7,12",primitive_type,[624],1
"7,17",identifier,"[739, 720, 1118, 1598]",2
"7,21",[ ],"[1300, 1321, 1598]",9
"7,22",],[420],2
"7,23",", parameter_declaration","[1297, 1300, 1321, 1598]",1
"7,25",primitive_type,[649],1
"7,29",identifier,"[739, 720, 1118, 1748, 1601]",2
"7,34",),"[1300, 1321, 1748, 1601]",2
"7,35",;,"[1288, 1260, 1511, 1458, 1300, 1356]",4
"8,1",primitive_type,"[225, 43, 44, 1820]",2
"8,6",identifier,"[739, 796, 1128]",1
"8,14",( parameter_declaration ),"[1363, 1458, 1356]",3
"8,15",primitive_type,[624],1
"8,20",identifier,"[739, 720, 1118, 1598]",2
"8,24",[ ],"[1300, 1321, 1598]",9
"8,25",],[420],2
"8,26",),"[1297, 1300, 1321, 1598]",2
"8,27",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"10,1",primitive_type,"[225, 43, 44, 1820]",2
"10,5",identifier,"[739, 796, 1128]",1
"10,9",( parameter_declaration ),"[1363, 1458, 1356]",3
"10,10",primitive_type,[624],1
"10,14",),"[739, 720, 1118, 1598]",4
"11,1",{ preproc_if_repeat1 },"[1290, 1260, 1511, 1458, 1300, 1356]",1
"12,3",primitive_type,[23],2
"12,8",identifier,"[739, 801, 1139]",1
"12,12",[ expression ],"[1363, 1455, 1361]",5
"12,13",identifier,[420],3
"12,19",],"[827, 1071]",1
"12,20",;,"[1303, 1363, 1455, 1361]",1
"13,3",primitive_type,"[220, 25]",6
"13,8",identifier,"[739, 801, 1139]",1
"13,12",[ expression ],"[1363, 1455, 1361]",5
"13,13",identifier,[420],3
"13,19",],"[827, 1071]",1
"13,20",;,"[1303, 1363, 1455, 1361]",1
"15,3",identifier,"[220, 31, 25]",3
"15,9",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",3
"15,10",identifier,"[988, 1256, 451]",1
"15,14",", expression","[754, 1077, 1813, 1300, 1442, 715, 1018]",1
"15,16",identifier,[476],1
"15,22",),"[715, 1025, 1572]",1
"15,23",;,"[698, 668, 837, 1056]",1
"16,3",identifier,"[248, 244, 31, 25]",1
"16,9",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",3
"16,10",""" string_content ""","[988, 1256, 451]",3
"16,11","string_content """,[1531],1
"16,13","""",[1547],1
"16,14",", expression","[627, 663, 684, 1018]",1
"16,16",identifier,[476],1
"16,20",),"[715, 1025, 1572]",1
"16,21",;,"[698, 668, 837, 1056]",1
"18,3",identifier,"[248, 244, 31, 25]",1
"18,11",( expression ),"[405, 801, 1139, 1056]",5
"18,12",identifier,"[988, 1256, 451]",1
"18,16",),"[754, 1077, 1813, 1300, 1442, 715, 1018]",2
"18,17",;,"[761, 770, 801, 1139, 1301, 1363, 1455, 1361, 693, 668, 837, 1056]",1
"20,3",identifier,"[248, 244, 31, 25, 310, 220]",1
"20,9",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",3
"20,10",identifier,"[988, 1256, 451]",1
"20,14",", expression","[754, 1077, 1813, 1300, 1442, 715, 1018]",1
"20,16",identifier,[476],1
"20,22",),"[715, 1025, 1572]",1
"20,23",;,"[698, 668, 837, 1056]",1
"21,3",identifier,"[248, 244, 31, 25]",1
"21,9",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",3
"21,10",""" string_content ""","[988, 1256, 451]",3
"21,11","string_content """,[1531],1
"21,13","""",[1547],1
"21,14",", expression","[627, 663, 684, 1018]",1
"21,16",identifier,[476],1
"21,20",),"[715, 1025, 1572]",1
"21,21",;,"[698, 668, 837, 1056]",1
"23,3",return expression ;,"[248, 244, 31, 25]",6
"23,10",number_literal,[475],2
"23,11",;,"[684, 1070]",1
"24,1",},"[199, 244, 31, 25]",1
"26,1",primitive_type,"[87, 339, 43, 44, 1820]",2
"26,5",identifier,"[739, 796, 1128]",1
"26,10",( parameter_declaration ),"[1363, 1458, 1356]",3
"26,11",primitive_type,[624],1
"26,15",),"[739, 720, 1118, 1598]",4
"26,16",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"27,1",primitive_type,"[225, 43, 44, 1820]",2
"27,6",identifier,"[739, 796, 1128]",1
"27,13",( parameter_declaration ),"[1363, 1458, 1356]",3
"27,14",primitive_type,[624],1
"27,18",identifier,"[739, 720, 1118, 1598]",2
"27,19",),"[1300, 1321, 1598]",2
"27,20",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"29,1",primitive_type,"[225, 43, 44, 1820]",2
"29,5",identifier,"[739, 796, 1128]",1
"29,11",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"29,12",primitive_type,[624],1
"29,17",identifier,"[739, 720, 1118, 1598]",2
"29,21",[ ],"[1300, 1321, 1598]",9
"29,22",],[420],2
"29,23",", parameter_declaration","[1297, 1300, 1321, 1598]",1
"29,25",primitive_type,[649],1
"29,29",identifier,"[739, 720, 1118, 1748, 1601]",2
"29,34",),"[1300, 1321, 1748, 1601]",2
"30,1",{ preproc_if_repeat1 },"[1288, 1260, 1511, 1458, 1300, 1356]",1
"31,3",primitive_type,[23],2
"31,7",identifier,"[739, 801, 1139]",1
"31,9",= expression,"[1363, 1455, 1361]",2
"31,11",number_literal,[459],2
"31,12",", _declaration_declarator","[684, 1032, 1592]",15
"31,14",identifier,[1148],1
"31,15",;,"[1363, 1477, 1619, 1457]",10
"33,3",while parenthesized_expression statement,"[230, 25]",10
"33,9",( expression ),[1757],1
"33,10",identifier,[452],1
"33,16",- expression,"[715, 1033]",20
"33,18",number_literal,[533],2
"33,20",> expression,"[684, 975, 1033]",10
"33,22",number_literal,[506],2
"33,24",&& expression,"[684, 985, 1033]",3
"33,27",( expression ),[544],2
"33,28",identifier = expression,[378],5
"33,30",= expression,"[527, 1031, 1077, 1856]",12
"33,32",identifier,[559],1
"33,37",( ),"[715, 982, 684, 1031]",17
"33,38",),[451],4
"33,39",),"[696, 668, 837, 982, 684, 1031]",2
"33,41",!= expression,"[664, 837, 976, 684, 1033]",6
"33,44",identifier,[618],1
"33,48",&& expression,"[715, 960, 684, 976, 1033]",3
"33,51",identifier,[544],1
"33,53",!= expression,"[715, 976, 684, 1033]",6
"33,56",' escape_sequence ',[618],5
"33,57",escape_sequence ',[1618],2
"33,59",',[1562],1
"33,60",),"[690, 684, 960, 976, 1033]",1
"34,3",{ statement },"[653, 366]",8
"35,5",identifier,[27],1
"35,9",[ expression ],"[405, 801, 1139, 1056]",9
"35,10",identifier,[528],1
"35,11",++,"[827, 1090]",5
"35,13",],"[667, 684, 1090]",1
"35,15",= expression,"[681, 837, 1056]",2
"35,17",identifier,[559],1
"35,18",;,"[715, 982, 684, 1056]",1
"36,3",},"[248, 244, 28]",1
"38,3",if parenthesized_expression statement,"[173, 244, 198, 31, 25]",3
"38,6",( expression ),[1755],1
"38,7",identifier,[452],1
"38,9",== expression,"[715, 1033]",2
"38,12",' escape_sequence ',[618],5
"38,13",escape_sequence ',[1618],2
"38,15",',[1562],1
"38,16",),"[690, 684, 960, 1033]",1
"39,3",{ statement },"[653, 362]",5
"40,5",identifier,[27],1
"40,9",[ expression ],"[405, 801, 1139, 1056]",9
"40,10",identifier,[528],1
"40,11",++,"[827, 1090]",5
"40,13",],"[667, 684, 1090]",1
"40,15",= expression,"[681, 837, 1056]",2
"40,17",identifier,[559],1
"40,18",;,"[715, 982, 684, 1056]",1
"41,3",},"[248, 244, 28]",1
"43,3",identifier,"[173, 244, 147, 31, 25]",3
"43,7",[ expression ],"[405, 801, 1139, 1056]",9
"43,8",identifier,[528],1
"43,9",],"[827, 1090]",1
"43,11",= expression,"[681, 837, 1056]",2
"43,13",' escape_sequence ',[559],8
"43,14",escape_sequence ',[1618],2
"43,16",',[1562],1
"43,17",;,"[690, 684, 982, 1056]",1
"45,3",return expression ;,"[248, 244, 31, 25]",6
"45,10",identifier,[475],1
"45,11",;,"[715, 1070]",1
"46,1",},"[199, 244, 31, 25]",1
"48,1",primitive_type,"[87, 339, 43, 44, 1820]",2
"48,6",identifier,"[739, 796, 1128]",1
"48,14",( parameter_declaration ),"[1363, 1458, 1356]",3
"48,15",primitive_type,[624],1
"48,20",identifier,"[739, 720, 1118, 1598]",2
"48,24",[ ],"[1300, 1321, 1598]",9
"48,25",],[420],2
"48,26",),"[1297, 1300, 1321, 1598]",2
"49,1",{ preproc_if_repeat1 },"[1290, 1260, 1511, 1458, 1300, 1356]",1
"50,3",primitive_type,[23],2
"50,7",identifier,"[739, 801, 1139]",1
