Location,Ground_Truth,State_List,Rank
"1,1",#include system_lib_string preproc_include_token2,"[1, 1820]",2
"1,10",system_lib_string preproc_include_token2,[1392],1
"1,19",preproc_include_token2,[1816],1
"2,1",#include system_lib_string preproc_include_token2,"[361, 44, 1820]",3
"2,10",system_lib_string preproc_include_token2,[1392],1
"2,20",preproc_include_token2,[1816],1
"3,1",#include system_lib_string preproc_include_token2,"[361, 43, 44, 1820]",3
"3,10",system_lib_string preproc_include_token2,[1392],1
"3,20",preproc_include_token2,[1816],1
"4,1",#include system_lib_string preproc_include_token2,"[361, 43, 44, 1820]",3
"4,10",system_lib_string preproc_include_token2,[1392],1
"4,19",preproc_include_token2,[1816],1
"6,1",#define identifier preproc_arg preproc_include_token2,"[361, 43, 44, 1820]",7
"6,9",identifier preproc_arg preproc_include_token2,[1879],1
"6,25",preproc_arg preproc_include_token2,[1528],1
"6,29",preproc_include_token2,[1877],1
"8,1",#define identifier preproc_arg preproc_include_token2,"[341, 43, 44, 1820]",7
"8,9",identifier preproc_arg preproc_include_token2,[1879],1
"8,22",preproc_arg preproc_include_token2,[1528],1
"8,26",preproc_include_token2,[1877],1
"9,1",#define identifier preproc_arg preproc_include_token2,"[341, 43, 44, 1820]",7
"9,9",identifier preproc_arg preproc_include_token2,[1879],1
"9,20",preproc_arg preproc_include_token2,[1528],1
"9,25",preproc_include_token2,[1877],1
"11,1",static,"[341, 43, 44, 1820]",1
"11,8",primitive_type,"[722, 695]",1
"11,13",identifier,"[739, 719, 1128]",1
"11,22",[ expression ],"[1363, 1458, 1356]",10
"11,23",identifier,[420],1
"11,33",],"[827, 1071]",1
"11,34",;,"[1303, 1363, 1458, 1356]",4
"12,1",static,"[225, 43, 44, 1820]",1
"12,8",primitive_type,"[722, 695]",1
"12,13",* _declarator,"[739, 719, 1128]",2
"12,14",identifier,[949],1
"12,22",= expression,"[1300, 1291, 1363, 1458, 1356]",6
"12,24",identifier,[459],1
"12,33",;,"[715, 1032, 1606]",5
"14,1",primitive_type,"[226, 43, 44, 1820]",2
"14,6",* _declarator,"[739, 796, 1128]",2
"14,7",identifier,[949],1
"14,12",( parameter_declaration ),"[1300, 1291, 1363, 1458, 1356]",3
"14,13",primitive_type,[623],1
"14,20",identifier,"[739, 720, 1118, 1598]",2
"14,24",),"[1300, 1321, 1598]",2
"14,25",;,"[1290, 1254, 1300, 1291, 1363, 1458, 1356]",4
"15,1",primitive_type,"[225, 43, 44, 1820]",2
"15,6",identifier,"[739, 796, 1128]",1
"15,11",( parameter_declaration ),"[1363, 1458, 1356]",3
"15,12",primitive_type,[624],1
"15,17",* _declarator,"[739, 720, 1118, 1598]",1
"15,18",identifier,"[788, 1443, 1393, 1598]",1
"15,21",),"[1300, 1366, 1321, 1598]",2
"15,22",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"17,1",primitive_type,"[225, 43, 44, 1820]",2
"17,8",identifier,"[739, 796, 1128]",1
"17,16",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"17,17",primitive_type,[624],1
"17,22",identifier,"[739, 720, 1118, 1598]",2
"17,26",[ ],"[1300, 1321, 1598]",5
"17,27",],[420],3
"17,28",", parameter_declaration","[1297, 1300, 1321, 1598]",1
"17,30",primitive_type,[649],1
"17,37",identifier,"[739, 720, 1118, 1748, 1601]",2
"17,49",),"[1300, 1321, 1748, 1601]",1
