Location,Ground_Truth,State_List,Rank
"1,1",#include system_lib_string preproc_include_token2,"[1, 1820]",2
"1,10",system_lib_string preproc_include_token2,[1392],1
"1,19",preproc_include_token2,[1816],1
"2,1",#include system_lib_string preproc_include_token2,"[361, 44, 1820]",3
"2,10",system_lib_string preproc_include_token2,[1392],1
"2,20",preproc_include_token2,[1816],1
"4,1",primitive_type,"[361, 43, 44, 1820]",2
"4,6",identifier,"[739, 796, 1128]",1
"4,13",( parameter_declaration ),"[1363, 1458, 1356]",3
"4,14",primitive_type,[624],1
"4,19",* _declarator,"[739, 720, 1118, 1598]",1
"4,20",identifier,"[788, 1443, 1393, 1598]",1
"4,21",),"[1300, 1366, 1321, 1598]",2
"4,22",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"5,1",primitive_type,"[225, 43, 44, 1820]",2
"5,6",identifier,"[739, 796, 1128]",1
"5,10",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"5,11",primitive_type,[624],1
"5,16",* _declarator,"[739, 720, 1118, 1598]",1
"5,17",identifier,"[788, 1443, 1393, 1598]",1
"5,18",", parameter_declaration","[1300, 1366, 1321, 1598]",1
"5,20",primitive_type,[649],1
"5,24",identifier,"[739, 720, 1118, 1748, 1601]",2
"5,25",),"[1300, 1321, 1748, 1601]",1
"5,26",;,"[1288, 1260, 1511, 1458, 1300, 1356]",4
"7,1",primitive_type,"[225, 43, 44, 1820]",2
"7,5",identifier,"[739, 796, 1128]",1
"7,9",( parameter_declaration ),"[1363, 1458, 1356]",3
"7,10",primitive_type,[624],1
"7,14",),"[739, 720, 1118, 1598]",4
"8,1",{ preproc_if_repeat1 },"[1290, 1260, 1511, 1458, 1300, 1356]",1
"9,3",primitive_type,[23],2
"9,7",identifier,"[739, 801, 1139]",1
"9,9",= expression,"[1363, 1455, 1361]",2
"9,11",number_literal,[459],2
"9,15",;,"[684, 1032, 1592]",1
"10,3",primitive_type,"[221, 25]",6
"10,8",identifier,"[739, 801, 1139]",1
"10,9",[ expression ],"[1363, 1455, 1361]",3
"10,10",number_literal,[420],2
"10,13",],"[684, 1071]",1
"10,15",= expression,"[1303, 1363, 1455, 1361]",2
"10,17",""" """,[459],20
"10,18","""",[1531],4
"10,19",;,"[636, 663, 684, 1032, 1592]",1
"12,3",identifier,"[221, 31, 25]",1
"12,7",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",5
"12,8",identifier,"[988, 1256, 451]",1
"12,9",", expression","[754, 1077, 1813, 1300, 1442, 715, 1018]",2
"12,11",identifier,[476],1
"12,12",),"[715, 1025, 1572]",1
"12,13",;,"[698, 668, 837, 1056]",1
"14,3",identifier,"[248, 244, 31, 25]",1
"14,9",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",5
"14,10",""" string_literal_repeat1 ""","[988, 1256, 451]",5
"14,11",string_content escape_sequence,[1531],2
"14,19",escape_sequence,[1547],2
"14,21","""","[1554, 1547]",1
"14,22",", expression","[627, 663, 684, 1018]",2
"14,24",identifier,[476],1
"14,25",),"[715, 1025, 1572]",1
"14,26",;,"[698, 668, 837, 1056]",1
"16,3",return expression ;,"[248, 244, 31, 25]",5
"16,10",number_literal,[475],2
"16,11",;,"[684, 1070]",1
"17,1",},"[199, 244, 31, 25]",2
"19,1",primitive_type,"[87, 339, 43, 44, 1820]",2
