Location,Ground_Truth,State_List,Rank
"1,1",#include system_lib_string preproc_include_token2,"[1, 1820]",2
"1,10",system_lib_string preproc_include_token2,[1392],1
"1,19",preproc_include_token2,[1816],1
"2,1",#include system_lib_string preproc_include_token2,"[361, 44, 1820]",3
"2,10",system_lib_string preproc_include_token2,[1392],1
"2,20",preproc_include_token2,[1816],1
"3,1",#include system_lib_string preproc_include_token2,"[361, 43, 44, 1820]",3
"3,10",system_lib_string preproc_include_token2,[1392],1
"3,20",preproc_include_token2,[1816],1
"4,1",#include system_lib_string preproc_include_token2,"[361, 43, 44, 1820]",3
"4,10",system_lib_string preproc_include_token2,[1392],1
"4,19",preproc_include_token2,[1816],1
"6,1",#define identifier preproc_arg preproc_include_token2,"[361, 43, 44, 1820]",7
"6,9",identifier preproc_arg preproc_include_token2,[1879],1
"6,20",preproc_arg preproc_include_token2,[1528],1
"6,22",preproc_include_token2,[1877],1
"8,1",unsigned primitive_type,"[341, 43, 44, 1820]",0
"8,10",primitive_type,"[704, 770, 796, 1128]",3
"8,15",identifier,"[767, 770, 796, 1128]",1
"8,29",= expression,"[1363, 1458, 1356]",6
"8,31",number_literal,[459],2
"8,32",;,"[684, 1032, 1606]",4
"9,1",primitive_type,"[226, 43, 44, 1820]",2
"9,7",identifier,"[739, 796, 1128]",1
"9,12",[ expression ],"[1363, 1458, 1356]",10
"9,13",identifier,[420],1
"9,23",],"[827, 1071]",1
"9,24",;,"[1303, 1363, 1458, 1356]",4
"11,1",primitive_type,"[225, 43, 44, 1820]",2
"11,7",identifier,"[739, 796, 1128]",1
"11,10",( parameter_declaration ),"[1363, 1458, 1356]",3
"11,11",primitive_type,[624],1
"11,15",),"[739, 720, 1118, 1598]",4
"11,16",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"12,1",primitive_type,"[225, 43, 44, 1820]",2
"12,6",identifier,"[739, 796, 1128]",1
"12,10",( parameter_declaration ),"[1363, 1458, 1356]",3
"12,11",primitive_type,[624],1
"12,17",identifier,"[739, 720, 1118, 1598]",2
"12,24",),"[1300, 1321, 1598]",2
"12,25",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"14,1",primitive_type,"[225, 43, 44, 1820]",2
"14,5",identifier,"[739, 796, 1128]",1
"14,9",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"14,10",primitive_type,[624],1
"14,14",identifier,"[739, 720, 1118, 1598]",2
"14,18",", parameter_declaration","[1300, 1321, 1598]",1
"14,20",primitive_type,[649],1
"14,25",* _declarator,"[739, 720, 1118, 1748, 1601]",1
"14,26",identifier,"[788, 1443, 1393, 1748, 1601]",1
"14,30",[ ],"[1300, 1366, 1321, 1748, 1601]",4
"14,31",],[420],3
"14,32",),"[1297, 1300, 1366, 1321, 1748, 1601]",1
"15,1",{ preproc_if_repeat1 },"[1288, 1260, 1511, 1458, 1300, 1356]",1
"16,3",primitive_type,[23],2
"16,8",identifier,"[739, 801, 1139]",1
"16,14",= expression,"[1363, 1455, 1361]",2
"16,16",number_literal,[459],2
"16,17",;,"[684, 1032, 1592]",1
"18,3",for ( _for_statement_body ) statement,"[221, 25]",7
"18,7",( _for_statement_body ) statement,[1970],1
"18,8",primitive_type,[78],0
"18,15",identifier,"[739, 720, 1151]",0
"18,17",= expression,"[1363, 1465, 1457]",1
"18,19",number_literal,[459],2
