Location,Ground_Truth,State_List,Rank
"1,1",#include system_lib_string preproc_include_token2,"[1, 1820]",1
"1,10",system_lib_string preproc_include_token2,[1392],1
"1,19",preproc_include_token2,[1816],1
"2,1",#include system_lib_string preproc_include_token2,"[361, 44, 1820]",3
"2,10",system_lib_string preproc_include_token2,[1392],1
"2,20",preproc_include_token2,[1816],1
"3,1",#include system_lib_string preproc_include_token2,"[361, 43, 44, 1820]",3
"3,10",system_lib_string preproc_include_token2,[1392],1
"3,20",preproc_include_token2,[1816],1
"5,1",#define identifier preproc_arg preproc_include_token2,"[361, 43, 44, 1820]",5
"5,9",identifier preproc_arg preproc_include_token2,[1879],1
"5,22",preproc_arg preproc_include_token2,[1528],1
"5,26",preproc_include_token2,[1877],1
"7,1",typedef _type_definition_type _type_definition_declarators ;,"[341, 43, 44, 1820]",0
"7,9",enum enumerator_list,[993],4
"8,1",{ enumerator_list_repeat1 enumerator },[1666],1
"9,3",identifier,[1296],2
"9,8",",","[1640, 1718]",2
"10,3",identifier,"[1485, 1308]",1
"11,1",},"[1640, 1734]",3
"11,3",identifier,"[771, 1050, 770, 1115, 1265]",1
"11,10",;,"[1417, 1338, 1503]",1
"13,1",identifier,"[247, 43, 44, 1820]",6
"13,9",identifier,"[408, 796, 1128, 1101]",1
"13,23",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"13,24",primitive_type,[624],1
"13,28",identifier,"[739, 720, 1118, 1598]",2
"13,32",", parameter_declaration","[1300, 1321, 1598]",1
"13,34",primitive_type,[649],1
"13,39",* _declarator,"[739, 720, 1118, 1748, 1601]",1
"13,40",identifier,"[788, 1443, 1393, 1748, 1601]",1
"13,44",[ ],"[1300, 1366, 1321, 1748, 1601]",5
"13,45",],[420],2
"13,46",),"[1297, 1300, 1366, 1321, 1748, 1601]",1
"13,47",;,"[1288, 1260, 1511, 1458, 1300, 1356]",4
"14,1",primitive_type,"[225, 43, 44, 1820]",2
"14,6",identifier,"[739, 796, 1128]",1
"14,18",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"14,19",primitive_type,[624],1
"14,24",* _declarator,"[739, 720, 1118, 1598]",1
"14,25",identifier,"[788, 1443, 1393, 1598]",1
"14,32",", parameter_declaration","[1300, 1366, 1321, 1598]",1
"14,34",identifier,[649],2
"14,39",* _declarator,"[754, 720, 1118, 1748, 1601]",1
"14,40",identifier,"[788, 1443, 1393, 1748, 1601]",1
"14,46",),"[1300, 1366, 1321, 1748, 1601]",1
"14,47",;,"[1288, 1260, 1511, 1458, 1300, 1356]",4
"16,1",primitive_type,"[225, 43, 44, 1820]",2
"16,6",* _declarator,"[739, 796, 1128]",2
"16,7",identifier,[949],1
"16,19",;,"[1300, 1291, 1363, 1458, 1356]",4
"18,1",identifier,"[225, 43, 44, 1820]",6
"18,9",identifier,"[408, 796, 1128, 1101]",1
"18,16",= expression,"[1363, 1458, 1356]",6
"18,18",false,[459],9
"18,23",;,"[684, 1032, 1606]",4
"19,1",identifier,"[226, 43, 44, 1820]",6
"19,9",identifier,"[408, 796, 1128, 1101]",1
"19,16",= expression,"[1363, 1458, 1356]",6
"19,18",false,[459],9
"19,23",;,"[684, 1032, 1606]",4
"21,1",primitive_type,"[226, 43, 44, 1820]",2
"21,5",identifier,"[739, 796, 1128]",1
"21,21",= expression,"[1363, 1458, 1356]",6
"21,23",number_literal,[459],2
"21,24",;,"[684, 1032, 1606]",4
"23,1",primitive_type,"[226, 43, 44, 1820]",2
"23,5",identifier,"[739, 796, 1128]",1
"23,9",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"23,10",primitive_type,[624],1
"23,14",identifier,"[739, 720, 1118, 1598]",2
"23,18",", parameter_declaration","[1300, 1321, 1598]",1
"23,20",primitive_type,[649],1
"23,25",* _declarator,"[739, 720, 1118, 1748, 1601]",1
"23,26",identifier,"[788, 1443, 1393, 1748, 1601]",1
"23,30",[ ],"[1300, 1366, 1321, 1748, 1601]",5
"23,31",],[420],2
"23,32",),"[1297, 1300, 1366, 1321, 1748, 1601]",1
"24,1",{ preproc_if_repeat1 },"[1288, 1260, 1511, 1458, 1300, 1356]",1
"25,3",if parenthesized_expression statement,[23],4
"25,6",( expression ),[1755],1
"25,7",! expression,[452],2
"25,8",identifier,[541],1
"25,22",( expression argument_list_repeat1 ),"[715, 691, 684, 1033]",8
"25,23",identifier,[451],1
"25,27",", expression","[715, 1018]",1
"25,29",identifier,[476],1
"25,33",),"[715, 1025, 1572]",1
"25,34",),"[698, 668, 837, 691, 684, 1033]",1
"30,3",if parenthesized_expression statement else_clause,"[173, 244, 147, 25]",9
"30,6",( expression ),[1755],1
"30,7",identifier,[452],1
"30,12",- expression,"[715, 1033]",18
"30,14",identifier,[533],1
"30,30",> expression,"[715, 975, 684, 1033]",10
"30,32",number_literal,[506],2
"30,33",),"[684, 985, 1033]",1
"31,3",{ statement },"[653, 362]",5
"32,5",for ( _for_statement_body ) statement,[27],13
"32,9",( _for_statement_body ) statement,[1970],1
"32,10",primitive_type,[78],10
"32,14",identifier,"[739, 720, 1151]",2
"32,27",= expression,"[1363, 1465, 1457]",1
"32,29",identifier,[459],1
"32,45",+ expression,"[715, 1032, 1605]",6
"32,47",number_literal,[533],2
"32,48",;,"[684, 975, 1032, 1605]",0
"32,50",identifier,"[915, 455]",1
"32,63",< expression,"[715, 1048]",11
"32,65",identifier,[506],1
"32,69",; expression,"[715, 985, 684, 1048]",20
"32,71",identifier,"[461, 1922]",2
"32,83",++,"[715, 1038, 1922]",12
"32,85",) statement,"[667, 684, 1038, 1922]",1
"33,5",{ preproc_if_repeat1 },[333],1
"35,7",if parenthesized_expression statement,"[220, 28, 248, 244]",2
"35,10",( expression ),[1755],1
"35,11",( expression ),[452],4
"35,12",identifier = expression,[378],5
"35,19",= expression,"[527, 1031, 1077, 1856]",11
"35,21",identifier,[559],1
"35,26",( expression argument_list_repeat1 ),"[715, 982, 684, 1031]",3
"35,27",identifier,[451],1
"35,31",[ expression ],"[715, 1018]",6
"35,32",identifier,[528],1
"35,44",],"[827, 1090]",1
"35,45",", expression","[681, 837, 1018]",1
"35,47",""" string_content """,[476],3
"35,48","string_content """,[1531],1
"35,49","""",[1547],1
"35,50",),"[627, 663, 684, 1025, 1572]",1
"35,51",),"[698, 668, 837, 982, 684, 1031]",2
"35,53",== expression,"[664, 837, 1033]",3
"35,56",NULL,[618],4
"35,60",),"[680, 684, 960, 1033]",1
"36,7",{ preproc_if_repeat1 },"[653, 362]",1
"37,16",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",3
"37,23",", expression","[754, 1077, 1813, 1300, 1442, 715, 1018]",1
"37,25",""" string_literal_repeat1 """,[476],8
"37,26",string_content escape_sequence,[1531],2
"37,44",escape_sequence,[1547],2
"37,46","""","[1554, 1547]",1
"37,47",", expression","[627, 663, 684, 1025, 1572]",2
"37,49",identifier,[476],1
"37,61",", expression","[715, 1025, 1668, 1572]",2
"37,63",identifier,[476],1
"37,67",[ expression ],"[715, 1025, 1668, 1572]",7
"37,68",identifier,[528],1
"37,80",],"[827, 1090]",1
"37,81",),"[681, 837, 1025, 1668, 1572]",1
"37,82",;,"[698, 668, 837, 1056]",1
"39,7",},"[248, 244, 31, 28, 310, 220]",1
"40,13",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",3
"40,14",""" string_literal_repeat1 ""","[988, 1256, 451]",5
"40,15",string_content escape_sequence,[1531],2
"40,17",escape_sequence,[1547],2
"40,19","""","[1554, 1547]",1
"40,20",", expression","[627, 663, 684, 1018]",1
"40,22",identifier,[476],1
"40,26",[ expression ],"[715, 1025, 1572]",7
"40,27",identifier,[528],1
"40,39",],"[827, 1090]",1
"40,40",),"[681, 837, 1025, 1572]",1
"40,41",;,"[698, 668, 837, 1056]",1
"41,19",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",3
"41,41",", expression","[1428, 1443, 1474, 1813, 1303, 1300, 1442, 681, 837, 1018]",1
"41,43",identifier,[476],1
"41,49",),"[715, 1025, 1572]",1
"41,50",;,"[698, 668, 837, 1056]",1
"44,7",if parenthesized_expression statement,"[248, 244, 31, 28, 310, 220]",2
"44,10",( expression ),[1755],1
"44,11",identifier,[452],1
"44,24",< expression,"[715, 1033]",7
"44,26",identifier,[506],1
"44,31",- expression,"[715, 985, 684, 1033]",18
"44,33",number_literal,[533],2
"44,34",),"[684, 975, 985, 1033]",1
"45,7",{ statement },"[653, 362]",5
"46,13",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",3
"46,14",' escape_sequence ',"[988, 1256, 451]",12
"46,15",escape_sequence ',[1618],2
"46,17",',[1562],1
"46,18",", expression","[690, 684, 1018]",1
"46,20",identifier,[476],1
"46,26",),"[715, 1025, 1572]",1
"46,27",;,"[698, 668, 837, 1056]",1
"47,7",},"[248, 244, 28]",1
"48,5",},"[173, 244, 147, 31, 28]",1
"49,3",},"[173, 244, 236, 28]",1
"50,3",else statement,"[173, 244, 147, 31, 25]",1
"51,3",{ statement },[373],6
"52,17",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",3
"52,39",", expression","[1428, 1443, 1474, 1813, 1303, 1300, 1442, 681, 837, 1018]",1
"52,41",identifier,[476],1
"52,46",),"[715, 1025, 1572]",1
"52,47",;,"[698, 668, 837, 1056]",1
"53,3",},"[248, 244, 28]",1
"56,1",},"[248, 244, 31, 25, 310, 220]",1
