Location,Ground_Truth,State_List,Rank
"1,1",#include system_lib_string preproc_include_token2,"[1, 1820]",1
"1,10",system_lib_string preproc_include_token2,[1392],1
"1,19",preproc_include_token2,[1816],1
"2,1",#include system_lib_string preproc_include_token2,"[361, 44, 1820]",3
"2,10",system_lib_string preproc_include_token2,[1392],1
"2,20",preproc_include_token2,[1816],1
"3,1",#include system_lib_string preproc_include_token2,"[361, 43, 44, 1820]",3
"3,10",system_lib_string preproc_include_token2,[1392],1
"3,20",preproc_include_token2,[1816],1
"4,1",#include system_lib_string preproc_include_token2,"[361, 43, 44, 1820]",3
"4,10",system_lib_string preproc_include_token2,[1392],1
"4,19",preproc_include_token2,[1816],1
"6,1",#define identifier preproc_arg preproc_include_token2,"[361, 43, 44, 1820]",5
"6,9",identifier preproc_arg preproc_include_token2,[1879],1
"6,28",preproc_arg preproc_include_token2,[1528],1
"6,29",preproc_include_token2,[1877],1
"8,1",primitive_type,"[341, 43, 44, 1820]",2
"8,5",identifier,"[739, 796, 1128]",1
"8,16",( parameter_declaration ),"[1363, 1458, 1356]",3
"8,17",primitive_type,[624],1
"8,22",* _declarator,"[739, 720, 1118, 1598]",1
"8,23",identifier,"[788, 1443, 1393, 1598]",1
"8,26",),"[1300, 1366, 1321, 1598]",2
"8,27",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"9,1",primitive_type,"[225, 43, 44, 1820]",2
"9,5",identifier,"[739, 796, 1128]",1
"9,31",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"9,32",primitive_type,[624],1
"9,36",identifier,"[739, 720, 1118, 1598]",2
"9,40",", parameter_declaration","[1300, 1321, 1598]",1
"9,42",primitive_type,[649],1
"9,47",* _declarator,"[739, 720, 1118, 1748, 1601]",1
"9,48",identifier,"[788, 1443, 1393, 1748, 1601]",1
"9,52",[ ],"[1300, 1366, 1321, 1748, 1601]",4
"9,53",],[420],3
"9,54",),"[1297, 1300, 1366, 1321, 1748, 1601]",1
"9,55",;,"[1288, 1260, 1511, 1458, 1300, 1356]",4
"11,1",primitive_type,"[225, 43, 44, 1820]",2
"11,5",identifier,"[739, 796, 1128]",1
"11,9",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"11,10",primitive_type,[624],1
"11,14",identifier,"[739, 720, 1118, 1598]",2
"11,18",", parameter_declaration","[1300, 1321, 1598]",1
"11,20",primitive_type,[649],1
"11,25",* _declarator,"[739, 720, 1118, 1748, 1601]",1
"11,26",identifier,"[788, 1443, 1393, 1748, 1601]",1
"11,30",[ ],"[1300, 1366, 1321, 1748, 1601]",4
"11,31",],[420],3
"11,32",),"[1297, 1300, 1366, 1321, 1748, 1601]",1
"12,1",{ preproc_if_repeat1 },"[1288, 1260, 1511, 1458, 1300, 1356]",1
"13,3",if parenthesized_expression statement,[23],3
"13,6",( expression ),[1755],1
"13,7",! expression,[452],2
"13,8",identifier,[541],1
"13,34",( expression argument_list_repeat1 ),"[715, 691, 684, 1033]",8
"13,35",identifier,[451],1
"13,39",", expression","[715, 1018]",2
"13,41",identifier,[476],1
"13,45",),"[715, 1025, 1572]",1
"13,46",),"[698, 668, 837, 691, 684, 1033]",1
"14,3",{ preproc_if_repeat1 },"[653, 362]",1
"15,5",identifier,[27],2
"15,9",( expression ),"[405, 801, 1139, 1056]",6
"15,10",""" string_literal_repeat1 ""","[988, 1256, 451]",5
"15,11",string_content escape_sequence,[1531],2
"15,40",escape_sequence,[1547],2
"15,42","""","[1554, 1547]",1
"15,43",),"[627, 663, 684, 1018]",1
"15,44",;,"[693, 668, 837, 1056]",1
"16,5",return expression ;,"[248, 244, 28]",7
"16,12",identifier,[475],1
"16,24",;,"[715, 1070]",1
"17,3",},"[199, 244, 31, 28]",1
"19,3",primitive_type,"[173, 244, 147, 25]",7
"19,7",identifier,"[739, 801, 1139]",1
"19,8",;,"[1363, 1455, 1361]",1
"20,3",primitive_type,"[220, 31, 25]",6
"20,10",identifier,"[739, 801, 1139]",1
"20,18",= expression,"[1363, 1455, 1361]",2
"20,20",number_literal,[459],2
"20,21",;,"[684, 1032, 1592]",1
"21,3",primitive_type,"[221, 31, 25]",6
"21,10",identifier,"[739, 801, 1139]",1
"21,19",= expression,"[1363, 1455, 1361]",2
"21,21",number_literal,[459],2
"21,22",;,"[684, 1032, 1592]",1
"22,3",primitive_type,"[221, 31, 25]",6
"22,10",identifier,"[739, 801, 1139]",1
"22,19",= expression,"[1363, 1455, 1361]",2
"22,21",identifier,[459],1
"22,39",;,"[715, 1032, 1592]",1
"23,3",primitive_type,"[221, 31, 25]",6
"23,10",identifier,"[739, 801, 1139]",1
"23,23",= expression,"[1363, 1455, 1361]",2
"23,25",number_literal,[459],2
"23,26",;,"[684, 1032, 1592]",1
"24,3",primitive_type,"[221, 31, 25]",6
"24,10",identifier,"[739, 801, 1139]",1
"24,33",= expression,"[1363, 1455, 1361]",2
"24,35",identifier,[459],1
"24,40",- expression,"[715, 1032, 1592]",8
"24,42",number_literal,[533],2
"24,43",;,"[684, 975, 1032, 1592]",1
"26,3",while parenthesized_expression statement,"[221, 31, 25]",9
"26,9",( expression ),[1757],1
"26,10",( expression ),[452],3
"26,11",identifier = expression,[378],5
"26,13",= expression,"[527, 1031, 1077, 1856]",12
"26,15",identifier,[559],1
"26,22",( ),"[715, 982, 684, 1031]",17
"26,23",),[451],4
"26,24",),"[696, 668, 837, 982, 684, 1031]",1
"26,26",!= expression,"[664, 837, 1033]",5
"26,29",identifier,[618],1
"26,32",),"[715, 960, 684, 1033]",1
"27,3",{ preproc_if_repeat1 },"[653, 366]",1
"28,5",++ expression,[27],0
"28,7",identifier,[540],1
"28,15",;,"[715, 701, 684, 1056]",1
"30,5",if parenthesized_expression statement else_clause,"[248, 244, 28]",8
"30,8",( expression ),[1755],1
"30,9",identifier,[452],1
"30,11",== expression,"[715, 1033]",2
"30,14",' character ',[618],3
"30,15",character ',[1618],1
"30,16",',[1562],1
"30,17",),"[690, 684, 960, 1033]",1
"31,5",{ preproc_if_repeat1 },"[653, 362]",1
"32,7",++ expression,[27],0
"32,9",identifier,[540],1
"32,21",;,"[715, 701, 684, 1056]",1
"34,7",if parenthesized_expression statement else_clause,"[248, 244, 28]",8
"34,10",( expression ),[1755],1
"34,11",identifier,[452],1
"34,33",),"[715, 1033]",1
"35,7",{ statement },"[653, 362]",5
"36,9",identifier = expression,[27],1
"36,18",= expression,"[405, 801, 1139, 1056]",2
"36,20",identifier,[559],1
"36,24",( expression ),"[715, 982, 684, 1056]",4
"36,25",identifier,[451],1
"36,29",[ expression ],"[715, 1018]",4
"36,30",identifier,[528],2
"36,37",],"[827, 1090]",1
"36,38",),"[681, 837, 1018]",1
"36,39",;,"[693, 668, 837, 982, 684, 1056]",1
"37,7",},"[248, 244, 28]",1
"38,7",else statement,"[173, 244, 147, 31, 28]",3
"38,12",if parenthesized_expression statement,[373],5
"38,15",( expression ),[1755],1
"38,16",identifier,[452],1
"38,21",> expression,"[715, 1033]",10
"38,23",number_literal,[506],2
"38,24",),"[684, 985, 1033]",1
"39,7",{ statement },"[653, 362]",5
"40,9",identifier = expression,[27],1
"40,18",= expression,"[405, 801, 1139, 1056]",2
"40,20",number_literal,[559],2
"40,21",;,"[684, 982, 1056]",1
"41,7",},"[248, 244, 28]",1
"43,7",if parenthesized_expression statement,"[173, 244, 147, 234, 224, 31, 28]",4
"43,10",( expression ),[1755],1
"43,11",identifier,[452],1
"43,20",% expression,"[715, 1033]",0
"43,22",identifier,[539],1
"43,31",== expression,"[715, 697, 684, 1033]",2
"43,34",number_literal,[618],2
"43,36",&& expression,"[684, 960, 1033]",3
"43,39",identifier,[544],1
"43,52",> expression,"[715, 976, 684, 1033]",12
"43,54",number_literal,[506],2
"43,55",),"[684, 985, 976, 1033]",1
"44,7",{ preproc_if_repeat1 },"[653, 362]",1
"45,9",identifier,[27],2
"45,16",( expression ),"[405, 801, 1139, 1056]",6
"45,17",' escape_sequence ',"[988, 1256, 451]",13
"45,18",escape_sequence ',[1618],2
"45,20",',[1562],1
"45,21",),"[690, 684, 1018]",1
"45,22",;,"[693, 668, 837, 1056]",1
"47,9",if parenthesized_expression statement,"[248, 244, 28]",3
"47,12",( expression ),[1755],1
"47,13",identifier,[452],1
"47,35",),"[715, 1033]",1
"48,9",{ preproc_if_repeat1 },"[653, 362]",1
"49,11",++ expression,[27],0
"49,13",identifier,[540],1
"49,20",;,"[715, 701, 684, 1056]",1
"50,11",-- expression,"[248, 244, 28]",0
"50,13",identifier,[540],1
"50,35",;,"[715, 701, 684, 1056]",1
"51,9",},"[248, 244, 31, 28]",1
"53,9",identifier = expression,"[173, 244, 147, 31, 28]",2
"53,22",= expression,"[405, 801, 1139, 1056]",2
"53,24",number_literal,[559],2
"53,25",;,"[684, 982, 1056]",1
"54,7",},"[248, 244, 31, 28]",1
"55,5",},"[173, 244, 147, 31, 28]",1
"56,5",else statement,"[173, 244, 147, 31, 28]",3
"57,5",{ preproc_if_repeat1 },[373],1
"58,7",while parenthesized_expression statement,[27],0
"58,13",( expression ),[1757],1
"58,14",identifier,[452],1
"58,26",),"[715, 1033]",1
"59,7",{ preproc_if_repeat1 },"[653, 366]",1
"60,9",identifier,[27],2
"60,16",( expression ),"[405, 801, 1139, 1056]",6
"60,17",' character ',"[988, 1256, 451]",10
"60,18",character ',[1618],1
"60,19",',[1562],1
"60,20",),"[690, 684, 1018]",1
"60,21",;,"[693, 668, 837, 1056]",1
