Location,Ground_Truth,State_List,Rank
"1,1",#include system_lib_string preproc_include_token2,"[1, 1820]",2
"1,10",system_lib_string preproc_include_token2,[1392],1
"1,19",preproc_include_token2,[1816],1
"3,1",#define identifier preproc_arg preproc_include_token2,"[361, 44, 1820]",5
"3,9",identifier preproc_arg preproc_include_token2,[1879],1
"3,17",preproc_arg preproc_include_token2,[1528],1
"4,1",preproc_include_token2,"[341, 43, 44, 1820]",0
"5,1",#define identifier preproc_arg preproc_include_token2,"[341, 43, 44, 1820]",7
"5,9",identifier preproc_arg preproc_include_token2,[1879],1
"5,14",preproc_arg preproc_include_token2,[1528],1
"6,1",#define identifier preproc_arg preproc_include_token2,"[341, 43, 44, 1820]",7
"6,9",identifier preproc_arg preproc_include_token2,[1879],1
"6,15",preproc_arg preproc_include_token2,[1528],1
"7,1",preproc_include_token2,"[341, 43, 44, 1820]",0
"8,1",#define identifier preproc_arg preproc_include_token2,"[341, 43, 44, 1820]",7
"8,9",identifier preproc_arg preproc_include_token2,[1879],1
"8,24",preproc_arg preproc_include_token2,[1528],1
"9,1",#define identifier preproc_arg preproc_include_token2,"[341, 43, 44, 1820]",7
"9,9",identifier preproc_arg preproc_include_token2,[1879],1
"9,16",preproc_arg preproc_include_token2,[1528],1
"10,1",preproc_include_token2,"[341, 43, 44, 1820]",0
"11,1",primitive_type,"[341, 43, 44, 1820]",2
"11,5",identifier,"[739, 796, 1128]",1
"11,13",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"11,14",primitive_type,[624],1
"11,19",identifier,"[739, 720, 1118, 1598]",2
"11,23",[ ],"[1300, 1321, 1598]",5
"11,24",],[420],3
"11,25",", parameter_declaration","[1297, 1300, 1321, 1598]",1
"11,27",primitive_type,[649],1
"11,31",identifier,"[739, 720, 1118, 1748, 1601]",2
"11,43",),"[1300, 1321, 1748, 1601]",1
"11,44",;,"[1288, 1260, 1511, 1458, 1300, 1356]",4
"12,1",primitive_type,"[225, 43, 44, 1820]",2
"12,6",identifier,"[739, 796, 1128]",1
"12,15",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"12,16",primitive_type,[624],1
"12,21",identifier,"[739, 720, 1118, 1598]",2
"12,25",[ ],"[1300, 1321, 1598]",5
"12,26",],[420],3
"12,27",", parameter_declaration","[1297, 1300, 1321, 1598]",1
"12,29",primitive_type,[649],1
"12,34",identifier,"[739, 720, 1118, 1748, 1601]",2
"12,42",[ ],"[1300, 1321, 1748, 1601]",6
"12,43",],[420],3
"12,44",", parameter_declaration","[1297, 1300, 1321, 1748, 1601]",2
"12,46",primitive_type,[649],1
"12,50",identifier,"[739, 720, 1118, 1748, 1669, 1601]",2
"12,57",),"[1300, 1321, 1748, 1669, 1601]",1
"12,58",;,"[1288, 1260, 1511, 1458, 1300, 1356]",4
"14,1",primitive_type,"[225, 43, 44, 1820]",2
"14,5",identifier,"[739, 796, 1128]",1
"14,9",( parameter_declaration ),"[1363, 1458, 1356]",3
"14,10",primitive_type,[624],1
"14,14",),"[739, 720, 1118, 1598]",4
"15,1",{ preproc_if_repeat1 },"[1290, 1260, 1511, 1458, 1300, 1356]",1
"16,3",primitive_type,[23],2
"16,8",identifier,"[739, 801, 1139]",1
"16,12",[ expression ],"[1363, 1455, 1361]",3
"16,13",identifier,[420],1
"16,20",],"[827, 1071]",1
