Location,Ground_Truth,State_List,Rank
"1,1",#include system_lib_string preproc_include_token2,"[1, 1820]",2
"1,10",system_lib_string preproc_include_token2,[1392],1
"1,19",preproc_include_token2,[1816],1
"3,1",static,"[361, 44, 1820]",1
"3,8",primitive_type,"[722, 695]",1
"3,13",identifier,"[739, 719, 1128]",1
"3,19",[ expression ],"[1363, 1458, 1356]",10
"3,20",number_literal,[420],2
"3,21",],"[684, 1071]",1
"3,22",[ expression ],"[1303, 1363, 1458, 1356]",10
"3,23",number_literal,[420],2
"3,25",],"[684, 1071]",1
"3,27",= initializer_list,"[1303, 1363, 1458, 1356]",7
"3,29",{ initializer_list initializer_list_repeat1 },[459],11
"3,30",{ expression initializer_list_repeat1 },[432],5
"3,31",number_literal,[432],3
"3,32",", expression","[684, 1015]",1
"3,34",number_literal,[442],1
"3,36",", expression","[684, 1030, 1660]",1
"3,38",number_literal,[441],1
"3,40",", expression","[684, 1030, 1597, 1660]",1
"3,42",number_literal,[441],1
"3,44",", expression","[684, 1030, 1597, 1660]",1
"3,46",number_literal,[441],1
"3,48",", expression","[684, 1030, 1597, 1660]",1
"3,50",number_literal,[441],1
"3,52",", expression","[684, 1030, 1597, 1660]",1
"3,54",number_literal,[441],1
"3,56",", expression","[684, 1030, 1597, 1660]",1
"3,58",number_literal,[441],1
"3,60",", expression","[684, 1030, 1597, 1660]",1
"3,62",number_literal,[441],1
"3,64",", expression","[684, 1030, 1597, 1660]",1
"3,66",number_literal,[441],1
"3,68",", expression","[684, 1030, 1597, 1660]",1
"3,70",number_literal,[441],1
"3,72",", expression","[684, 1030, 1597, 1660]",1
"3,74",number_literal,[441],1
"3,76",", expression","[684, 1030, 1597, 1660]",1
"3,78",number_literal,[441],1
"3,80",},"[684, 1030, 1597, 1660]",3
"3,81",", initializer_list","[671, 1643]",1
"4,30",{ expression initializer_list_repeat1 },[442],5
"4,31",number_literal,[432],3
"4,32",", expression","[684, 1015]",1
"4,34",number_literal,[442],1
"4,36",", expression","[684, 1030, 1660]",1
"4,38",number_literal,[441],1
"4,40",", expression","[684, 1030, 1597, 1660]",1
"4,42",number_literal,[441],1
"4,44",", expression","[684, 1030, 1597, 1660]",1
"4,46",number_literal,[441],1
"4,48",", expression","[684, 1030, 1597, 1660]",1
"4,50",number_literal,[441],1
"4,52",", expression","[684, 1030, 1597, 1660]",1
"4,54",number_literal,[441],1
"4,56",", expression","[684, 1030, 1597, 1660]",1
"4,58",number_literal,[441],1
"4,60",", expression","[684, 1030, 1597, 1660]",1
"4,62",number_literal,[441],1
"4,64",", expression","[684, 1030, 1597, 1660]",1
"4,66",number_literal,[441],1
"4,68",", expression","[684, 1030, 1597, 1660]",1
"4,70",number_literal,[441],1
"4,72",", expression","[684, 1030, 1597, 1660]",1
"4,74",number_literal,[441],1
"4,76",", expression","[684, 1030, 1597, 1660]",1
"4,78",number_literal,[441],1
"4,80",},"[684, 1030, 1597, 1660]",3
"4,81",},"[671, 1683, 1660]",3
"4,82",;,"[671, 1754, 1606]",1
"6,1",primitive_type,"[226, 43, 44, 1820]",2
"6,5",identifier,"[739, 796, 1128]",1
"6,16",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"6,17",primitive_type,[624],1
"6,21",identifier,"[739, 720, 1118, 1598]",2
"6,25",", parameter_declaration","[1300, 1321, 1598]",1
"6,27",primitive_type,[649],1
