Location,Ground_Truth,State_List,Rank
"1,1",#include system_lib_string preproc_include_token2,"[1, 1820]",1
"1,10",system_lib_string preproc_include_token2,[1392],1
"1,19",preproc_include_token2,[1816],1
"2,1",#include system_lib_string preproc_include_token2,"[361, 44, 1820]",3
"2,10",system_lib_string preproc_include_token2,[1392],1
"2,20",preproc_include_token2,[1816],1
"3,1",#include system_lib_string preproc_include_token2,"[361, 43, 44, 1820]",3
"3,10",system_lib_string preproc_include_token2,[1392],1
"3,20",preproc_include_token2,[1816],1
"4,1",#include system_lib_string preproc_include_token2,"[361, 43, 44, 1820]",3
"4,10",system_lib_string preproc_include_token2,[1392],1
"4,19",preproc_include_token2,[1816],1
"6,1",#define identifier preproc_arg preproc_include_token2,"[361, 43, 44, 1820]",5
"6,9",identifier preproc_arg preproc_include_token2,[1879],1
"6,22",preproc_arg preproc_include_token2,[1528],1
"6,25",preproc_include_token2,[1877],1
"7,1",#define identifier preproc_arg preproc_include_token2,"[341, 43, 44, 1820]",5
"7,9",identifier preproc_arg preproc_include_token2,[1879],1
"7,25",preproc_arg preproc_include_token2,[1528],1
"7,29",preproc_include_token2,[1877],1
"9,1",struct identifier field_declaration_list,"[341, 43, 44, 1820]",8
"9,8",identifier field_declaration_list,[1408],2
"10,1",{ preproc_if_in_field_declaration_list_repeat1 },"[703, 770, 796, 1128]",4
"11,3",primitive_type,[447],2
"11,8",* _field_declarator,"[739, 720, 1275]",3
"11,9",identifier,[953],1
"11,13",;,"[1378, 1318, 1382, 1304, 1536]",1
"12,3",primitive_type,"[880, 450]",1
"12,7",identifier,"[739, 720, 1275]",2
"12,12",;,"[1378, 1304, 1536]",1
"13,3",struct identifier,"[880, 445, 450]",4
"13,10",identifier,[1408],1
"13,20",* _field_declarator,"[703, 770, 720, 1275]",3
"13,21",identifier,[953],1
"13,25",;,"[1378, 1318, 1382, 1304, 1536]",1
"14,3",struct identifier,"[880, 445, 450]",4
"14,10",identifier,[1408],1
"14,20",* _field_declarator,"[703, 770, 720, 1275]",3
"14,21",identifier,[953],1
"14,26",;,"[1378, 1318, 1382, 1304, 1536]",1
"15,1",},"[880, 445, 450]",2
"15,2",;,"[774, 728, 770, 796, 1128]",3
"17,1",struct identifier,"[330, 43, 44, 1820]",14
"17,8",identifier,[1408],1
"17,18",* _declarator,"[703, 770, 796, 1128]",2
"17,19",identifier,[949],1
"17,30",( parameter_declaration parameter_list_repeat1 ),"[1300, 1291, 1363, 1458, 1356]",2
"17,31",struct identifier,[623],3
"17,38",identifier,[1408],1
"17,48",* _declarator,"[703, 770, 720, 1118, 1598]",1
"17,49",identifier,"[788, 1443, 1393, 1598]",1
"17,55",", parameter_declaration","[1300, 1366, 1321, 1598]",1
"17,57",primitive_type,[649],1
"17,62",* _declarator,"[739, 720, 1118, 1748, 1601]",1
"17,63",identifier,"[788, 1443, 1393, 1748, 1601]",1
"17,67",),"[1300, 1366, 1321, 1748, 1601]",1
"17,68",;,"[1288, 1254, 1300, 1291, 1363, 1458, 1356]",4
"18,1",primitive_type,"[225, 43, 44, 1820]",2
"18,6",identifier,"[739, 796, 1128]",1
"18,16",( parameter_declaration ),"[1363, 1458, 1356]",3
"18,17",struct identifier,[624],3
"18,24",identifier,[1408],1
"18,34",* _declarator,"[703, 770, 720, 1118, 1598]",1
"18,35",identifier,"[788, 1443, 1393, 1598]",1
"18,41",),"[1300, 1366, 1321, 1598]",2
"18,42",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"19,1",primitive_type,"[225, 43, 44, 1820]",2
"19,6",identifier,"[739, 796, 1128]",1
"19,24",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"19,25",struct identifier,[624],3
"19,32",identifier,[1408],1
"19,42",* _declarator,"[703, 770, 720, 1118, 1598]",1
"19,43",identifier,"[788, 1443, 1393, 1598]",1
"19,46",[ ],"[1300, 1366, 1321, 1598]",4
"19,47",],[420],3
"19,48",", parameter_declaration","[1297, 1300, 1366, 1321, 1598]",1
"19,50",struct identifier,[649],4
"19,57",identifier,[1408],1
"19,67",* _declarator,"[703, 770, 720, 1118, 1748, 1601]",1
"19,68",identifier,"[788, 1443, 1393, 1748, 1601]",1
"19,79",),"[1300, 1366, 1321, 1748, 1601]",1
"19,80",;,"[1288, 1260, 1511, 1458, 1300, 1356]",4
"20,1",translation_unit_repeat1,"[225, 43, 44, 1820]",0
"22,1",primitive_type,"[225, 43, 44, 1820]",2
"22,6",* _declarator,"[739, 796, 1128]",2
"22,7",identifier,[949],1
"22,14",( parameter_declaration ),"[1300, 1291, 1363, 1458, 1356]",3
"22,15",primitive_type,[623],1
"22,20",* _declarator,"[739, 720, 1118, 1598]",1
"22,21",identifier,"[788, 1443, 1393, 1598]",1
"22,24",),"[1300, 1366, 1321, 1598]",2
"22,25",;,"[1290, 1254, 1300, 1291, 1363, 1458, 1356]",4
"24,1",primitive_type,"[225, 43, 44, 1820]",2
"24,6",identifier,"[739, 796, 1128]",1
"24,17",( ),"[1363, 1458, 1356]",13
"24,18",),[624],5
"24,19",;,"[821, 1260, 1511, 1458, 1300, 1356, 940, 651]",4
"26,1",primitive_type,"[225, 43, 44, 1820]",2
"26,5",identifier,"[739, 796, 1128]",1
"26,13",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"26,14",primitive_type,[624],1
"26,19",* _declarator,"[739, 720, 1118, 1598]",1
"26,20",identifier,"[788, 1443, 1393, 1598]",1
"26,24",", parameter_declaration","[1300, 1366, 1321, 1598]",1
"26,26",primitive_type,[649],1
"26,30",identifier,"[739, 720, 1118, 1748, 1601]",2
"26,42",),"[1300, 1321, 1748, 1601]",1
"26,43",;,"[1288, 1260, 1511, 1458, 1300, 1356]",4
"27,1",primitive_type,"[225, 43, 44, 1820]",2
"27,5",identifier,"[739, 796, 1128]",1
"27,18",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"27,19",const,[624],4
"27,25",struct identifier,"[711, 695]",3
"27,32",identifier,[1408],1
"27,42",* _declarator,"[703, 770, 719, 1118, 1598]",1
"27,43",identifier,"[788, 1443, 1393, 1598]",1
"27,51",", parameter_declaration","[1300, 1366, 1321, 1598]",1
"27,53",const,[649],3
"27,59",struct identifier,"[711, 695]",3
"27,66",identifier,[1408],1
"27,76",* _declarator,"[703, 770, 719, 1118, 1748, 1601]",1
"27,77",identifier,"[788, 1443, 1393, 1748, 1601]",1
"27,85",),"[1300, 1366, 1321, 1748, 1601]",1
"27,86",;,"[1288, 1260, 1511, 1458, 1300, 1356]",4
"28,1",primitive_type,"[225, 43, 44, 1820]",2
"28,6",identifier,"[739, 796, 1128]",1
"28,10",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"28,11",primitive_type,[624],1
"28,16",* _declarator,"[739, 720, 1118, 1598]",1
"28,17",identifier,"[788, 1443, 1393, 1598]",1
"28,18",[ ],"[1300, 1366, 1321, 1598]",4
"28,19",],[420],3
"28,20",", parameter_declaration","[1297, 1300, 1366, 1321, 1598]",1
"28,22",primitive_type,[649],1
"28,29",identifier,"[739, 720, 1118, 1748, 1601]",2
"28,30",", parameter_declaration","[1300, 1321, 1748, 1601]",2
"28,32",primitive_type,[649],1
"28,39",identifier,"[739, 720, 1118, 1748, 1669, 1601]",2
"28,40",),"[1300, 1321, 1748, 1669, 1601]",1
"28,41",;,"[1288, 1260, 1511, 1458, 1300, 1356]",4
"29,1",primitive_type,"[225, 43, 44, 1820]",2
"29,6",identifier,"[739, 796, 1128]",1
"29,16",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"29,17",primitive_type,[624],1
"29,22",* _declarator,"[739, 720, 1118, 1598]",1
"29,23",identifier,"[788, 1443, 1393, 1598]",1
"29,24",[ ],"[1300, 1366, 1321, 1598]",4
"29,25",],[420],3
"29,26",", parameter_declaration","[1297, 1300, 1366, 1321, 1598]",1
"29,28",primitive_type,[649],1
"29,35",identifier,"[739, 720, 1118, 1748, 1601]",2
"29,40",", parameter_declaration","[1300, 1321, 1748, 1601]",2
"29,42",primitive_type,[649],1
"29,49",identifier,"[739, 720, 1118, 1748, 1669, 1601]",2
"29,52",", parameter_declaration","[1300, 1321, 1748, 1669, 1601]",2
"29,54",primitive_type,[649],1
"29,58",( _declarator ),"[739, 720, 1118, 1748, 1669, 1601]",8
"29,59",* _declarator,[411],1
"29,60",identifier,"[838, 1443, 1527]",1
"29,64",),"[1300, 1291, 1442]",3
"29,65",( parameter_declaration parameter_list_repeat1 ),"[1301, 1300, 1321, 1748, 1669, 1601]",8
"29,66",primitive_type,[623],1
"29,71",*,"[739, 720, 1118, 1598]",6
"29,72",", parameter_declaration","[788, 1443, 1393, 1598]",2
"29,74",primitive_type,[649],1
"29,79",*,"[739, 720, 1118, 1748, 1601]",6
"29,80",),"[788, 1443, 1393, 1748, 1601]",2
"29,81",),"[1288, 1281, 1300, 1321, 1748, 1669, 1601]",1
"29,82",;,"[1288, 1260, 1511, 1458, 1300, 1356]",4
"31,1",primitive_type,"[225, 43, 44, 1820]",2
"31,8",identifier,"[739, 796, 1128]",1
"31,20",= expression,"[1363, 1458, 1356]",6
"31,22",number_literal,[459],2
"31,23",;,"[684, 1032, 1606]",4
"33,1",primitive_type,"[226, 43, 44, 1820]",2
"33,5",identifier,"[739, 796, 1128]",1
"33,9",( parameter_declaration ),"[1363, 1458, 1356]",3
"33,10",primitive_type,[624],1
"33,14",),"[739, 720, 1118, 1598]",4
