Location,Ground_Truth,State_List,Rank
"1,1",#include system_lib_string preproc_include_token2,"[1, 1820]",1
"1,10",system_lib_string preproc_include_token2,[1392],1
"1,19",preproc_include_token2,[1816],1
"3,1",primitive_type,"[361, 44, 1820]",2
"3,5",identifier,"[739, 796, 1128]",1
"3,9",( parameter_declaration ),"[1363, 1458, 1356]",3
"3,10",primitive_type,[624],1
"3,14",),"[739, 720, 1118, 1598]",4
"4,1",{ preproc_if_repeat1 },"[1290, 1260, 1511, 1458, 1300, 1356]",1
"5,3",primitive_type,[23],1
"5,7",identifier,"[739, 801, 1139]",1
"5,17",= expression,"[1363, 1455, 1361]",2
"5,19",number_literal,[459],2
"5,20",;,"[684, 1032, 1592]",1
"6,3",primitive_type,"[221, 25]",6
"6,7",identifier,"[739, 801, 1139]",1
"6,15",= expression,"[1363, 1455, 1361]",2
"6,17",number_literal,[459],2
"6,18",;,"[684, 1032, 1592]",1
"7,3",primitive_type,"[221, 31, 25]",6
"7,7",identifier,"[739, 801, 1139]",1
"7,19",= expression,"[1363, 1455, 1361]",2
"7,21",number_literal,[459],2
"7,22",;,"[684, 1032, 1592]",1
"9,3",primitive_type,"[221, 31, 25]",6
"9,8",identifier,"[739, 801, 1139]",1
"9,9",;,"[1363, 1455, 1361]",1
"10,3",while parenthesized_expression statement,"[220, 31, 25]",9
"10,9",( expression ),[1757],1
"10,10",( expression ),[452],3
"10,11",identifier = expression,[378],5
"10,13",= expression,"[527, 1031, 1077, 1856]",12
"10,15",identifier,[559],1
"10,22",( ),"[715, 982, 684, 1031]",17
"10,23",),[451],4
"10,24",),"[696, 668, 837, 982, 684, 1031]",1
"10,26",!= expression,"[664, 837, 1033]",5
"10,29",identifier,[618],1
"10,32",),"[715, 960, 684, 1033]",1
"11,3",{ statement },"[653, 366]",4
"12,5",if parenthesized_expression statement else_clause,[27],6
"12,8",( expression ),[1755],1
"12,9",identifier,[452],1
"12,11",== expression,"[715, 1033]",2
"12,14",' character ',[618],3
"12,15",character ',[1618],1
"12,16",',[1562],1
"12,17",),"[690, 684, 960, 1033]",1
"13,5",{ statement },"[653, 362]",5
"14,7",++ expression,[27],0
"14,9",identifier,[540],1
"14,18",;,"[715, 701, 684, 1056]",1
"15,5",},"[248, 244, 28]",1
"16,5",else statement,"[173, 244, 147, 28]",3
"16,10",if parenthesized_expression statement else_clause,[373],2
"16,13",( expression ),[1755],1
"16,14",identifier,[452],1
"16,16",== expression,"[715, 1033]",2
"16,19",' escape_sequence ',[618],5
"16,20",escape_sequence ',[1618],2
"16,22",',[1562],1
"16,23",),"[690, 684, 960, 1033]",1
"17,5",{ statement },"[653, 362]",5
"18,7",++ expression,[27],0
"18,9",identifier,[540],1
"18,16",;,"[715, 701, 684, 1056]",1
"19,5",},"[248, 244, 28]",1
"20,5",else statement,"[173, 244, 147, 234, 224, 28]",3
"20,10",if parenthesized_expression statement,[373],5
"20,13",( expression ),[1755],1
"20,14",identifier,[452],1
"20,16",== expression,"[715, 1033]",2
"20,19",' escape_sequence ',[618],5
"20,20",escape_sequence ',[1618],2
"20,22",',[1562],1
"20,23",),"[690, 684, 960, 1033]",1
"21,5",{ statement },"[653, 362]",5
"22,7",++ expression,[27],0
"22,9",identifier,[540],1
"22,20",;,"[715, 701, 684, 1056]",1
"23,5",},"[248, 244, 28]",1
"24,3",},"[173, 244, 147, 234, 224, 28]",1
"26,3",identifier,"[173, 244, 198, 31, 25]",4
"26,9",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",4
"26,10",""" string_literal_repeat1 ""","[988, 1256, 451]",5
"26,11",string_content escape_sequence,[1531],2
"26,24",escape_sequence,[1547],2
"26,26",string_content,"[1554, 1547]",3
"26,37",escape_sequence string_content,"[1554, 1547]",0
"26,39",string_content,"[1554, 1547]",3
"26,54",escape_sequence,"[1554, 1547]",2
"26,56","""","[1554, 1547]",1
"26,57",", expression","[627, 663, 684, 1018]",2
"27,10",identifier,[476],1
"27,19",", expression","[715, 1025, 1572]",2
"27,21",identifier,[476],1
"27,28",", expression","[715, 1025, 1668, 1572]",2
"27,30",identifier,[476],1
"27,41",),"[715, 1025, 1668, 1572]",1
"27,42",;,"[698, 668, 837, 1056]",1
"29,3",return expression ;,"[248, 244, 31, 25]",5
"29,10",number_literal,[475],2
"29,11",;,"[684, 1070]",1
"30,1",},"[199, 244, 31, 25]",1
