Location,Ground_Truth,State_List,Rank
"1,1",#include system_lib_string preproc_include_token2,"[1, 1820]",1
"1,10",system_lib_string preproc_include_token2,[1392],1
"1,19",preproc_include_token2,[1816],1
"2,1",#include system_lib_string preproc_include_token2,"[361, 44, 1820]",3
"2,10",system_lib_string preproc_include_token2,[1392],1
"2,20",preproc_include_token2,[1816],1
"3,1",#include system_lib_string preproc_include_token2,"[361, 43, 44, 1820]",3
"3,10",system_lib_string preproc_include_token2,[1392],1
"3,20",preproc_include_token2,[1816],1
"4,1",#include system_lib_string preproc_include_token2,"[361, 43, 44, 1820]",3
"4,10",system_lib_string preproc_include_token2,[1392],1
"4,20",preproc_include_token2,[1816],1
"5,1",#include system_lib_string preproc_include_token2,"[361, 43, 44, 1820]",3
"5,10",system_lib_string preproc_include_token2,[1392],1
"5,20",preproc_include_token2,[1816],1
"7,1",#define identifier preproc_arg preproc_include_token2,"[361, 43, 44, 1820]",5
"7,9",identifier preproc_arg preproc_include_token2,[1879],1
"7,25",preproc_arg preproc_include_token2,[1528],1
"7,29",preproc_include_token2,[1877],1
"9,1",typedef _type_definition_type _type_definition_declarators ;,"[341, 43, 44, 1820]",18
"9,9",long,[993],0
"9,14",identifier,"[1114, 770, 1115, 1265]",1
"9,19",;,"[1131, 770, 1115, 1265, 1417, 1338, 1503]",1
"11,1",union identifier field_declaration_list,"[247, 43, 44, 1820]",0
"11,7",identifier field_declaration_list,[1506],3
"12,1",{ preproc_if_in_field_declaration_list_repeat1 },"[705, 770, 796, 1128]",7
"13,3",struct field_declaration_list,[447],10
"14,3",{ preproc_if_in_field_declaration_list_repeat1 },[1408],3
"15,5",union identifier,[447],11
"15,11",identifier,[1506],1
"15,18",* _field_declarator,"[705, 770, 720, 1275]",3
"15,19",identifier,[953],1
"15,31",;,"[1378, 1318, 1382, 1304, 1536]",1
"16,5",primitive_type,"[880, 450]",1
"16,12",identifier,"[739, 720, 1275]",2
"16,16",;,"[1378, 1304, 1536]",1
"17,3",},"[880, 445, 450]",2
"17,5",identifier,"[774, 733, 770, 720, 1275]",2
"17,6",;,"[1378, 1304, 1536]",1
"18,3",identifier,"[880, 450]",3
"18,9",identifier,"[754, 720, 1275]",2
"18,10",;,"[1378, 1304, 1536]",1
"18,12",},"[880, 445, 450]",2
"19,1",},"[880, 445, 450]",2
"19,2",;,"[774, 730, 770, 796, 1128]",3
"21,1",typedef _type_definition_type _type_definition_declarators ;,"[330, 43, 44, 1820]",18
"21,9",union identifier,[993],0
"21,15",identifier,[1506],1
"21,22",identifier,"[705, 770, 1115, 1265]",1
"21,28",;,"[1417, 1338, 1503]",1
"23,1",static,"[247, 43, 44, 1820]",1
"23,8",identifier,"[722, 695]",2
"23,15",identifier,"[754, 719, 1128]",1
"23,19",;,"[1363, 1458, 1356]",4
"24,1",static,"[225, 43, 44, 1820]",1
"24,8",identifier,"[722, 695]",2
"24,15",* _declarator,"[754, 719, 1128]",2
"24,16",identifier,[949],1
"24,23",= expression,"[1300, 1291, 1363, 1458, 1356]",6
"24,25",NULL,[459],3
"24,29",;,"[680, 684, 1032, 1606]",4
"26,1",primitive_type,"[226, 43, 44, 1820]",2
"26,6",identifier,"[739, 796, 1128]",1
"26,12",( parameter_declaration ),"[1363, 1458, 1356]",3
"26,13",primitive_type,[624],1
"26,18",* _declarator,"[739, 720, 1118, 1598]",1
"26,19",identifier,"[788, 1443, 1393, 1598]",1
"26,22",),"[1300, 1366, 1321, 1598]",2
"26,23",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"27,1",primitive_type,"[225, 43, 44, 1820]",2
"27,6",identifier,"[739, 796, 1128]",1
"27,13",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"27,14",primitive_type,[624],1
"27,19",* _declarator,"[739, 720, 1118, 1598]",1
"27,20",identifier,"[788, 1443, 1393, 1598]",1
"27,23",", parameter_declaration","[1300, 1366, 1321, 1598]",1
"27,25",primitive_type,[649],1
"27,32",identifier,"[739, 720, 1118, 1748, 1601]",2
"27,42",),"[1300, 1321, 1748, 1601]",1
"27,43",;,"[1288, 1260, 1511, 1458, 1300, 1356]",4
"28,1",primitive_type,"[225, 43, 44, 1820]",2
"28,6",* _declarator,"[739, 796, 1128]",2
"28,7",identifier,[949],1
"28,15",( parameter_declaration ),"[1300, 1291, 1363, 1458, 1356]",3
"28,16",primitive_type,[623],1
"28,23",identifier,"[739, 720, 1118, 1598]",2
"28,34",),"[1300, 1321, 1598]",2
"28,35",;,"[1290, 1254, 1300, 1291, 1363, 1458, 1356]",4
"29,1",primitive_type,"[225, 43, 44, 1820]",2
"29,6",* _declarator,"[739, 796, 1128]",2
"29,7",identifier,[949],1
"29,15",( parameter_declaration parameter_list_repeat1 ),"[1300, 1291, 1363, 1458, 1356]",2
"29,16",primitive_type,[623],1
"29,23",identifier,"[739, 720, 1118, 1598]",2
"29,35",", parameter_declaration","[1300, 1321, 1598]",1
"29,37",primitive_type,[649],1
"29,44",identifier,"[739, 720, 1118, 1748, 1601]",2
"29,54",),"[1300, 1321, 1748, 1601]",1
"29,55",;,"[1288, 1254, 1300, 1291, 1363, 1458, 1356]",4
"30,1",identifier,"[225, 43, 44, 1820]",7
"30,8",* _declarator,"[408, 796, 1128, 1101]",2
"30,9",identifier,"[539, 949]",1
"30,19",( parameter_declaration ),"[715, 697, 684, 1101, 1300, 1291, 1363, 1458, 1356]",3
"30,20",primitive_type,"[451, 623]",8
"30,27",identifier,"[715, 1018, 739, 720, 1118, 1598]",4
"30,38",),"[1300, 1321, 1598]",2
"30,39",;,"[1290, 1254, 1300, 1291, 1363, 1458, 1356]",4
"32,1",primitive_type,"[225, 43, 44, 1820]",2
"32,5",identifier,"[739, 796, 1128]",1
"32,9",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"32,10",primitive_type,[624],1
"32,14",identifier,"[739, 720, 1118, 1598]",2
"32,18",", parameter_declaration","[1300, 1321, 1598]",1
"32,20",primitive_type,[649],1
"32,25",* _declarator,"[739, 720, 1118, 1748, 1601]",1
"32,26",identifier,"[788, 1443, 1393, 1748, 1601]",1
"32,30",[ ],"[1300, 1366, 1321, 1748, 1601]",4
"32,31",],[420],3
"32,32",),"[1297, 1300, 1366, 1321, 1748, 1601]",1
"33,1",{ preproc_if_repeat1 },"[1288, 1260, 1511, 1458, 1300, 1356]",1
"34,3",primitive_type,[23],1
"34,8",* _declarator,"[739, 801, 1139]",2
"34,9",identifier,[949],1
"34,26",;,"[1300, 1291, 1363, 1455, 1361]",1
"35,3",if parenthesized_expression statement,"[220, 25]",2
"35,6",( expression ),[1755],1
"35,7",( expression ),[452],3
"35,8",identifier = expression,[378],5
"35,26",= expression,"[527, 1031, 1077, 1856]",12
"35,28",identifier,[559],1
"35,36",( expression ),"[715, 982, 684, 1031]",4
"35,37",number_literal,[451],6
"35,40",* expression,"[684, 1018]",13
"35,42",sizeof ( type_descriptor ),[539],5
"35,48",( type_descriptor ),[500],4
"35,49",primitive_type,[382],5
"35,53",),"[739, 1077, 1996]",2
"35,54",),"[396, 684, 697, 1018]",1
"35,55",),"[693, 668, 837, 982, 684, 1031]",1
"35,57",== expression,"[664, 837, 1033]",3
"35,60",NULL,[618],4
"35,64",),"[680, 684, 960, 1033]",1
"36,3",{ preproc_if_repeat1 },"[653, 362]",1
"37,5",identifier,[27],2
"37,11",( expression ),"[405, 801, 1139, 1056]",6
"37,12",""" string_literal_repeat1 ""","[988, 1256, 451]",5
"37,13",string_content escape_sequence,[1531],2
"37,67",escape_sequence,[1547],2
"37,69","""","[1554, 1547]",1
"37,70",),"[627, 663, 684, 1018]",1
"37,71",;,"[693, 668, 837, 1056]",1
"38,5",return expression ;,"[248, 244, 28]",7
"38,12",identifier,[475],1
"38,24",;,"[715, 1070]",1
"39,3",},"[199, 244, 31, 28]",1
"41,3",identifier,"[173, 244, 147, 31, 25]",5
"41,9",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",4
"41,10",identifier,"[988, 1256, 451]",1
"41,27",", expression","[754, 1077, 1813, 1300, 1442, 715, 1018]",2
"41,29",""" string_content """,[476],4
"41,30","string_content """,[1531],1
"41,55","""",[1547],1
"41,56",),"[627, 663, 684, 1025, 1572]",1
"41,57",;,"[698, 668, 837, 1056]",1
"42,3",identifier,"[248, 244, 31, 25]",4
"42,9",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",4
"42,10",""" string_literal_repeat1 ""","[988, 1256, 451]",5
"42,11",string_content escape_sequence,[1531],2
"42,13",escape_sequence,[1547],2
"42,15","""","[1554, 1547]",1
"42,16",", expression","[627, 663, 684, 1018]",2
"42,18",identifier,[476],1
"42,35",),"[715, 1025, 1572]",1
"42,36",;,"[698, 668, 837, 1056]",1
"43,3",identifier,"[248, 244, 31, 25]",4
"43,9",( expression ),"[405, 801, 1139, 1056]",6
"43,10",identifier,"[988, 1256, 451]",1
"43,27",),"[754, 1077, 1813, 1300, 1442, 715, 1018]",1
"43,28",;,"[761, 770, 801, 1139, 1301, 1363, 1455, 1361, 693, 668, 837, 1056]",1
"45,3",primitive_type,"[248, 244, 31, 25, 310, 220]",6
"45,8",* _declarator,"[739, 801, 1139]",2
"45,9",identifier,[949],1
"45,26",;,"[1300, 1291, 1363, 1455, 1361]",1
"46,3",if parenthesized_expression statement,"[220, 31, 25]",2
"46,6",( expression ),[1755],1
"46,7",( expression ),[452],3
"46,8",identifier = expression,[378],5
