Location,Ground_Truth,State_List,Rank
"1,1",#include system_lib_string preproc_include_token2,"[1, 1820]",1
"1,10",system_lib_string preproc_include_token2,[1392],1
"1,19",preproc_include_token2,[1816],1
"2,1",#include system_lib_string preproc_include_token2,"[361, 44, 1820]",3
"2,10",system_lib_string preproc_include_token2,[1392],1
"2,19",preproc_include_token2,[1816],1
"3,1",#include system_lib_string preproc_include_token2,"[361, 43, 44, 1820]",3
"3,10",system_lib_string preproc_include_token2,[1392],1
"3,18",preproc_include_token2,[1816],1
"5,1",#define identifier preproc_arg preproc_include_token2,"[361, 43, 44, 1820]",5
"5,9",identifier preproc_arg preproc_include_token2,[1879],1
"5,16",preproc_arg preproc_include_token2,[1528],1
"5,20",preproc_include_token2,[1877],1
"6,1",#define identifier preproc_arg preproc_include_token2,"[341, 43, 44, 1820]",5
"6,9",identifier preproc_arg preproc_include_token2,[1879],1
"6,18",preproc_arg preproc_include_token2,[1528],1
"6,21",preproc_include_token2,[1877],1
"8,1",primitive_type,"[341, 43, 44, 1820]",2
"8,5",identifier,"[739, 796, 1128]",1
"8,10",( parameter_declaration ),"[1363, 1458, 1356]",3
"8,11",primitive_type,[624],1
"8,15",),"[739, 720, 1118, 1598]",4
"8,16",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"9,1",primitive_type,"[225, 43, 44, 1820]",2
"9,6",identifier,"[739, 796, 1128]",1
"9,13",( parameter_declaration ),"[1363, 1458, 1356]",3
"9,14",primitive_type,[624],1
"9,18",identifier,"[739, 720, 1118, 1598]",2
"9,19",),"[1300, 1321, 1598]",2
"9,20",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"10,1",primitive_type,"[225, 43, 44, 1820]",2
"10,5",identifier,"[739, 796, 1128]",1
"10,13",( parameter_declaration ),"[1363, 1458, 1356]",3
"10,14",primitive_type,[624],1
"10,20",* _declarator,"[739, 720, 1118, 1598]",1
"10,21",identifier,"[788, 1443, 1393, 1598]",1
"10,23",),"[1300, 1366, 1321, 1598]",2
"10,24",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"12,1",primitive_type,"[225, 43, 44, 1820]",2
"12,5",identifier,"[739, 796, 1128]",1
"12,9",( parameter_declaration ),"[1363, 1458, 1356]",3
"12,10",primitive_type,[624],1
"12,14",),"[739, 720, 1118, 1598]",4
"13,1",{ preproc_if_repeat1 },"[1290, 1260, 1511, 1458, 1300, 1356]",1
"14,3",primitive_type,[23],1
"14,9",identifier,"[739, 801, 1139]",1
"14,16",= expression,"[1363, 1455, 1361]",2
"14,18",number_literal,[459],2
"14,21",;,"[684, 1032, 1592]",1
"16,3",identifier,"[221, 25]",4
"16,11",( expression ),"[405, 801, 1139, 1056]",6
"16,12",& expression,"[988, 1256, 451]",2
"16,13",identifier,[555],1
"16,19",),"[625, 692, 837, 1018]",1
"16,20",;,"[693, 668, 837, 1056]",1
"17,3",identifier,"[248, 244, 31, 25]",4
"17,9",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",4
"17,10",""" string_literal_repeat1 ""","[988, 1256, 451]",5
"17,11",string_content escape_sequence,[1531],2
"17,21",escape_sequence,[1547],2
"17,23","""","[1554, 1547]",1
"17,24",", expression","[627, 663, 684, 1018]",2
"17,26",identifier,[476],1
"17,32",),"[715, 1025, 1572]",1
"17,33",;,"[698, 668, 837, 1056]",1
"19,3",return expression ;,"[248, 244, 31, 25]",5
"19,10",number_literal,[475],2
"19,11",;,"[684, 1070]",1
"20,1",},"[199, 244, 31, 25]",1
"22,1",primitive_type,"[87, 339, 43, 44, 1820]",2
"22,5",identifier,"[739, 796, 1128]",1
"22,10",= expression,"[1363, 1458, 1356]",6
"22,12",number_literal,[459],2
"22,13",;,"[684, 1032, 1606]",4
"23,1",primitive_type,"[226, 43, 44, 1820]",2
"23,5",identifier,"[739, 796, 1128]",1
"23,8",[ expression ],"[1363, 1458, 1356]",10
"23,9",identifier,[420],1
"23,17",],"[827, 1071]",1
"23,18",;,"[1303, 1363, 1458, 1356]",4
"25,1",primitive_type,"[225, 43, 44, 1820]",2
"25,5",identifier,"[739, 796, 1128]",1
"25,10",( parameter_declaration ),"[1363, 1458, 1356]",3
"25,11",primitive_type,[624],1
"25,15",),"[739, 720, 1118, 1598]",4
"26,1",{ statement },"[1290, 1260, 1511, 1458, 1300, 1356]",5
"27,3",return expression ;,[23],5
"27,10",( expression ),[475],7
"27,11",identifier,[378],1
"27,16",> expression,"[527, 1031, 1077, 1856]",19
"27,18",number_literal,[506],2
"27,19",),"[684, 985, 1031]",1
"27,21",? expression : expression,"[664, 837, 1070]",7
"27,23",identifier,[470],1
"27,26",[ expression ],"[715, 1045]",11
"27,27",-- expression,[528],5
"27,29",identifier,[606],1
"27,33",],"[827, 907, 684, 1090]",1
"27,35",: expression,"[681, 837, 1045]",2
"27,37",identifier,[507],1
"27,44",( ),"[715, 978, 684, 1070]",0
"27,45",),[451],4
"27,46",;,"[696, 668, 837, 978, 684, 1070]",2
"28,1",},"[199, 244, 25]",1
"30,1",primitive_type,"[87, 339, 43, 44, 1820]",2
"30,6",identifier,"[739, 796, 1128]",1
"30,13",( parameter_declaration ),"[1363, 1458, 1356]",3
"30,14",primitive_type,[624],1
"30,18",identifier,"[739, 720, 1118, 1598]",2
"30,19",),"[1300, 1321, 1598]",2
"31,1",{ statement },"[1290, 1260, 1511, 1458, 1300, 1356]",5
"32,3",if parenthesized_expression statement else_clause,[23],6
"32,6",( expression ),[1755],1
"32,7",identifier,[452],1
"32,12",>= expression,"[715, 1033]",14
"32,15",identifier,[506],1
"32,23",),"[715, 985, 684, 1033]",1
"33,3",{ statement },"[653, 362]",5
"34,5",identifier,[27],2
"34,11",( expression ),"[405, 801, 1139, 1056]",6
"34,12",""" string_literal_repeat1 ""","[988, 1256, 451]",5
"34,13",string_content escape_sequence,[1531],2
"34,41",escape_sequence,[1547],2
"34,43","""","[1554, 1547]",1
"34,44",),"[627, 663, 684, 1018]",1
"34,45",;,"[693, 668, 837, 1056]",1
"35,3",},"[248, 244, 28]",1
"36,3",else statement,"[173, 244, 147, 25]",2
"37,3",{ statement },[373],6
"38,5",identifier,[27],2
"38,8",[ expression ],"[405, 801, 1139, 1056]",9
"38,9",identifier,[528],2
"38,13",++,"[827, 1090]",5
"38,15",],"[667, 684, 1090]",1
"38,17",= expression,"[681, 837, 1056]",2
"38,19",identifier,[559],1
"38,20",;,"[715, 982, 684, 1056]",1
"39,3",},"[248, 244, 28]",1
"40,1",},"[173, 244, 234, 224, 25]",1
"42,1",primitive_type,"[87, 339, 43, 44, 1820]",2
"42,5",identifier,"[739, 796, 1128]",1
"42,13",( parameter_declaration ),"[1363, 1458, 1356]",3
"42,14",primitive_type,[624],1
"42,20",* _declarator,"[739, 720, 1118, 1598]",1
"42,21",identifier,"[788, 1443, 1393, 1598]",1
"42,23",),"[1300, 1366, 1321, 1598]",2
"43,1",{ preproc_if_repeat1 },"[1290, 1260, 1511, 1458, 1300, 1356]",1
"44,3",primitive_type,[23],1
"44,7",identifier,"[739, 801, 1139]",1
"44,8",", _declaration_declarator","[1363, 1455, 1361]",4
"44,10",identifier,[1148],1
"44,14",;,"[1363, 1477, 1617, 1457]",1
"46,3",while parenthesized_expression statement,"[229, 25]",9
"46,9",( expression ),[1757],1
"46,10",identifier,[452],1
"46,17",( expression ),"[715, 1033]",9
"46,18",identifier = expression,[451],19
"46,20",= expression,"[715, 1018]",7
"46,22",identifier,[559],1
"46,27",( ),"[715, 982, 684, 1018]",11
"46,28",),[451],4
"46,29",),"[696, 668, 837, 982, 684, 1018]",1
"46,30",),"[693, 668, 837, 1033]",1
"47,5",;,"[653, 366]",6
"49,3",if parenthesized_expression statement,"[245, 244, 198, 31, 25]",2
"49,6",( expression ),[1755],1
"49,7",! expression,[452],2
"49,8",identifier,[541],1
"49,15",( expression ),"[715, 691, 684, 1033]",6
"49,16",identifier,[451],1
"49,17",),"[715, 1018]",1
"49,19",&& expression,"[693, 668, 837, 691, 684, 1033]",4
"49,22",identifier,[544],1
"49,24",!= expression,"[715, 976, 684, 1033]",5
"49,27",identifier,[618],1
"49,31",&& expression,"[715, 960, 684, 976, 1033]",3
"49,34",identifier,[544],1
"49,36",!= expression,"[715, 976, 684, 1033]",5
"49,39",' character ',[618],3
"49,40",character ',[1618],1
"49,41",',[1562],1
"49,43",&& expression,"[690, 684, 960, 976, 1033]",3
"49,46",identifier,[544],1
"49,48",!= expression,"[715, 976, 684, 1033]",5
"49,51",' character ',[618],3
"49,52",character ',[1618],1
"49,53",',[1562],1
"49,54",),"[690, 684, 960, 976, 1033]",1
"50,3",{ preproc_if_repeat1 },"[653, 362]",1
"51,5",identifier,[27],2
"51,12",( expression ),"[405, 801, 1139, 1056]",6
"51,13",identifier,"[988, 1256, 451]",1
"51,14",),"[754, 1077, 1813, 1300, 1442, 715, 1018]",1
"51,15",;,"[761, 770, 801, 1139, 1301, 1363, 1455, 1361, 693, 668, 837, 1056]",1
"52,5",return expression ;,"[248, 244, 28, 310, 220]",7
"52,12",number_literal,[475],2
"52,13",;,"[684, 1070]",1
"53,3",},"[199, 244, 31, 28]",1
"55,3",identifier = expression,"[173, 244, 147, 31, 25]",4
"55,8",= expression,"[405, 801, 1139, 1056]",2
"55,10",( expression ),[559],6
"55,11",identifier,[378],1
"55,13",== expression,"[527, 1031, 1077, 1856]",5
"55,16",' character ',[618],3
"55,17",character ',[1618],1
"55,18",',[1562],1
