Location,Ground_Truth,State_List,Rank
"1,1",#include system_lib_string preproc_include_token2,"[1, 1820]",1
"1,10",system_lib_string preproc_include_token2,[1392],1
"1,19",preproc_include_token2,[1816],1
"3,1",primitive_type,"[361, 44, 1820]",2
"3,5",identifier,"[739, 796, 1128]",1
"3,15",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"3,16",primitive_type,[624],1
"3,21",* _declarator,"[739, 720, 1118, 1598]",1
"3,22",identifier,"[788, 1443, 1393, 1598]",1
"3,23",", parameter_declaration","[1300, 1366, 1321, 1598]",1
"3,25",primitive_type,[649],1
"3,30",* _declarator,"[739, 720, 1118, 1748, 1601]",1
"3,31",identifier,"[788, 1443, 1393, 1748, 1601]",1
"3,32",", parameter_declaration","[1300, 1366, 1321, 1748, 1601]",2
"3,34",primitive_type,[649],1
"3,41",identifier,"[739, 720, 1118, 1748, 1669, 1601]",2
"3,42",),"[1300, 1321, 1748, 1669, 1601]",1
"3,43",;,"[1288, 1260, 1511, 1458, 1300, 1356]",4
"5,1",primitive_type,"[225, 43, 44, 1820]",2
"5,5",identifier,"[739, 796, 1128]",1
"5,9",( parameter_declaration ),"[1363, 1458, 1356]",3
"5,10",primitive_type,[624],1
"5,14",),"[739, 720, 1118, 1598]",4
"6,1",{ preproc_if_repeat1 },"[1290, 1260, 1511, 1458, 1300, 1356]",1
"7,3",primitive_type,[23],1
"7,8",identifier,"[739, 801, 1139]",1
"7,9",[ expression ],"[1363, 1455, 1361]",3
"7,10",number_literal,[420],2
"7,13",],"[684, 1071]",1
"7,15",= expression,"[1303, 1363, 1455, 1361]",2
"7,17",""" string_content """,[459],7
"7,18","string_content """,[1531],1
"7,42","""",[1547],1
"7,43",;,"[627, 663, 684, 1032, 1592]",1
"8,3",primitive_type,"[221, 25]",6
"8,8",* _declarator,"[739, 801, 1139]",2
"8,9",identifier,[949],1
"8,11",= expression,"[1300, 1291, 1363, 1455, 1361]",2
"8,13",""" string_content """,[459],7
"8,14","string_content """,[1531],1
"8,39","""",[1547],1
"8,40",;,"[627, 663, 684, 1032, 1592]",1
"9,3",primitive_type,"[221, 31, 25]",6
"9,10",identifier,"[739, 801, 1139]",1
"9,19",= expression,"[1363, 1455, 1361]",2
"9,21",number_literal,[459],2
"9,23",;,"[684, 1032, 1592]",1
"11,3",primitive_type,"[221, 31, 25]",6
"11,7",identifier,"[739, 801, 1139]",1
"11,16",= expression,"[1363, 1455, 1361]",2
"11,18",identifier,[459],1
"11,28",( expression argument_list_repeat1 ),"[715, 1032, 1592]",4
"11,29",identifier,[451],1
"11,30",", expression","[715, 1018]",2
"11,32",identifier,[476],1
"11,33",", expression","[715, 1025, 1572]",2
"11,35",identifier,[476],1
"11,43",),"[715, 1025, 1668, 1572]",1
"11,44",;,"[698, 668, 837, 1032, 1592]",2
"13,3",if parenthesized_expression statement else_clause,"[221, 31, 25]",8
"13,6",( expression ),[1755],1
"13,7",identifier,[452],1
"13,16",== expression,"[715, 1033]",2
"13,19",number_literal,[618],2
"13,20",),"[684, 960, 1033]",1
"14,3",{ statement },"[653, 362]",5
"15,5",identifier,[27],2
"15,9",( expression ),"[405, 801, 1139, 1056]",6
"15,10",""" string_content ""","[988, 1256, 451]",3
"15,11","string_content """,[1531],1
"15,43","""",[1547],1
"15,44",),"[627, 663, 684, 1018]",1
"15,45",;,"[693, 668, 837, 1056]",1
"16,3",},"[248, 244, 28]",1
"17,3",else statement,"[173, 244, 147, 31, 25]",2
"17,8",if parenthesized_expression statement else_clause,[373],2
"17,11",( expression ),[1755],1
"17,12",identifier,[452],1
"17,21",> expression,"[715, 1033]",10
"17,23",number_literal,[506],2
"17,24",),"[684, 985, 1033]",1
"18,3",{ statement },"[653, 362]",5
"19,5",identifier,[27],2
"19,9",( expression ),"[405, 801, 1139, 1056]",6
"19,10",""" string_content ""","[988, 1256, 451]",3
"19,11","string_content """,[1531],1
"19,54","""",[1547],1
"19,55",),"[627, 663, 684, 1018]",1
"19,56",;,"[693, 668, 837, 1056]",1
"20,3",},"[248, 244, 28]",1
"21,3",else statement,"[173, 244, 147, 234, 224, 31, 25]",2
"21,8",if parenthesized_expression statement,[373],5
"21,11",( expression ),[1755],1
"21,12",identifier,[452],1
"21,21",< expression,"[715, 1033]",7
"21,23",number_literal,[506],2
"21,24",),"[684, 985, 1033]",1
"22,3",{ statement },"[653, 362]",5
"23,5",identifier,[27],2
"23,9",( expression ),"[405, 801, 1139, 1056]",6
"23,10",""" string_content ""","[988, 1256, 451]",3
"23,11","string_content """,[1531],1
"23,54","""",[1547],1
"23,55",),"[627, 663, 684, 1018]",1
"23,56",;,"[693, 668, 837, 1056]",1
"24,3",},"[248, 244, 28]",1
"26,3",return expression ;,"[173, 244, 147, 234, 224, 31, 25]",6
"26,10",number_literal,[475],2
"26,11",;,"[684, 1070]",1
"27,1",},"[199, 244, 31, 25]",1
"28,1",function_definition,"[87, 339, 43, 44, 1820]",6
"30,1",primitive_type,"[87, 339, 43, 44, 1820]",2
"30,5",identifier,"[739, 796, 1128]",1
"30,15",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"30,16",primitive_type,[624],1
"30,21",* _declarator,"[739, 720, 1118, 1598]",1
"30,22",identifier,"[788, 1443, 1393, 1598]",1
"30,23",", parameter_declaration","[1300, 1366, 1321, 1598]",1
"30,25",primitive_type,[649],1
"30,30",* _declarator,"[739, 720, 1118, 1748, 1601]",1
"30,31",identifier,"[788, 1443, 1393, 1748, 1601]",1
"30,32",", parameter_declaration","[1300, 1366, 1321, 1748, 1601]",2
"30,34",primitive_type,[649],1
"30,41",identifier,"[739, 720, 1118, 1748, 1669, 1601]",2
"30,42",),"[1300, 1321, 1748, 1669, 1601]",1
"31,1",{ preproc_if_repeat1 },"[1288, 1260, 1511, 1458, 1300, 1356]",1
"32,3",while parenthesized_expression statement,[23],16
"32,9",( expression ),[1757],1
"32,10",( expression ),[452],3
"32,11",* expression,[378],4
"32,12",identifier,[555],1
"32,14",== expression,"[625, 692, 837, 1031]",5
"32,17",* expression,[618],9
"32,18",identifier,[555],1
"32,19",),"[625, 692, 837, 960, 684, 1031]",1
"32,21",!= expression,"[664, 837, 1033]",5
"32,24",' escape_sequence ',[618],5
"32,25",escape_sequence ',[1618],2
"32,27",',[1562],1
"32,29",&& expression,"[690, 684, 960, 1033]",3
"32,32",-- expression,[544],0
"32,34",identifier,[540],1
"32,35",),"[715, 701, 684, 976, 1033]",1
"33,3",{ preproc_if_repeat1 },"[653, 366]",1
"34,5",if parenthesized_expression statement,[27],3
"34,8",( expression ),[1755],1
"34,9",* expression,[452],4
"34,10",identifier,[555],1
"34,12",== expression,"[625, 692, 837, 1033]",3
"34,15",' escape_sequence ',[618],5
"34,16",escape_sequence ',[1618],2
"34,18",',[1562],1
"34,19",),"[690, 684, 960, 1033]",1
"35,7",return expression ;,"[653, 362]",3
"35,14",number_literal,[475],2
"35,15",;,"[684, 1070]",1
"37,5",++ expression,"[199, 244, 147, 28]",0
"37,7",identifier,[540],1
"37,8",;,"[715, 701, 684, 1056]",1
"38,5",++ expression,"[248, 244, 31, 28]",0
"38,7",identifier,[540],1
"38,8",;,"[715, 701, 684, 1056]",1
"39,3",},"[248, 244, 31, 28]",1
"41,3",statement,"[173, 244, 198, 25]",12
"42,4",statement,"[0, 539]",0
"43,4",statement,"[0, 539]",0
"45,3",statement,"[173, 244, 198, 25]",12
"46,4",statement,"[0, 539]",0
"47,4",statement,"[0, 539]",0
"49,3",return expression ;,"[173, 244, 198, 25]",5
"49,10",* expression,[475],12
"49,11",identifier,[555],1
"49,13",- expression,"[625, 692, 837, 1070]",16
"49,15",* expression,[533],6
"49,16",identifier,[555],1
"49,17",;,"[625, 692, 837, 975, 684, 1070]",2
"50,1",},"[199, 244, 31, 25]",1
