Location,Ground_Truth,State_List,Rank
"1,1",#include system_lib_string preproc_include_token2,"[1, 1820]",2
"1,10",system_lib_string preproc_include_token2,[1392],1
"1,19",preproc_include_token2,[1816],1
"2,1",#include system_lib_string preproc_include_token2,"[361, 44, 1820]",3
"2,10",system_lib_string preproc_include_token2,[1392],1
"2,20",preproc_include_token2,[1816],1
"3,1",#include system_lib_string preproc_include_token2,"[361, 43, 44, 1820]",3
"3,10",system_lib_string preproc_include_token2,[1392],1
"3,20",preproc_include_token2,[1816],1
"5,1",#define identifier preproc_arg preproc_include_token2,"[361, 43, 44, 1820]",7
"5,9",identifier preproc_arg preproc_include_token2,[1879],1
"5,22",preproc_arg preproc_include_token2,[1528],1
"5,26",preproc_include_token2,[1877],1
"6,1",#define identifier preproc_arg preproc_include_token2,"[341, 43, 44, 1820]",7
"6,9",identifier preproc_arg preproc_include_token2,[1879],1
"6,24",preproc_arg preproc_include_token2,[1528],1
"6,26",preproc_include_token2,[1877],1
"8,1",typedef _type_definition_type _type_definition_declarators ;,"[341, 43, 44, 1820]",0
"8,9",enum enumerator_list,[993],0
"9,1",{ enumerator_list_repeat1 enumerator },[1666],0
"10,3",identifier,[1296],2
"10,8",",","[1640, 1718]",2
"11,3",identifier,"[1485, 1308]",1
"12,1",},"[1640, 1734]",3
"12,3",identifier,"[771, 1050, 770, 1115, 1265]",1
"12,10",;,"[1417, 1338, 1503]",1
"14,1",identifier,"[247, 43, 44, 1820]",8
"14,9",identifier,"[408, 796, 1128, 1101]",1
"14,23",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"14,24",primitive_type,[624],1
"14,28",identifier,"[739, 720, 1118, 1598]",2
"14,32",", parameter_declaration","[1300, 1321, 1598]",1
"14,34",primitive_type,[649],1
"14,39",* _declarator,"[739, 720, 1118, 1748, 1601]",1
"14,40",identifier,"[788, 1443, 1393, 1748, 1601]",1
"14,44",[ ],"[1300, 1366, 1321, 1748, 1601]",4
"14,45",],[420],3
"14,46",),"[1297, 1300, 1366, 1321, 1748, 1601]",1
"14,47",;,"[1288, 1260, 1511, 1458, 1300, 1356]",4
"15,1",primitive_type,"[225, 43, 44, 1820]",2
"15,6",identifier,"[739, 796, 1128]",1
"15,16",( parameter_declaration ),"[1363, 1458, 1356]",3
"15,17",primitive_type,[624],1
"15,22",* _declarator,"[739, 720, 1118, 1598]",1
"15,23",identifier,"[788, 1443, 1393, 1598]",1
"15,32",),"[1300, 1366, 1321, 1598]",2
"15,33",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"17,1",primitive_type,"[225, 43, 44, 1820]",2
"17,6",* _declarator,"[739, 796, 1128]",2
"17,7",identifier,[949],1
"17,19",;,"[1300, 1291, 1363, 1458, 1356]",4
"19,1",primitive_type,"[225, 43, 44, 1820]",2
"19,5",identifier,"[739, 796, 1128]",1
"19,9",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"19,10",primitive_type,[624],1
"19,14",identifier,"[739, 720, 1118, 1598]",2
"19,18",", parameter_declaration","[1300, 1321, 1598]",1
"19,20",primitive_type,[649],1
"19,25",* _declarator,"[739, 720, 1118, 1748, 1601]",1
"19,26",identifier,"[788, 1443, 1393, 1748, 1601]",1
"19,30",[ ],"[1300, 1366, 1321, 1748, 1601]",4
"19,31",],[420],3
