Location,Ground_Truth,State_List,Rank
"1,1",#include system_lib_string preproc_include_token2,"[1, 1820]",1
"1,10",system_lib_string preproc_include_token2,[1392],1
"1,19",preproc_include_token2,[1816],1
"3,1",primitive_type,"[361, 44, 1820]",2
"3,6",identifier,"[739, 796, 1128]",1
"3,14",( parameter_declaration ),"[1363, 1458, 1356]",3
"3,15",primitive_type,[624],1
"3,20",* _declarator,"[739, 720, 1118, 1598]",1
"3,21",identifier,"[788, 1443, 1393, 1598]",1
"3,22",),"[1300, 1366, 1321, 1598]",2
"3,23",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"5,1",primitive_type,"[225, 43, 44, 1820]",2
"5,5",identifier,"[739, 796, 1128]",1
"5,9",( parameter_declaration ),"[1363, 1458, 1356]",3
"5,10",primitive_type,[624],1
"5,14",),"[739, 720, 1118, 1598]",4
"6,1",{ preproc_if_repeat1 },"[1290, 1260, 1511, 1458, 1300, 1356]",1
"7,3",primitive_type,[23],1
"7,8",identifier,"[739, 801, 1139]",1
"7,14",[ expression ],"[1363, 1455, 1361]",4
"7,15",number_literal,[420],1
"7,18",],"[684, 1071]",1
"7,20",= expression,"[1303, 1363, 1455, 1361]",2
"7,22",""" """,[459],14
"7,23","""",[1531],3
"7,24",;,"[636, 663, 684, 1032, 1592]",1
"12,3",return expression ;,"[248, 244, 31, 25, 310, 220]",5
"12,10",number_literal,[475],2
"12,11",;,"[684, 1070]",1
"13,1",},"[199, 244, 31, 25]",1
"15,1",primitive_type,"[87, 339, 43, 44, 1820]",2
"15,6",identifier,"[739, 796, 1128]",1
"15,14",( parameter_declaration ),"[1363, 1458, 1356]",3
"15,15",primitive_type,[624],1
"15,20",* _declarator,"[739, 720, 1118, 1598]",1
"15,21",identifier,"[788, 1443, 1393, 1598]",1
"15,22",),"[1300, 1366, 1321, 1598]",2
"16,1",{ preproc_if_repeat1 },"[1290, 1260, 1511, 1458, 1300, 1356]",1
"17,3",while parenthesized_expression statement,[23],15
"17,9",( expression ),[1757],1
"17,10",( expression ),[452],4
"17,11",* expression,[378],3
"17,12",identifier,[555],1
"17,14",= expression,"[625, 692, 837, 1031]",1
"17,16",identifier,[559],1
"17,23",( ),"[715, 982, 684, 1031]",17
"17,24",),[451],4
"17,25",),"[696, 668, 837, 982, 684, 1031]",2
"17,27",!= expression,"[664, 837, 1033]",6
"17,30",identifier,[618],1
"17,34",&& expression,"[715, 960, 684, 1033]",3
"17,37",( expression ),[544],2
"17,38",* expression,[378],3
"17,39",identifier,[555],1
"17,41",!= expression,"[625, 692, 837, 1031]",15
"17,44",' escape_sequence ',[618],5
"17,45",escape_sequence ',[1618],2
"17,47",',[1562],1
"17,48",),"[690, 684, 960, 1031]",1
"17,49",),"[664, 837, 976, 684, 1033]",1
"18,3",{ statement },"[653, 366]",4
"19,5",++ expression,[27],0
"19,7",identifier,[540],1
"19,8",;,"[715, 701, 684, 1056]",1
"20,3",},"[248, 244, 28]",1
"22,3",* expression,"[173, 244, 198, 25]",11
"22,4",identifier,[555],1
"22,6",= expression,"[625, 692, 837, 1056]",2
"22,8",' escape_sequence ',[559],8
"22,9",escape_sequence ',[1618],2
"22,11",',[1562],1
"22,12",;,"[690, 684, 982, 1056]",1
"23,1",},"[248, 244, 31, 25]",1
