Location,Ground_Truth,State_List,Rank
"1,1",#include system_lib_string preproc_include_token2,"[1, 1820]",2
"1,10",system_lib_string preproc_include_token2,[1392],1
"1,19",preproc_include_token2,[1816],1
"2,1",#include system_lib_string preproc_include_token2,"[361, 44, 1820]",3
"2,10",system_lib_string preproc_include_token2,[1392],1
"2,20",preproc_include_token2,[1816],1
"3,1",#include system_lib_string preproc_include_token2,"[361, 43, 44, 1820]",3
"3,10",system_lib_string preproc_include_token2,[1392],1
"3,20",preproc_include_token2,[1816],1
"5,1",#define identifier preproc_arg preproc_include_token2,"[361, 43, 44, 1820]",7
"5,9",identifier preproc_arg preproc_include_token2,[1879],1
"5,18",preproc_arg preproc_include_token2,[1528],1
"5,53",preproc_include_token2,[1877],1
"6,1",#define identifier preproc_arg preproc_include_token2,"[341, 43, 44, 1820]",7
"6,9",identifier preproc_arg preproc_include_token2,[1879],1
"6,16",preproc_arg preproc_include_token2,[1528],1
"6,20",preproc_include_token2,[1877],1
"7,1",#define identifier preproc_arg preproc_include_token2,"[341, 43, 44, 1820]",7
"7,9",identifier preproc_arg preproc_include_token2,[1879],1
"7,18",preproc_arg preproc_include_token2,[1528],1
"7,69",preproc_include_token2,[1877],1
"9,1",primitive_type,"[341, 43, 44, 1820]",2
"9,6",* _declarator,"[739, 796, 1128]",2
"9,7",identifier,[949],1
"9,15",[ expression ],"[1300, 1291, 1363, 1458, 1356]",8
"9,16",identifier,[420],1
"9,24",],"[827, 1071]",1
"9,25",;,"[1303, 1300, 1291, 1363, 1458, 1356]",4
"9,28",translation_unit_repeat1,"[0, 539]",0
"11,1",primitive_type,"[225, 43, 44, 1820]",2
"11,8",identifier,"[739, 796, 1128]",1
"11,16",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"11,17",primitive_type,[624],1
"11,22",identifier,"[739, 720, 1118, 1598]",2
"11,26",[ ],"[1300, 1321, 1598]",5
"11,27",],[420],3
"11,28",", parameter_declaration","[1297, 1300, 1321, 1598]",1
"11,30",primitive_type,[649],1
"11,37",identifier,"[739, 720, 1118, 1748, 1601]",2
"11,49",),"[1300, 1321, 1748, 1601]",1
"11,50",;,"[1288, 1260, 1511, 1458, 1300, 1356]",4
"13,1",primitive_type,"[225, 43, 44, 1820]",2
"13,5",identifier,"[739, 796, 1128]",1
"13,14",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"13,15",primitive_type,[624],1
"13,20",* _declarator,"[739, 720, 1118, 1598]",1
"13,21",identifier,"[788, 1443, 1393, 1598]",1
"13,29",[ ],"[1300, 1366, 1321, 1598]",4
"13,30",],[420],3
"13,31",", parameter_declaration","[1297, 1300, 1366, 1321, 1598]",1
"13,33",primitive_type,[649],1
"13,37",identifier,"[739, 720, 1118, 1748, 1601]",2
"13,52",", parameter_declaration","[1300, 1321, 1748, 1601]",2
"13,54",primitive_type,[649],1
"13,59",* _declarator,"[739, 720, 1118, 1748, 1669, 1601]",1
"13,60",identifier,"[788, 1443, 1393, 1748, 1669, 1601]",1
"13,72",),"[1300, 1366, 1321, 1748, 1669, 1601]",1
"13,73",;,"[1288, 1260, 1511, 1458, 1300, 1356]",4
"14,1",primitive_type,"[225, 43, 44, 1820]",2
"14,6",identifier,"[739, 796, 1128]",1
"14,16",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
