Location,Ground_Truth,State_List,Rank
"1,1",#include system_lib_string preproc_include_token2,"[1, 1820]",1
"1,10",system_lib_string preproc_include_token2,[1392],1
"1,19",preproc_include_token2,[1816],1
"3,1",primitive_type,"[361, 44, 1820]",2
"3,7",identifier,"[739, 796, 1128]",1
"3,28",( parameter_declaration ),"[1363, 1458, 1356]",3
"3,29",primitive_type,[624],1
"3,33",identifier,"[739, 720, 1118, 1598]",2
"3,40",),"[1300, 1321, 1598]",2
"3,41",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"5,1",primitive_type,"[225, 43, 44, 1820]",2
"5,5",identifier,"[739, 796, 1128]",1
"5,9",( parameter_declaration ),"[1363, 1458, 1356]",3
"5,10",primitive_type,[624],1
"5,14",),"[739, 720, 1118, 1598]",4
"6,1",{ preproc_if_repeat1 },"[1290, 1260, 1511, 1458, 1300, 1356]",1
"7,3",primitive_type,[23],2
"7,9",identifier,"[739, 801, 1139]",1
"7,16",", _declaration_declarator","[1363, 1455, 1361]",4
"7,18",identifier,[1148],1
"7,22",;,"[1363, 1477, 1617, 1457]",2
"8,3",primitive_type,"[229, 25]",6
"8,7",identifier,"[739, 801, 1139]",1
"8,12",", _declaration_declarator","[1363, 1455, 1361]",4
"8,14",identifier,[1148],1
"8,19",", _declaration_declarator","[1363, 1477, 1617, 1457]",3
"8,21",identifier,[1148],1
"8,25",;,"[1363, 1477, 1623, 1617, 1457]",2
"10,3",identifier = expression,"[229, 31, 25]",4
"10,9",= expression,"[405, 801, 1139, 1056]",2
"10,11",number_literal,[559],2
"10,12",;,"[684, 982, 1056]",1
"11,3",identifier = expression,"[248, 244, 31, 25]",5
"11,9",= expression,"[405, 801, 1139, 1056]",2
"11,11",number_literal,[559],2
"11,14",;,"[684, 982, 1056]",1
"12,3",identifier = expression,"[248, 244, 31, 25]",5
"12,8",= expression,"[405, 801, 1139, 1056]",2
"12,10",number_literal,[559],2
"12,12",;,"[684, 982, 1056]",1
"14,1",preproc_if_repeat1,"[248, 244, 31, 25]",11
"15,3",identifier,"[248, 244, 31, 25]",1
"15,9",( expression ),"[405, 801, 1139, 1056]",5
"15,10",""" string_literal_repeat1 ""","[988, 1256, 451]",5
"15,11",string_content escape_sequence,[1531],2
"15,18",escape_sequence,[1547],2
"15,20",escape_sequence string_content,"[1554, 1547]",5
"15,22",string_content,"[1554, 1547]",3
"15,27",escape_sequence,"[1554, 1547]",2
"15,29","""","[1554, 1547]",1
"15,30",),"[627, 663, 684, 1018]",2
"15,31",;,"[693, 668, 837, 1056]",1
"16,3",identifier,"[248, 244, 31, 25]",1
"16,9",( expression ),"[405, 801, 1139, 1056]",5
"16,10",""" string_literal_repeat1 ""","[988, 1256, 451]",5
"16,11",string_content escape_sequence,[1531],2
"16,33",escape_sequence,[1547],2
"16,35","""","[1554, 1547]",1
"16,36",),"[627, 663, 684, 1018]",2
"16,37",;,"[693, 668, 837, 1056]",1
"18,3",identifier = expression,"[248, 244, 31, 25]",5
"18,11",= expression,"[405, 801, 1139, 1056]",2
"18,13",identifier,[559],1
"18,18",;,"[715, 982, 684, 1056]",1
"19,3",while parenthesized_expression statement,"[248, 244, 31, 25]",13
"19,9",( expression ),[1757],1
"19,10",identifier,[452],1
"19,18",<= expression,"[715, 1033]",17
"19,21",identifier,[506],1
"19,26",),"[715, 985, 684, 1033]",1
"20,3",{ preproc_if_repeat1 },"[653, 366]",1
"21,5",identifier = expression,[27],2
"21,10",= expression,"[405, 801, 1139, 1056]",2
"21,12",identifier,[559],1
"21,33",( expression ),"[715, 982, 684, 1056]",4
"21,34",identifier,[451],1
"21,41",),"[715, 1018]",2
"21,42",;,"[693, 668, 837, 982, 684, 1056]",1
"22,5",identifier,"[248, 244, 28]",2
"22,11",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",3
"22,12",""" string_literal_repeat1 ""","[988, 1256, 451]",5
"22,13",string_content escape_sequence,[1531],2
"22,18",escape_sequence,[1547],2
"22,20",escape_sequence string_content,"[1554, 1547]",5
"22,22",string_content,"[1554, 1547]",3
"22,27",escape_sequence,"[1554, 1547]",2
"22,29","""","[1554, 1547]",1
"22,30",", expression","[627, 663, 684, 1018]",1
"22,32",identifier,[476],1
"22,39",", expression","[715, 1025, 1572]",2
"22,41",identifier,[476],1
"22,45",),"[715, 1025, 1668, 1572]",1
"22,46",;,"[698, 668, 837, 1056]",1
"23,5",identifier += expression,"[248, 244, 31, 28]",18
"23,13",+= expression,"[405, 801, 1139, 1056]",12
"23,16",identifier,[559],1
"23,20",;,"[715, 982, 684, 1056]",1
"24,3",},"[248, 244, 31, 28]",1
"26,3",return expression ;,"[173, 244, 198, 31, 25]",5
"26,10",number_literal,[475],2
"26,11",;,"[684, 1070]",1
"27,1",},"[199, 244, 31, 25]",1
"29,1",primitive_type,"[87, 339, 43, 44, 1820]",2
"29,7",identifier,"[739, 796, 1128]",1
"29,28",( parameter_declaration ),"[1363, 1458, 1356]",3
"29,29",primitive_type,[624],1
"29,33",identifier,"[739, 720, 1118, 1598]",2
"29,40",),"[1300, 1321, 1598]",2
"30,1",{ statement },"[1290, 1260, 1511, 1458, 1300, 1356]",5
"31,3",return expression ;,[23],5
"31,10",( expression ),[475],6
"31,11",number_literal,[378],4
"31,15",/ expression,"[684, 1031]",0
"31,17",number_literal,[539],2
"31,20",),"[684, 697, 1031]",1
"31,22",* expression,"[664, 837, 1070]",0
"31,24",identifier,[539],1
"31,32",+ expression,"[715, 697, 684, 1070]",14
"31,34",number_literal,[533],2
"31,39",;,"[684, 975, 1070]",1
"32,1",},"[199, 244, 25]",1
