Location,Ground_Truth,State_List,Rank
"1,1",#include system_lib_string preproc_include_token2,"[1, 1820]",1
"1,10",system_lib_string preproc_include_token2,[1392],1
"1,19",preproc_include_token2,[1816],1
"2,1",#include system_lib_string preproc_include_token2,"[361, 44, 1820]",3
"2,10",system_lib_string preproc_include_token2,[1392],1
"2,20",preproc_include_token2,[1816],1
"3,1",#include system_lib_string preproc_include_token2,"[361, 43, 44, 1820]",3
"3,10",system_lib_string preproc_include_token2,[1392],1
"3,20",preproc_include_token2,[1816],1
"4,1",#include system_lib_string preproc_include_token2,"[361, 43, 44, 1820]",3
"4,10",system_lib_string preproc_include_token2,[1392],1
"4,20",preproc_include_token2,[1816],1
"5,1",#include system_lib_string preproc_include_token2,"[361, 43, 44, 1820]",3
"5,10",system_lib_string preproc_include_token2,[1392],1
"5,20",preproc_include_token2,[1816],1
"7,1",#define identifier preproc_arg preproc_include_token2,"[361, 43, 44, 1820]",6
"7,9",identifier preproc_arg preproc_include_token2,[1879],1
"7,25",preproc_arg preproc_include_token2,[1528],1
"7,29",preproc_include_token2,[1877],1
"9,1",typedef _type_definition_type _type_definition_declarators ;,"[341, 43, 44, 1820]",0
"9,9",long,[993],10
"9,14",identifier,"[1114, 770, 1115, 1265]",1
"9,19",;,"[1131, 770, 1115, 1265, 1417, 1338, 1503]",2
"11,1",union identifier field_declaration_list,"[247, 43, 44, 1820]",0
"11,7",identifier field_declaration_list,[1506],3
"12,1",{ preproc_if_in_field_declaration_list_repeat1 },"[705, 770, 796, 1128]",6
"13,3",struct field_declaration_list,[447],10
"14,3",{ preproc_if_in_field_declaration_list_repeat1 },[1408],3
"15,5",union identifier,[447],13
"15,11",identifier,[1506],1
"15,18",* _field_declarator,"[705, 770, 720, 1275]",3
"15,19",identifier,[953],1
"15,31",;,"[1378, 1318, 1382, 1304, 1536]",1
"16,5",primitive_type,"[880, 450]",1
"16,12",identifier,"[739, 720, 1275]",1
"16,16",;,"[1378, 1304, 1536]",1
"17,3",},"[880, 445, 450]",2
"17,5",identifier,"[774, 733, 770, 720, 1275]",1
"17,6",;,"[1378, 1304, 1536]",1
"18,3",identifier,"[880, 450]",4
"18,9",identifier,"[754, 720, 1275]",1
"18,10",;,"[1378, 1304, 1536]",1
"18,12",},"[880, 445, 450]",2
"19,1",},"[880, 445, 450]",2
"19,2",;,"[774, 730, 770, 796, 1128]",3
"21,1",typedef _type_definition_type _type_definition_declarators ;,"[330, 43, 44, 1820]",0
"21,9",union identifier,[993],0
"21,15",identifier,[1506],1
"21,22",identifier,"[705, 770, 1115, 1265]",1
"21,28",;,"[1417, 1338, 1503]",1
"23,1",static,"[247, 43, 44, 1820]",1
"23,8",identifier,"[722, 695]",2
"23,15",identifier,"[754, 719, 1128]",1
"23,19",;,"[1363, 1458, 1356]",5
"24,1",static,"[225, 43, 44, 1820]",1
"24,8",identifier,"[722, 695]",2
"24,15",* _declarator,"[754, 719, 1128]",2
"24,16",identifier,[949],1
"24,23",= expression,"[1300, 1291, 1363, 1458, 1356]",10
"24,25",NULL,[459],3
"24,29",;,"[680, 684, 1032, 1606]",5
"26,1",primitive_type,"[226, 43, 44, 1820]",2
"26,6",identifier,"[739, 796, 1128]",1
"26,12",( parameter_declaration ),"[1363, 1458, 1356]",3
"26,13",primitive_type,[624],1
"26,18",* _declarator,"[739, 720, 1118, 1598]",1
"26,19",identifier,"[788, 1443, 1393, 1598]",1
"26,22",),"[1300, 1366, 1321, 1598]",2
"26,23",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"27,1",primitive_type,"[225, 43, 44, 1820]",2
"27,6",* _declarator,"[739, 796, 1128]",2
"27,7",identifier,[949],1
"27,15",( parameter_declaration ),"[1300, 1291, 1363, 1458, 1356]",3
"27,16",primitive_type,[623],1
"27,23",identifier,"[739, 720, 1118, 1598]",2
"27,34",),"[1300, 1321, 1598]",2
"27,35",;,"[1290, 1254, 1300, 1291, 1363, 1458, 1356]",5
"28,1",primitive_type,"[225, 43, 44, 1820]",2
"28,6",* _declarator,"[739, 796, 1128]",2
"28,7",identifier,[949],1
"28,15",( parameter_declaration parameter_list_repeat1 ),"[1300, 1291, 1363, 1458, 1356]",2
"28,16",primitive_type,[623],1
"28,23",identifier,"[739, 720, 1118, 1598]",2
"28,35",", parameter_declaration","[1300, 1321, 1598]",1
"28,37",primitive_type,[649],1
"28,44",identifier,"[739, 720, 1118, 1748, 1601]",2
"28,54",),"[1300, 1321, 1748, 1601]",2
"28,55",;,"[1288, 1254, 1300, 1291, 1363, 1458, 1356]",5
"29,1",identifier,"[225, 43, 44, 1820]",5
"29,8",* _declarator,"[408, 796, 1128, 1101]",2
"29,9",identifier,"[539, 949]",1
"29,19",( parameter_declaration ),"[715, 697, 684, 1101, 1300, 1291, 1363, 1458, 1356]",5
"29,20",primitive_type,"[451, 623]",10
"29,27",identifier,"[715, 1018, 739, 720, 1118, 1598]",4
"29,38",),"[1300, 1321, 1598]",2
"29,39",;,"[1290, 1254, 1300, 1291, 1363, 1458, 1356]",5
"31,1",primitive_type,"[225, 43, 44, 1820]",2
"31,5",identifier,"[739, 796, 1128]",1
"31,9",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"31,10",primitive_type,[624],1
"31,14",identifier,"[739, 720, 1118, 1598]",2
"31,18",", parameter_declaration","[1300, 1321, 1598]",1
"31,20",primitive_type,[649],1
"31,25",* _declarator,"[739, 720, 1118, 1748, 1601]",1
"31,26",identifier,"[788, 1443, 1393, 1748, 1601]",1
"31,30",[ ],"[1300, 1366, 1321, 1748, 1601]",8
"31,31",],[420],2
"31,32",),"[1297, 1300, 1366, 1321, 1748, 1601]",2
"32,1",{ preproc_if_repeat1 },"[1288, 1260, 1511, 1458, 1300, 1356]",1
"33,3",primitive_type,[23],2
"33,8",* _declarator,"[739, 801, 1139]",2
"33,9",identifier,[949],1
"33,26",;,"[1300, 1291, 1363, 1455, 1361]",1
"34,3",if parenthesized_expression statement,"[220, 25]",2
"34,6",( expression ),[1755],1
"34,7",( expression ),[452],4
"34,8",identifier = expression,[378],5
"34,26",= expression,"[527, 1031, 1077, 1856]",12
"34,28",identifier,[559],1
"34,36",( expression ),"[715, 982, 684, 1031]",5
"34,37",number_literal,[451],6
"34,40",* expression,"[684, 1018]",12
"34,42",sizeof ( type_descriptor ),[539],5
"34,48",( type_descriptor ),[500],2
"34,49",primitive_type,[382],3
"34,53",),"[739, 1077, 1996]",5
"34,54",),"[396, 684, 697, 1018]",2
"34,55",),"[693, 668, 837, 982, 684, 1031]",2
"34,57",== expression,"[664, 837, 1033]",3
"34,60",NULL,[618],4
"34,64",),"[680, 684, 960, 1033]",1
"35,3",{ preproc_if_repeat1 },"[653, 362]",1
"36,5",identifier,[27],1
"36,11",( expression ),"[405, 801, 1139, 1056]",5
"36,12",""" string_literal_repeat1 ""","[988, 1256, 451]",5
"36,13",string_content escape_sequence,[1531],2
"36,67",escape_sequence,[1547],2
"36,69","""","[1554, 1547]",1
"36,70",),"[627, 663, 684, 1018]",2
"36,71",;,"[693, 668, 837, 1056]",1
"37,5",return expression ;,"[248, 244, 28]",7
"37,12",identifier,[475],1
"37,24",;,"[715, 1070]",1
"38,3",},"[199, 244, 31, 28]",1
"40,3",identifier,"[173, 244, 147, 31, 25]",3
"40,9",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",3
"40,10",identifier,"[988, 1256, 451]",1
"40,27",", expression","[754, 1077, 1813, 1300, 1442, 715, 1018]",1
"40,29",""" string_content """,[476],3
"40,30","string_content """,[1531],1
"40,55","""",[1547],1
"40,56",),"[627, 663, 684, 1025, 1572]",1
"40,57",;,"[698, 668, 837, 1056]",1
"41,3",identifier,"[248, 244, 31, 25]",1
"41,9",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",3
"41,10",""" string_literal_repeat1 ""","[988, 1256, 451]",5
"41,11",string_content escape_sequence,[1531],2
"41,13",escape_sequence,[1547],2
"41,15","""","[1554, 1547]",1
"41,16",", expression","[627, 663, 684, 1018]",1
"41,18",identifier,[476],1
"41,35",),"[715, 1025, 1572]",1
"41,36",;,"[698, 668, 837, 1056]",1
"42,3",identifier,"[248, 244, 31, 25]",1
"42,9",( expression ),"[405, 801, 1139, 1056]",5
"42,10",identifier,"[988, 1256, 451]",1
"42,27",),"[754, 1077, 1813, 1300, 1442, 715, 1018]",2
"42,28",;,"[761, 770, 801, 1139, 1301, 1363, 1455, 1361, 693, 668, 837, 1056]",1
"44,3",primitive_type,"[248, 244, 31, 25, 310, 220]",7
"44,8",* _declarator,"[739, 801, 1139]",2
"44,9",identifier,[949],1
"44,26",;,"[1300, 1291, 1363, 1455, 1361]",1
"45,3",if parenthesized_expression statement,"[220, 31, 25]",2
"45,6",( expression ),[1755],1
"45,7",( expression ),[452],4
"45,8",identifier = expression,[378],5
"45,26",= expression,"[527, 1031, 1077, 1856]",12
"45,28",identifier,[559],1
"45,36",( expression argument_list_repeat1 ),"[715, 982, 684, 1031]",3
"45,37",number_literal,[451],6
"45,39",", expression","[684, 1018]",1
"45,41",sizeof ( type_descriptor ),[476],18
"45,47",( type_descriptor ),[500],2
"45,48",primitive_type,[382],3
"45,52",),"[739, 1077, 1996]",5
"45,53",),"[396, 684, 1025, 1572]",1
"45,54",),"[698, 668, 837, 982, 684, 1031]",2
"45,56",== expression,"[664, 837, 1033]",3
"45,59",NULL,[618],4
"45,63",),"[680, 684, 960, 1033]",1
