Location,Ground_Truth,State_List,Rank
"1,1",#include system_lib_string preproc_include_token2,"[1, 1820]",2
"1,10",system_lib_string preproc_include_token2,[1392],1
"1,19",preproc_include_token2,[1816],1
"2,1",#include system_lib_string preproc_include_token2,"[361, 44, 1820]",3
"2,10",system_lib_string preproc_include_token2,[1392],1
"2,20",preproc_include_token2,[1816],1
"4,1",primitive_type,"[361, 43, 44, 1820]",2
"4,5",identifier,"[739, 796, 1128]",1
"4,11",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"4,12",primitive_type,[624],1
"4,17",* _declarator,"[739, 720, 1118, 1598]",1
"4,18",identifier,"[788, 1443, 1393, 1598]",1
"4,19",", parameter_declaration","[1300, 1366, 1321, 1598]",1
"4,21",primitive_type,[649],1
"4,26",* _declarator,"[739, 720, 1118, 1748, 1601]",1
"4,27",identifier,"[788, 1443, 1393, 1748, 1601]",1
"4,28",),"[1300, 1366, 1321, 1748, 1601]",1
"4,29",;,"[1288, 1260, 1511, 1458, 1300, 1356]",4
"6,1",primitive_type,"[225, 43, 44, 1820]",2
"6,5",identifier,"[739, 796, 1128]",1
"6,9",( parameter_declaration ),"[1363, 1458, 1356]",3
"6,10",primitive_type,[624],1
"6,14",),"[739, 720, 1118, 1598]",4
"7,1",{ preproc_if_repeat1 },"[1290, 1260, 1511, 1458, 1300, 1356]",1
"8,3",primitive_type,[23],2
"8,8",* _declarator,"[739, 801, 1139]",2
"8,9",identifier,[949],1
"8,11",= expression,"[1300, 1291, 1363, 1455, 1361]",2
"8,13",""" string_content """,[459],7
"8,14","string_content """,[1531],1
"8,37","""",[1547],1
"8,38",;,"[627, 663, 684, 1032, 1592]",1
"9,3",primitive_type,"[221, 25]",6
"9,8",* _declarator,"[739, 801, 1139]",2
"9,9",identifier,[949],1
"9,12",= expression,"[1300, 1291, 1363, 1455, 1361]",2
"9,14",""" string_content """,[459],7
"9,15","string_content """,[1531],1
"9,21","""",[1547],1
"9,22",;,"[627, 663, 684, 1032, 1592]",1
"10,3",primitive_type,"[221, 31, 25]",6
"10,8",* _declarator,"[739, 801, 1139]",2
"10,9",identifier,[949],1
"10,12",= expression,"[1300, 1291, 1363, 1455, 1361]",2
"10,14",""" string_content """,[459],7
"10,15","string_content """,[1531],1
"10,28","""",[1547],1
"10,29",;,"[627, 663, 684, 1032, 1592]",1
"12,2",preproc_if_repeat1,"[221, 31, 25]",8
"13,3",if parenthesized_expression statement else_clause,"[221, 31, 25]",10
"13,6",( expression ),[1755],1
"13,7",identifier,[452],1
"13,13",( expression argument_list_repeat1 ),"[715, 1033]",8
"13,14",identifier,[451],1
"13,15",", expression","[715, 1018]",2
"13,17",identifier,[476],1
"13,19",),"[715, 1025, 1572]",1
"13,20",),"[698, 668, 837, 1033]",1
"14,5",identifier,"[653, 362]",2
"14,9",( expression ),"[793, 1056]",2
"14,10",""" string_content """,[451],3
"14,11","string_content """,[1531],1
"14,59","""",[1547],1
"14,60",),"[627, 663, 684, 1018]",1
"14,61",;,"[693, 668, 837, 1056]",1
"15,3",else statement,"[248, 244, 147, 31, 25]",3
"16,5",identifier,[373],3
"16,9",( expression ),"[793, 1056]",2
"16,10",""" string_content """,[451],3
"16,11","string_content """,[1531],1
"16,66","""",[1547],1
"16,67",),"[627, 663, 684, 1018]",1
"16,68",;,"[693, 668, 837, 1056]",1
