Location,Ground_Truth,State_List,Rank
"1,1",#include system_lib_string preproc_include_token2,"[1, 1820]",1
"1,10",system_lib_string preproc_include_token2,[1392],1
"1,19",preproc_include_token2,[1816],1
"3,1",primitive_type,"[361, 44, 1820]",2
"3,5",identifier,"[739, 796, 1128]",1
"3,13",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"3,14",primitive_type,[624],1
"3,19",* _declarator,"[739, 720, 1118, 1598]",1
"3,20",identifier,"[788, 1443, 1393, 1598]",1
"3,21",", parameter_declaration","[1300, 1366, 1321, 1598]",1
"3,23",primitive_type,[649],1
"3,28",* _declarator,"[739, 720, 1118, 1748, 1601]",1
"3,29",identifier,"[788, 1443, 1393, 1748, 1601]",1
"3,30",),"[1300, 1366, 1321, 1748, 1601]",1
"3,31",;,"[1288, 1260, 1511, 1458, 1300, 1356]",4
"5,1",primitive_type,"[225, 43, 44, 1820]",2
"5,5",identifier,"[739, 796, 1128]",1
"5,9",( parameter_declaration ),"[1363, 1458, 1356]",3
"5,10",primitive_type,[624],1
"5,14",),"[739, 720, 1118, 1598]",4
"6,1",{ preproc_if_repeat1 },"[1290, 1260, 1511, 1458, 1300, 1356]",1
"7,3",primitive_type,[23],1
"7,8",identifier,"[739, 801, 1139]",1
"7,9",[ ],"[1363, 1455, 1361]",7
"7,10",],[420],2
"7,12",= expression,"[1297, 1363, 1455, 1361]",2
"7,14",""" string_content """,[459],7
"7,15","string_content """,[1531],1
"7,35","""",[1547],1
"7,36",;,"[627, 663, 684, 1032, 1592]",1
"8,3",primitive_type,"[221, 25]",6
"8,8",identifier,"[739, 801, 1139]",1
"8,9",[ ],"[1363, 1455, 1361]",7
"8,10",],[420],2
"8,12",= expression,"[1297, 1363, 1455, 1361]",2
"8,14",""" string_content """,[459],7
"8,15","string_content """,[1531],1
"8,19","""",[1547],1
"8,20",;,"[627, 663, 684, 1032, 1592]",1
"10,9",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",3
"10,10",""" string_content ""","[988, 1256, 451]",2
"10,11","string_content """,[1531],1
"10,13","""",[1547],1
"10,14",", expression","[627, 663, 684, 1018]",1
"10,16",identifier,[476],1
"10,24",( expression argument_list_repeat1 ),"[715, 1025, 1572]",10
"10,25",identifier,[451],1
"10,26",", expression","[715, 1018]",1
"10,28",identifier,[476],1
"10,29",),"[715, 1025, 1572]",1
"10,30",),"[698, 668, 837, 1025, 1572]",1
"10,31",;,"[698, 668, 837, 1056]",1
"12,3",return expression ;,"[248, 244, 31, 25]",5
"12,10",number_literal,[475],2
"12,11",;,"[684, 1070]",1
"13,1",},"[199, 244, 31, 25]",1
"15,1",primitive_type,"[87, 339, 43, 44, 1820]",2
"15,5",identifier,"[739, 796, 1128]",1
"15,13",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"15,14",primitive_type,[624],1
"15,19",* _declarator,"[739, 720, 1118, 1598]",1
"15,20",identifier,"[788, 1443, 1393, 1598]",1
"15,21",", parameter_declaration","[1300, 1366, 1321, 1598]",1
"15,23",primitive_type,[649],1
"15,28",* _declarator,"[739, 720, 1118, 1748, 1601]",1
"15,29",identifier,"[788, 1443, 1393, 1748, 1601]",1
"15,30",),"[1300, 1366, 1321, 1748, 1601]",1
"16,1",{ preproc_if_repeat1 },"[1288, 1260, 1511, 1458, 1300, 1356]",1
"17,3",primitive_type,[23],1
"17,8",* _declarator,"[739, 801, 1139]",2
"17,9",identifier,[949],1
"17,14",;,"[1300, 1291, 1363, 1455, 1361]",1
"18,3",primitive_type,"[220, 25]",6
"18,8",* _declarator,"[739, 801, 1139]",2
"18,9",identifier,[949],1
"18,15",;,"[1300, 1291, 1363, 1455, 1361]",1
"19,3",primitive_type,"[220, 31, 25]",6
"19,7",identifier,"[739, 801, 1139]",1
"19,11",= expression,"[1363, 1455, 1361]",2
"19,13",number_literal,[459],2
"19,14",;,"[684, 1032, 1592]",1
"21,3",while parenthesized_expression statement,"[221, 31, 25]",10
"21,9",( expression ),[1757],1
"21,10",* expression,[452],3
"21,11",identifier,[555],1
"21,13",!= expression,"[625, 692, 837, 1033]",6
"21,16",' escape_sequence ',[618],5
"21,17",escape_sequence ',[1618],2
"21,19",',[1562],1
"21,20",),"[690, 684, 960, 1033]",1
"22,3",{ preproc_if_repeat1 },"[653, 366]",1
"23,5",if parenthesized_expression statement,[27],3
"23,8",( expression ),[1755],1
"23,9",* expression,[452],3
"23,10",identifier,[555],1
"23,12",== expression,"[625, 692, 837, 1033]",3
"23,15",* expression,[618],9
"23,16",identifier,[555],1
"23,17",),"[625, 692, 837, 960, 684, 1033]",1
"24,5",{ preproc_if_repeat1 },"[653, 362]",1
"25,7",identifier = expression,[27],1
"25,13",= expression,"[405, 801, 1139, 1056]",2
"25,15",identifier,[559],1
"25,16",;,"[715, 982, 684, 1056]",1
"26,7",identifier = expression,"[248, 244, 28]",3
"26,14",= expression,"[405, 801, 1139, 1056]",2
"26,16",identifier,[559],1
"26,17",;,"[715, 982, 684, 1056]",1
"28,7",while parenthesized_expression statement,"[248, 244, 31, 28]",14
"28,13",( expression ),[1757],1
"28,14",* expression,[452],3
"28,15",identifier,[555],1
"28,20",++,"[625, 692, 837, 1033]",10
"28,23",== expression,"[667, 684, 692, 837, 1033]",3
"28,26",* expression,[618],9
"28,27",identifier,[555],1
"28,33",++,"[625, 692, 837, 960, 684, 1033]",11
"28,35",),"[667, 684, 692, 837, 960, 1033]",1
"29,7",{ statement },"[653, 366]",4
"30,9",if parenthesized_expression statement,[27],3
"30,12",( expression ),[1755],1
"30,13",* expression,[452],3
"30,14",identifier,[555],1
"30,21",== expression,"[625, 692, 837, 1033]",3
"30,24",' escape_sequence ',[618],5
"30,25",escape_sequence ',[1618],2
"30,27",',[1562],1
"30,28",),"[690, 684, 960, 1033]",1
"31,11",return expression ;,"[653, 362]",4
"31,18",identifier,[475],1
"31,21",;,"[715, 1070]",1
"32,7",},"[199, 244, 147, 28]",1
"33,5",},"[173, 244, 198, 31, 28]",1
"34,5",identifier,"[173, 244, 147, 28]",5
"34,8",++,"[405, 801, 1139, 1056]",11
"34,10",;,"[667, 684, 1056]",1
"35,5",identifier,"[248, 244, 31, 28]",4
"35,6",++,"[405, 801, 1139, 1056]",11
"35,8",;,"[667, 684, 1056]",1
"36,3",},"[248, 244, 31, 28]",1
"38,3",return expression ;,"[173, 244, 198, 31, 25]",5
"38,10",number_literal,[475],2
"38,12",;,"[684, 1070]",1
"39,1",},"[199, 244, 31, 25]",1
