Location,Ground_Truth,State_List,Coverage_Result,Rank
0,#include system_lib_string preproc_include_token2,"[1, 1820]",FOUND,1
9,system_lib_string preproc_include_token2,[1392],FOUND,1
18,preproc_include_token2,[1816],FOUND,1
20,primitive_type,"[361, 44, 1820]",FOUND,2
24,identifier,"[739, 796, 1128]",FOUND,1
28,( parameter_declaration ),"[1363, 1458, 1356]",FOUND,2
29,const,[624],FOUND,3
35,primitive_type,"[711, 695]",FOUND,1
40,* _declarator,"[739, 719, 1118, 1598]",FOUND,1
41,identifier,"[788, 1443, 1393, 1598]",FOUND,1
42,),"[1300, 1366, 1321, 1598]",FOUND,1
43,;,"[1290, 1260, 1511, 1458, 1300, 1356]",FOUND,3
46,primitive_type,"[225, 43, 44, 1820]",FOUND,2
50,identifier,"[739, 796, 1128]",FOUND,1
54,( parameter_declaration ),"[1363, 1458, 1356]",FOUND,2
55,primitive_type,[624],FOUND,1
59,),"[739, 720, 1118, 1598]",FOUND,3
61,{ preproc_if_repeat1 },"[1290, 1260, 1511, 1458, 1300, 1356]",FOUND,1
65,primitive_type,[23],FOUND,2
69,identifier,"[739, 801, 1139]",FOUND,1
70,;,"[1363, 1455, 1361]",FOUND,1
74,primitive_type,"[220, 25]",FOUND,6
79,* _declarator,"[739, 801, 1139]",FOUND,2
80,identifier,[949],FOUND,1
82,= expression,"[1300, 1291, 1363, 1455, 1361]",FOUND,2
84,""" string_content """,[459],FOUND,5
85,"string_content """,[1531],FOUND,1
90,"""",[1547],FOUND,1
91,;,"[627, 663, 684, 1032, 1592]",FOUND,1
96,identifier = expression,"[221, 31, 25]",FOUND,3
98,= expression,"[405, 801, 1139, 1056]",FOUND,2
100,identifier,[559],FOUND,1
104,( expression ),"[715, 982, 684, 1056]",FOUND,4
105,identifier,[451],FOUND,1
106,),"[715, 1018]",FOUND,2
107,;,"[693, 668, 837, 982, 684, 1056]",FOUND,1
112,identifier,"[248, 244, 31, 25]",FOUND,1
118,( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",FOUND,3
119,""" string_content ""","[988, 1256, 451]",FOUND,3
120,"string_content """,[1531],FOUND,1
128,"""",[1547],FOUND,1
129,", expression","[627, 663, 684, 1018]",FOUND,1
131,identifier,[476],FOUND,1
132,),"[715, 1025, 1572]",FOUND,1
133,;,"[698, 668, 837, 1056]",FOUND,1
138,return expression ;,"[248, 244, 31, 25]",FOUND,7
145,number_literal,[475],FOUND,2
146,;,"[684, 1070]",FOUND,1
148,},"[199, 244, 31, 25]",FOUND,2
151,primitive_type,"[87, 339, 43, 44, 1820]",FOUND,2
155,identifier,"[739, 796, 1128]",FOUND,1
159,( parameter_declaration ),"[1363, 1458, 1356]",FOUND,2
160,const,[624],FOUND,3
166,primitive_type,"[711, 695]",FOUND,1
171,* _declarator,"[739, 719, 1118, 1598]",FOUND,1
172,identifier,"[788, 1443, 1393, 1598]",FOUND,1
173,),"[1300, 1366, 1321, 1598]",FOUND,1
175,{ preproc_if_repeat1 },"[1290, 1260, 1511, 1458, 1300, 1356]",FOUND,1
179,primitive_type,[23],FOUND,2
183,identifier,"[739, 801, 1139]",FOUND,1
185,= expression,"[1363, 1455, 1361]",FOUND,2
187,number_literal,[459],FOUND,2
188,;,"[684, 1032, 1592]",FOUND,1
193,while parenthesized_expression statement,"[221, 25]",FOUND,9
199,( expression ),[1757],FOUND,1
200,* expression,[452],FOUND,4
201,identifier,[555],FOUND,1
203,!= expression,"[625, 692, 837, 1033]",FOUND,6
206,' escape_sequence ',[618],FOUND,5
207,escape_sequence ',[1618],FOUND,2
209,',[1562],FOUND,1
211,&& expression,"[690, 684, 960, 1033]",FOUND,3
214,* expression,[544],FOUND,4
215,identifier,[555],FOUND,1
217,> expression,"[625, 692, 837, 976, 684, 1033]",FOUND,14
219,' character ',[506],FOUND,3
220,character ',[1618],FOUND,1
221,',[1562],FOUND,1
223,&& expression,"[690, 684, 985, 976, 1033]",FOUND,4
226,* expression,[544],FOUND,4
227,identifier,[555],FOUND,1
229,< expression,"[625, 692, 837, 976, 684, 1033]",FOUND,7
231,' character ',[506],FOUND,3
232,character ',[1618],FOUND,1
233,',[1562],FOUND,1
234,),"[690, 684, 985, 976, 1033]",FOUND,1
238,{ preproc_if_repeat1 },"[653, 366]",FOUND,1
244,identifier = expression,[27],FOUND,2
246,= expression,"[405, 801, 1139, 1056]",FOUND,2
248,identifier,[559],FOUND,1
250,* expression,"[715, 982, 684, 1056]",FOUND,14
252,number_literal,[539],FOUND,2
255,+ expression,"[684, 697, 982, 1056]",FOUND,7
257,* expression,[533],FOUND,8
258,identifier,[555],FOUND,1
260,- expression,"[625, 692, 837, 975, 684, 982, 1056]",FOUND,11
262,' character ',[533],FOUND,4
263,character ',[1618],FOUND,1
264,',[1562],FOUND,1
265,;,"[690, 684, 975, 982, 1056]",FOUND,1
271,++ expression,"[248, 244, 28]",FOUND,27
273,identifier,[540],FOUND,1
274,;,"[715, 701, 684, 1056]",FOUND,1
278,},"[248, 244, 31, 28]",FOUND,1
283,return expression ;,"[173, 244, 198, 31, 25]",FOUND,7
290,identifier,[475],FOUND,1
291,;,"[715, 1070]",FOUND,1
293,},"[199, 244, 31, 25]",FOUND,2
