Location,Ground_Truth,State_List,Coverage_Result,Rank
0,#include system_lib_string preproc_include_token2,"[1, 1820]",FOUND,1
9,system_lib_string preproc_include_token2,[1392],FOUND,1
18,preproc_include_token2,[1816],FOUND,1
22,#define identifier preproc_arg preproc_include_token2,"[361, 44, 1820]",FOUND,6
30,identifier preproc_arg preproc_include_token2,[1879],FOUND,1
38,preproc_arg preproc_include_token2,[1528],FOUND,1
43,preproc_include_token2,[1877],FOUND,1
46,primitive_type,"[341, 43, 44, 1820]",FOUND,2
50,identifier,"[739, 796, 1128]",FOUND,1
58,( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",FOUND,4
59,primitive_type,[624],FOUND,1
64,identifier,"[739, 720, 1118, 1598]",FOUND,2
68,[ ],"[1300, 1321, 1598]",FOUND,3
69,],[420],FOUND,1
70,", parameter_declaration","[1297, 1300, 1321, 1598]",FOUND,2
72,primitive_type,[649],FOUND,1
76,identifier,"[739, 720, 1118, 1748, 1601]",FOUND,2
83,),"[1300, 1321, 1748, 1601]",FOUND,1
84,;,"[1288, 1260, 1511, 1458, 1300, 1356]",FOUND,3
87,primitive_type,"[225, 43, 44, 1820]",FOUND,2
92,identifier,"[739, 796, 1128]",FOUND,1
96,( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",FOUND,4
97,primitive_type,[624],FOUND,1
102,identifier,"[739, 720, 1118, 1598]",FOUND,2
106,[ ],"[1300, 1321, 1598]",FOUND,3
107,],[420],FOUND,1
108,", parameter_declaration","[1297, 1300, 1321, 1598]",FOUND,2
110,primitive_type,[649],FOUND,1
115,identifier,"[739, 720, 1118, 1748, 1601]",FOUND,2
117,[ ],"[1300, 1321, 1748, 1601]",FOUND,3
118,],[420],FOUND,1
119,),"[1297, 1300, 1321, 1748, 1601]",FOUND,1
120,;,"[1288, 1260, 1511, 1458, 1300, 1356]",FOUND,3
125,primitive_type,"[225, 43, 44, 1820]",FOUND,2
129,identifier,"[739, 796, 1128]",FOUND,1
133,( parameter_declaration ),"[1363, 1458, 1356]",FOUND,2
134,primitive_type,[624],FOUND,1
138,),"[739, 720, 1118, 1598]",FOUND,3
141,{ preproc_if_repeat1 },"[1290, 1260, 1511, 1458, 1300, 1356]",FOUND,1
146,primitive_type,[23],FOUND,2
150,identifier,"[739, 801, 1139]",FOUND,1
153,;,"[1363, 1455, 1361]",FOUND,1
158,primitive_type,"[220, 25]",FOUND,6
163,identifier,"[739, 801, 1139]",FOUND,1
167,[ expression ],"[1363, 1455, 1361]",FOUND,4
168,identifier,[420],FOUND,3
175,],"[827, 1071]",FOUND,1
176,;,"[1303, 1363, 1455, 1361]",FOUND,1
183,primitive_type,"[220, 31, 25]",FOUND,8
187,identifier,"[739, 801, 1139]",FOUND,1
193,;,"[1363, 1455, 1361]",FOUND,1
198,primitive_type,"[220, 31, 25]",FOUND,8
203,identifier,"[739, 801, 1139]",FOUND,1
210,[ expression ],"[1363, 1455, 1361]",FOUND,4
211,identifier,[420],FOUND,3
218,],"[827, 1071]",FOUND,1
219,;,"[1303, 1363, 1455, 1361]",FOUND,1
226,identifier = expression,"[220, 31, 25]",FOUND,3
233,= expression,"[405, 801, 1139, 1056]",FOUND,2
235,number_literal,[559],FOUND,2
236,;,"[684, 982, 1056]",FOUND,1
241,while parenthesized_expression statement,"[248, 244, 31, 25]",FOUND,11
247,( expression ),[1757],FOUND,1
248,( expression ),[452],FOUND,3
249,identifier = expression,[378],FOUND,7
253,= expression,"[527, 1031, 1077, 1856]",FOUND,13
255,identifier,[559],FOUND,1
263,( expression argument_list_repeat1 ),"[715, 982, 684, 1031]",FOUND,5
264,identifier,[451],FOUND,1
268,", expression","[715, 1018]",FOUND,1
270,identifier,[476],FOUND,1
277,),"[715, 1025, 1572]",FOUND,1
278,),"[698, 668, 837, 982, 684, 1031]",FOUND,2
280,> expression,"[664, 837, 1033]",FOUND,13
282,number_literal,[506],FOUND,2
283,),"[684, 985, 1033]",FOUND,1
288,{ preproc_if_repeat1 },"[653, 366]",FOUND,1
295,if parenthesized_expression statement,[27],FOUND,3
298,( expression ),[1755],FOUND,1
299,identifier,[452],FOUND,1
306,< expression,"[715, 1033]",FOUND,6
308,identifier,[506],FOUND,1
311,),"[715, 985, 684, 1033]",FOUND,1
318,{ preproc_if_repeat1 },"[653, 362]",FOUND,1
327,identifier = expression,[27],FOUND,2
334,= expression,"[405, 801, 1139, 1056]",FOUND,2
336,identifier,[559],FOUND,1
339,;,"[715, 982, 684, 1056]",FOUND,1
348,identifier,"[248, 244, 28]",FOUND,2
