Location,Ground_Truth,State_List,Coverage_Result,Rank
0,#include system_lib_string preproc_include_token2,"[1, 1820]",FOUND,1
9,system_lib_string preproc_include_token2,[1392],FOUND,1
18,preproc_include_token2,[1816],FOUND,1
22,#define identifier preproc_arg preproc_include_token2,"[361, 44, 1820]",FOUND,6
30,identifier preproc_arg preproc_include_token2,[1879],FOUND,1
37,preproc_arg preproc_include_token2,[1528],FOUND,1
43,preproc_include_token2,[1877],FOUND,1
46,#define identifier preproc_arg preproc_include_token2,"[341, 43, 44, 1820]",FOUND,8
54,identifier preproc_arg preproc_include_token2,[1879],FOUND,1
59,preproc_arg preproc_include_token2,[1528],FOUND,1
68,preproc_include_token2,[1877],FOUND,1
69,#define identifier preproc_arg preproc_include_token2,"[341, 43, 44, 1820]",FOUND,8
77,identifier preproc_arg preproc_include_token2,[1879],FOUND,1
83,preproc_arg preproc_include_token2,[1528],FOUND,1
89,preproc_include_token2,[1877],FOUND,1
93,translation_unit_repeat1,"[341, 43, 44, 1820]",FOUND,6
122,primitive_type,"[341, 43, 44, 1820]",FOUND,2
126,identifier,"[739, 796, 1128]",FOUND,1
133,( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",FOUND,4
134,primitive_type,[624],FOUND,1
139,identifier,"[739, 720, 1118, 1598]",FOUND,2
142,[ ],"[1300, 1321, 1598]",FOUND,3
143,],[420],FOUND,1
144,", parameter_declaration","[1297, 1300, 1321, 1598]",FOUND,2
146,primitive_type,[649],FOUND,1
150,identifier,"[739, 720, 1118, 1748, 1601]",FOUND,2
155,),"[1300, 1321, 1748, 1601]",FOUND,1
156,;,"[1288, 1260, 1511, 1458, 1300, 1356]",FOUND,3
158,declaration,"[225, 43, 44, 1820]",FOUND,10
192,primitive_type,"[225, 43, 44, 1820]",FOUND,2
197,identifier,"[739, 796, 1128]",FOUND,1
212,( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",FOUND,4
213,primitive_type,[624],FOUND,1
218,identifier,"[739, 720, 1118, 1598]",FOUND,2
221,[ ],"[1300, 1321, 1598]",FOUND,3
222,],[420],FOUND,1
223,", parameter_declaration","[1297, 1300, 1321, 1598]",FOUND,2
225,primitive_type,[649],FOUND,1
230,identifier,"[739, 720, 1118, 1748, 1601]",FOUND,2
240,[ ],"[1300, 1321, 1748, 1601]",FOUND,3
241,],[420],FOUND,1
242,),"[1297, 1300, 1321, 1748, 1601]",FOUND,1
243,;,"[1288, 1260, 1511, 1458, 1300, 1356]",FOUND,3
248,primitive_type,"[225, 43, 44, 1820]",FOUND,2
252,identifier,"[739, 796, 1128]",FOUND,1
256,( parameter_declaration ),"[1363, 1458, 1356]",FOUND,2
257,primitive_type,[624],FOUND,1
261,),"[739, 720, 1118, 1598]",FOUND,3
264,{ preproc_if_repeat1 },"[1290, 1260, 1511, 1458, 1300, 1356]",FOUND,1
271,preproc_if_repeat1 },[23],FOUND,8
335,primitive_type,[23],FOUND,2
340,identifier,"[739, 801, 1139]",FOUND,1
343,[ expression ],"[1363, 1455, 1361]",FOUND,4
344,identifier,[420],FOUND,3
350,],"[827, 1071]",FOUND,1
351,;,"[1303, 1363, 1455, 1361]",FOUND,1
356,primitive_type,"[220, 25]",FOUND,6
361,identifier,"[739, 801, 1139]",FOUND,1
371,[ expression ],"[1363, 1455, 1361]",FOUND,4
372,identifier,[420],FOUND,3
378,],"[827, 1071]",FOUND,1
379,;,"[1303, 1363, 1455, 1361]",FOUND,1
386,identifier,"[220, 31, 25]",FOUND,1
393,( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",FOUND,3
394,identifier,"[988, 1256, 451]",FOUND,1
397,", expression","[754, 1077, 1813, 1300, 1442, 715, 1018]",FOUND,2
399,identifier,[476],FOUND,1
405,),"[715, 1025, 1572]",FOUND,1
406,;,"[698, 668, 837, 1056]",FOUND,1
413,identifier,"[248, 244, 31, 25]",FOUND,1
428,( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",FOUND,3
429,identifier,"[988, 1256, 451]",FOUND,1
432,", expression","[754, 1077, 1813, 1300, 1442, 715, 1018]",FOUND,2
434,identifier,[476],FOUND,1
444,),"[715, 1025, 1572]",FOUND,1
445,;,"[698, 668, 837, 1056]",FOUND,1
452,identifier,"[248, 244, 31, 25]",FOUND,1
458,( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",FOUND,3
459,""" string_content ""","[988, 1256, 451]",FOUND,3
460,"string_content """,[1531],FOUND,1
462,"""",[1547],FOUND,1
463,", expression","[627, 663, 684, 1018]",FOUND,1
465,identifier,[476],FOUND,1
